species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Trichogramma cordubensis,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,BOLD,3.0,4.0,1.0,,,683021.0
Trichogramma danubiense,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Trichogramma daumalae,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,"BOLD,FE",0.0,2.0,0.0,,gap,959093.0
Trichogramma dendrolimi,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,"BOLD,FE,DTN",38.0,53.0,1.0,,,24366.0
Trichogramma embryophagum,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,"BOLD,FE,DTN",6.0,8.0,2.0,,,682939.0
Trichogramma euproctidis,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,"BOLD,FE,DTN",14.0,14.0,1.0,,,959094.0
Trichogramma evanescens,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,"BOLD,FE,DTN",53.0,83.0,1.0,,,200072.0
Trichogramma fasciatum,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Trichogramma gicai,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Trichogramma ingricum,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Trichogramma lacustre,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Trichogramma leptoparameron,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Trichogramma minutum,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,"FE,DTN",,,,,gap,
Trichogramma mirabile,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Trichogramma misiae,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Trichogramma nestoris,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Trichogramma niveiscapus,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Trichogramma oleae,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,1.0,1.0,1.0,,,959096.0
Trichogramma pelovi,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Trichogramma perkinsi,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Trichogramma piceum,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Trichogramma pintoi,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,21.0,24.0,1.0,,,853071.0
Trichogramma pretiosum,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,"BOLD,FE",82.0,106.0,6.0,,,656207.0
Trichogramma principium,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,"BOLD,FE",2.0,2.0,1.0,,,959097.0
Trichogramma rossicum,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Trichogramma savalense,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Trichogramma semblidis,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,"BOLD,FE,DTN",3.0,8.0,2.0,,,683090.0
Trichogramma semifumatum,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Trichogramma sericini,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Trichogramma silvestre,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Trichogramma sorokinae,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Trichogramma talitzkii,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Trichogramma turkestanicum,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Trichogramma urquijoi,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Trichogramma voegelei,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Trichogramma zeirapherae,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,"FE,DTN",,,,,gap,
Trichogrammatoidea stammeri,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,"FE,DTN",,,,,gap,
Tumidiclava bimaculata,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,FE,gap,
Tumidiclava minuscula,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Tumidiclava subcaudata,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Ufens similis,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Ufensia dilativena,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Ufensia foersteri,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Ufensia minuta,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Uscana bruchidivorax,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Uscana fumipennis,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Uscana giraulti,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Uscana inflaticornis,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Uscana johnstoni,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Uscana olgae,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Uscana semifumipennis,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Uscana senex,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Uscana spermophagi,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
Xiphogramma holorhoptra,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,FE,,,,,gap,
