species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12,Unnamed: 13
Pseudoanthidium stigmaticorne,Arthropoda,Insecta,Hymenoptera,Megachilidae,BOLD,15,23,1,,,696196,,
Rhodanthidium caturigense,Arthropoda,Insecta,Hymenoptera,Megachilidae,"BOLD,FE",14,23,0,ITIS,,462099,,
Rhodanthidium infuscatum,Arthropoda,Insecta,Hymenoptera,Megachilidae,"BOLD,FE",14,14,0,,,696216,,
Rhodanthidium rufocinctum,Arthropoda,Insecta,Hymenoptera,Megachilidae,"BOLD,FE",4,5,0,,,1021707,,
Rhodanthidium septemdentatum,Arthropoda,Insecta,Hymenoptera,Megachilidae,"BOLD,FE",39,49,2,,,396029,,
Rhodanthidium siculum,Arthropoda,Insecta,Hymenoptera,Megachilidae,"BOLD,FE",9,9,0,,,696217,,
Rhodanthidium sticticum,Arthropoda,Insecta,Hymenoptera,Megachilidae,"BOLD,FE",65,66,1,,,696218,,
Stelis breviuscula,Arthropoda,Insecta,Hymenoptera,Megachilidae,"BOLD,FE,DTN",29,34,1,,,265286,734450.0,
Stelis franconica,Arthropoda,Insecta,Hymenoptera,Megachilidae,"BOLD,FE,DTN",1,2,1,,,451369,,
Stelis gigantea,Arthropoda,Insecta,Hymenoptera,Megachilidae,BOLD,3,2,0,,,431887,,
Stelis minima,Arthropoda,Insecta,Hymenoptera,Megachilidae,"BOLD,FE,DTN",8,13,1,,,197343,,
Stelis minuta,Arthropoda,Insecta,Hymenoptera,Megachilidae,"BOLD,FE,DTN",8,13,1,,,197344,,
Stelis murina,Arthropoda,Insecta,Hymenoptera,Megachilidae,"BOLD,FE",1,1,0,,,741827,,
Stelis nasuta,Arthropoda,Insecta,Hymenoptera,Megachilidae,"BOLD,FE,DTN",12,14,1,,,265287,,
Stelis odontopyga,Arthropoda,Insecta,Hymenoptera,Megachilidae,"BOLD,FE,DTN",7,9,1,,,214262,,
Stelis ornatula,Arthropoda,Insecta,Hymenoptera,Megachilidae,"BOLD,FE,iNat,DTN",20,29,1,,,214087,,
Stelis ortizi,Arthropoda,Insecta,Hymenoptera,Megachilidae,BOLD,1,1,0,,,741306,,
Stelis phaeoptera,Arthropoda,Insecta,Hymenoptera,Megachilidae,"BOLD,FE,DTN",7,12,3,,,265288,,
Stelis punctulatissima,Arthropoda,Insecta,Hymenoptera,Megachilidae,"BOLD,FE,iNat,DTN",29,34,1,,,265289,,
Stelis signata,Arthropoda,Insecta,Hymenoptera,Megachilidae,"BOLD,FE,iNat,DTN",6,26,1,,,265290,,
Trachusa byssina,Arthropoda,Insecta,Hymenoptera,Megachilidae,"BOLD,FE,iNat",26,33,1,,,214086,,
Trachusa dumerlei,Arthropoda,Insecta,Hymenoptera,Megachilidae,"BOLD,FE",1,1,0,,,696260,,
Trachusa integra,Arthropoda,Insecta,Hymenoptera,Megachilidae,BOLD,5,8,0,,,1078816,,
Trachusa interrupta,Arthropoda,Insecta,Hymenoptera,Megachilidae,"BOLD,FE",10,12,0,,,460168,,
Trachusa laeviventris,Arthropoda,Insecta,Hymenoptera,Megachilidae,"BOLD,FE",4,4,0,ITIS,,696248,,
Trachusa laticeps,Arthropoda,Insecta,Hymenoptera,Megachilidae,"BOLD,FE",1,2,0,,,696249,,
