Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
6.78963E-4,97.809708682,0.834329073,0.002975895,0.975609756,0
6.84051E-4,98.014581384,0.835358455,0.002678306,0.975609756,0
6.98044E-4,98.291236633,0.8381246,0.00228152,0.975609756,0
7.08055E-4,98.502971801,0.840047215,0.00198393,0.975609756,0
7.20712E-4,98.789747424,0.842413674,0.001587144,0.987804878,0
7.29949E-4,99.007502138,0.844096823,0.001289555,0.987804878,0
7.63808E-4,99.307294944,0.849971052,0.000892769,0.987804878,0
7.94777E-4,99.540271569,0.854969241,0.000595179,1,0
9.04849E-4,99.807511951,0.870323998,0.00029759,1,0
9.78927E-4,100,0.878949042,0.000099197,1,0
