species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12,Unnamed: 13
Aprostocetus salictorum,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus scoticus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus sensuna,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus serratularum,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus setosulus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus sicarius,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus silaceus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus specularis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus stenus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus stigmaticalis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus strobilanae,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus subanellatus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus subcylindricus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus subplanus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus subterraneus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus suevius,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus tanaceticola,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus taxi,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus tenuiradialis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus terebrans,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus tiliaceae,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus tilicola,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus tompanus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus torquentis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,29.0,29.0,1.0,,,930424.0,,
Aprostocetus totis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus trjapitzini,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus truncatulus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus tymber,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus vaccus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus vassolensis,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aprostocetus venustus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",4.0,5.0,1.0,,,389130.0,,
Aprostocetus veronicae,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus verticalis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus verutus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus viatorum,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus viridescens,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus viridinitens,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus volgodonicus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus voranus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus westwoodii,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,1.0,1.0,1.0,,,930425.0,,
Aprostocetus xanthomelas,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus xanthopus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,FE,gap,,,
Aprostocetus xeuxes,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus zerovae,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus zoilus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aprostocetus zosimus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Asecodes caterinae,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Asecodes congruens,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",0.0,9.0,0.0,,gap,718271.0,,
Asecodes delucchii,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Asecodes erxias,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",8.0,13.0,1.0,,,718272.0,,
Asecodes galerucae,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,1.0,1.0,1.0,,,930426.0,,
Asecodes hyperion,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Asecodes lagus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Asecodes lineophagum,Arthropoda,Insecta,Hymenoptera,Eulophidae,BOLD,4.0,19.0,0.0,,,649456.0,,
Asecodes lucens,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",27.0,96.0,5.0,,,649457.0,649458.0,
Asecodes turcicus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Astichus arithmeticus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,iNat,DTN",7.0,12.0,1.0,,,768209.0,,
Astichus bachmaieri,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Astichus intermedius,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Astichus longevittatus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Astichus maculatus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Astichus maculipennis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Astichus solutus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Astichus tauricus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Astichus trifasciatipennis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aulogymnus aceris,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aulogymnus arsames,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",49.0,50.0,1.0,,,508420.0,,
Aulogymnus balani,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aulogymnus bicolor,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aulogymnus bivestigatus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aulogymnus euedoreschus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aulogymnus fumatus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Aulogymnus gallarum,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",32.0,32.0,1.0,,,508422.0,,
Aulogymnus kelebiana,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aulogymnus obscuripes,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aulogymnus skianeuros,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",20.0,20.0,2.0,,,508423.0,,
Aulogymnus testaceoviridis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Aulogymnus trilineatus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,2.0,2.0,1.0,,,508430.0,,
Baryscapus adalia,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Baryscapus aenescens,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus agrilorum,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Baryscapus anasillus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus andriescui,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus bachmaieri,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus berhidanus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus bruchidii,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus bruchivorus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus bruchophagi,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Baryscapus buxi,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus carthami,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus ceroplastophilus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus cirsiicola,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus coerulescens,Arthropoda,Insecta,Hymenoptera,Eulophidae,BOLD,94.0,112.0,3.0,,,187414.0,,
Baryscapus contingens,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus conwentziae,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Baryscapus crassicornis,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",0.0,1.0,0.0,,gap,51272.0,,
Baryscapus daira,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Baryscapus diaphantus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus elasmi,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,0.0,2.0,0.0,,gap,168861.0,,
Baryscapus embolicus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,FE,gap,,,
Baryscapus endemus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Baryscapus endofiticus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus erynniae,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus eudolichocerus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus euphorbiae,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus evonymellae,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Baryscapus fossarum,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus galactopus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",0.0,1.0,0.0,,gap,51273.0,,
Baryscapus garganus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Baryscapus globosiclava,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus gradwelli,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Baryscapus hemigaster,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus hylesini,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus impeditus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Baryscapus irideus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus lotellae,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Baryscapus moldovicus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus mucronatus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus multisetosus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus nigroviolaceus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Baryscapus obesulus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus oophagus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Baryscapus pallidae,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",16.0,18.0,10.0,,,508424.0,,
Baryscapus papaveris,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus phytomyzae,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus pilicornis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus pospelovi,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus protasis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus servadeii,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,87.0,87.0,0.0,,,715315.0,,
Baryscapus silvestrii,Arthropoda,Insecta,Hymenoptera,Eulophidae,BOLD,1.0,1.0,1.0,,,715316.0,,
Baryscapus spartifoliellae,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Baryscapus spenceri,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus starki,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus sugonjaevi,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Baryscapus szocsi,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus talitzkii,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus tineivorus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus transversalis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Baryscapus turionum,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Baryscapus virens,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Beornia femorata,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Boucekastichus homocerus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Boucekastichus leileri,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Bryopezus brevipennis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Ceranisus americensis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,36.0,42.0,1.0,,,942904.0,,
Ceranisus lepidotus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Ceranisus menes,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",5.0,12.0,2.0,,,389128.0,,
Ceranisus pacuvius,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",0.0,3.0,0.0,,gap,752611.0,,
Ceranisus planitianus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Ceranisus russelli,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Chaenotetrastichus grangeri,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Chaenotetrastichus semiflavus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Chouioia cunea,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE",1.0,2.0,1.0,,,51287.0,,
Chrysocharis acoris,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Chrysocharis acutigaster,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Chrysocharis ainsliei,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Chrysocharis albicoxis,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE",1.0,1.0,0.0,,,722207.0,,
Chrysocharis amanus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE",3.0,4.0,1.0,,,736797.0,,
Chrysocharis amasis,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Chrysocharis amyite,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Chrysocharis antoni,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Chrysocharis arctica,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Chrysocharis argyropezae,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Chrysocharis assis,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",10.0,13.0,1.0,,,722205.0,,
Chrysocharis avia,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Chrysocharis bestiola,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Chrysocharis cerris,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Chrysocharis chlorus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Chrysocharis clarkae,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",5.0,5.0,3.0,,,930427.0,,
Chrysocharis collaris,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Chrysocharis crassiscapus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Chrysocharis debussyi,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Chrysocharis discalis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Chrysocharis elongata,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Chrysocharis entedonoides,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",8.0,11.0,0.0,,,768212.0,,
Chrysocharis equiseti,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Chrysocharis eurynota,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",17.0,17.0,4.0,,,508425.0,,
Chrysocharis foliincolarum,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Chrysocharis frigida,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Chrysocharis gemma,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",0.0,1.0,0.0,,gap,770295.0,,
Chrysocharis idyia,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Chrysocharis illustris,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Chrysocharis laomedon,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",48.0,56.0,1.0,,,162243.0,,
Chrysocharis laricinellae,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",8.0,8.0,0.0,,,736798.0,,
Chrysocharis latifossa,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Chrysocharis liriomyzae,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",25.0,32.0,4.0,,,722201.0,,
Chrysocharis loranthellae,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE",2.0,4.0,0.0,,,736799.0,,
Chrysocharis mediana,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Chrysocharis miranda,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Chrysocharis moravica,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Chrysocharis nautius,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",19.0,19.0,2.0,,,508426.0,,
Chrysocharis nephereus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",1.0,12.0,1.0,,,162245.0,,
Chrysocharis nigricrus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Chrysocharis nitetis,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Chrysocharis nitidifrons,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Chrysocharis orbicularis,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",3.0,4.0,0.0,,,722202.0,,
Chrysocharis oscinidis,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",14.0,25.0,2.0,FE,,722199.0,,
Chrysocharis paradoxa,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Chrysocharis pentheus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",87.0,96.0,3.0,FE,,508427.0,650132.0,
Chrysocharis phryne,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",0.0,1.0,0.0,,gap,722203.0,,
Chrysocharis pilicoxa,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Chrysocharis pilosa,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Chrysocharis polyzo,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",5.0,20.0,1.0,,,722200.0,,
Chrysocharis prodice,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",58.0,73.0,6.0,,,722206.0,,
Chrysocharis pubens,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Chrysocharis pubicornis,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",50.0,75.0,6.0,,,650133.0,,
Chrysocharis purpurea,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",5.0,5.0,0.0,,,722204.0,,
Chrysocharis submutica,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",7.0,17.0,1.0,,,722198.0,,
Chrysocharis truncatula,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Chrysonotomyia germanica,Arthropoda,Insecta,Hymenoptera,Eulophidae,BOLD,2.0,4.0,1.0,,,508408.0,,
Chrysonotomyia hungarica,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Chrysonotomyia sarmatica,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Cirrospilus argei,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Cirrospilus brevis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,0.0,1.0,0.0,,gap,51380.0,,
Cirrospilus curvineurus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Cirrospilus cyanops,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Cirrospilus diallus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",55.0,64.0,2.0,,,79048.0,,
Cirrospilus elegantissimus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Cirrospilus elongatus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",0.0,2.0,0.0,,gap,768201.0,,
Cirrospilus ingenuus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,0.0,6.0,0.0,,gap,375725.0,,
Cirrospilus lyncus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",29.0,35.0,4.0,,,162241.0,,
Cirrospilus nephelodes,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Cirrospilus phorbas,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Cirrospilus pictus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",11.0,16.0,5.0,,,79047.0,,
Cirrospilus pinicolus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Cirrospilus pulcher,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Cirrospilus setipes,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Cirrospilus singa,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",2.0,2.0,0.0,,,768226.0,,
Cirrospilus staryi,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Cirrospilus suaedaegallarum,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Cirrospilus talitzkii,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Cirrospilus variegatus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,2.0,4.0,1.0,,,79054.0,,
Cirrospilus viticola,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",4.0,4.0,0.0,,,768202.0,,
Cirrospilus vittatus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",8.0,13.0,4.0,,,79053.0,,
Citrostichus phyllocnistoides,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,0.0,1.0,0.0,,gap,51283.0,,
Cleolophus autonomus,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Closterocerus cinctipennis,Arthropoda,Insecta,Hymenoptera,Eulophidae,FE,,,,,gap,,,
Closterocerus germanicus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Closterocerus lanassa,Arthropoda,Insecta,Hymenoptera,Eulophidae,"BOLD,FE,DTN",6.0,16.0,1.0,,,722211.0,,
Closterocerus lyonetiae,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
Closterocerus pannonicus,Arthropoda,Insecta,Hymenoptera,Eulophidae,"FE,DTN",,,,,gap,,,
