species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12,Unnamed: 13
Ctenochira rufipes,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",2.0,3.0,1.0,,,753378.0,,
Ctenochira sanguinatoria,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Ctenochira sculpturata,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Ctenochira spectabilis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Ctenochira sphaerocephala,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Ctenochira sphaerocephalus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,BOLD,11.0,12.0,2.0,,,213537.0,,
Ctenochira taiga,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Ctenochira tarsata,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Ctenochira validicornis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",1.0,1.0,0.0,,,771424.0,,
Ctenochira vetusta,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Ctenochira xanthopyga,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",0.0,5.0,0.0,,gap,389578.0,,
Ctenopelma altitudinis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Ctenopelma athimi,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Ctenopelma boreale,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",0.0,1.0,0.0,,gap,741924.0,,
Ctenopelma boreoalpinum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Ctenopelma defectivum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Ctenopelma elegantulum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Ctenopelma lapponicum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE",0.0,1.0,0.0,,gap,741925.0,,
Ctenopelma luciferum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",2.0,3.0,0.0,,,747104.0,,
Ctenopelma nigripenne,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Ctenopelma nigrum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",4.0,7.0,1.0,,,213509.0,,
Ctenopelma ruficorne,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",1.0,3.0,1.0,,,747105.0,,
Ctenopelma rufiventre,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",2.0,3.0,0.0,,,747106.0,,
Ctenopelma tenuitor,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Ctenopelma tomentosum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",0.0,3.0,0.0,,gap,747107.0,,
Cubocephalus anatorius,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",83.0,87.0,4.0,,,213694.0,,
Cubocephalus annulitarsis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Cubocephalus associator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",113.0,120.0,5.0,,,502841.0,,
Cubocephalus brevicornis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",1.0,3.0,1.0,,,968315.0,,
Cubocephalus crassivalvus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Cubocephalus distinctor,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",3.0,4.0,0.0,,,776733.0,,
Cubocephalus femoralis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",0.0,2.0,0.0,,gap,968307.0,,
Cubocephalus fortipes,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE",0.0,3.0,0.0,,gap,502842.0,,
Cubocephalus incurvator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Cubocephalus insidiator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",16.0,19.0,3.0,,,502850.0,,
Cubocephalus lacteator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,BOLD,6.0,6.0,2.0,,,502851.0,,
Cubocephalus leucopygus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Cubocephalus longicauda,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Cubocephalus minutor,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Cubocephalus mirabilis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Cubocephalus montanus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Cubocephalus nigriventris,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",5.0,5.0,1.0,,,776755.0,,
Cubocephalus septentrionalis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE",2.0,2.0,1.0,,,502853.0,,
Cubocephalus silesiacus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Cubocephalus sperator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",4.0,5.0,2.0,,,502852.0,,
Cubocephalus sternocerus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",3.0,8.0,1.0,,,502843.0,,
Cubocephalus subpetiolatus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Cubocephalus thomsoni,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Cycasis rubiginosa,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",13.0,14.0,3.0,,,389273.0,,
Cyclolabus alpinus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",5.0,5.0,1.0,,,890496.0,,
Cyclolabus dubiosus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,0.0,2.0,0.0,,gap,1064328.0,,
Cyclolabus nigricollis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",1.0,1.0,0.0,,,738666.0,,
Cyclolabus pactor,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",9.0,10.0,1.0,,,509880.0,,
Cylloceria alpigena,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Cylloceria borealis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE",12.0,16.0,1.0,,,483097.0,,
Cylloceria caligata,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",2.0,5.0,1.0,,,511845.0,,
Cylloceria fusciventris,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE",2.0,2.0,2.0,,,968234.0,,
Cylloceria imperspicua,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Cylloceria melancholica,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",76.0,95.0,8.0,,,449162.0,,
Cylloceria occupator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Cylloceria simplicicornis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Cylloceria sylvestris,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE",7.0,8.0,2.0,,,511846.0,,
Cylloceria tenuicornis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE",2.0,2.0,1.0,,,737733.0,,
Cymodusa AH3,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,BOLD,0.0,1.0,0.0,,gap,728373.0,,
Cymodusa abasica,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Cymodusa aenigma,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Cymodusa ambigua,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Cymodusa ancilla,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Cymodusa antennator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",63.0,64.0,1.0,,,776716.0,,
Cymodusa atra,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Cymodusa australis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE",327.0,328.0,1.0,,,752958.0,,
Cymodusa convergator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Cymodusa cruentata,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",2.0,4.0,1.0,,,390981.0,,
Cymodusa declinator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",8.0,8.0,1.0,,,962662.0,,
Cymodusa exilis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Cymodusa jaceki,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Cymodusa leucocera,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",1.0,3.0,0.0,,,856178.0,,
Cymodusa longiterebra,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Cymodusa nigra,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Cymodusa oculator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Cymodusa parva,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Cymodusa tibialis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Daschia brevitarsis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",5.0,5.0,0.0,,,1060198.0,,
Delomerista borealis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE",1.0,6.0,0.0,,,481366.0,,
Delomerista frigida,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Delomerista japonica,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Delomerista laevis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",92.0,94.0,1.0,,,396035.0,,
Delomerista longicauda,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,0.0,2.0,0.0,,gap,481368.0,,
Delomerista mandibularis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",8.0,12.0,3.0,,,481369.0,,
Delomerista novita,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",23.0,29.0,1.0,,,311939.0,,
Delomerista pfankuchi,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",1.0,1.0,0.0,,,608442.0,,
Delomerista strandi,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE",3.0,6.0,1.0,,,481371.0,,
Demopheles angustatus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Demopheles corruptor,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",14.0,17.0,2.0,,,213697.0,,
Dentilabus variegatus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",15.0,23.0,1.0,,,449211.0,,
Dentimachus politus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Deuterolabops eupitheciae,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Deuteroxorides elevator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",26.0,33.0,1.0,,,213869.0,,
Diacritus aciculatus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",13.0,18.0,1.0,,,213772.0,,
Diadegma aculeatum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma agile,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma albotibiale,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma alpicola,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma angitiaeforma,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",4.0,4.0,1.0,,,968224.0,,
Diadegma angulator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma annulicrus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma anurum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",2.0,2.0,0.0,,,509915.0,,
Diadegma areolare,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma argentellae,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma armillata,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",2.0,2.0,1.0,,,82207.0,,
Diadegma armillatum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,BOLD,3.0,8.0,2.0,,,391345.0,,
Diadegma balticum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma basale,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma boreale,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma brevipetiolatum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma brevivalve,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",1.0,2.0,0.0,,,993830.0,,
Diadegma callisto,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma chrysostictos,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",31.0,36.0,3.0,,,79745.0,,
Diadegma cinnabaritor,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma claripenne,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma clavicorne,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma coleophorarum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma combinatum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",0.0,2.0,0.0,,gap,391347.0,,
Diadegma consumptor,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,BOLD,4.0,4.0,1.0,,,509910.0,,
Diadegma consumtor,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma contractum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma crassicorne,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",6.0,8.0,2.0,,,391350.0,,
Diadegma crassiseta,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE",1.0,1.0,1.0,,,769496.0,,
Diadegma crassum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",16.0,16.0,1.0,,,1022864.0,,
Diadegma crataegi,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma cylindricum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma defectivum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma dinianator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma duplicatum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma elishae,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",3.0,3.0,1.0,,,1022863.0,,
Diadegma elongatum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma erucator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",14.0,14.0,1.0,,,509877.0,,
Diadegma erythropus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma exareolator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",0.0,2.0,0.0,,gap,391353.0,,
Diadegma exrelator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,BOLD,2.0,2.0,1.0,,,213459.0,,
Diadegma fabricianae,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma fenestrale,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",19.0,24.0,5.0,,,80821.0,,
Diadegma filicorne,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma filiformator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma flavoclypeatum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma flavotibiale,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma flexa,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma fumatum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma gallicator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma gibbulum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma glabriculum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",2.0,6.0,1.0,,,391356.0,,
Diadegma gracile,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma gracillimum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma grisescens,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma groenlandicum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,BOLD,3.0,3.0,1.0,,,479186.0,,
Diadegma hispanicum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma holopygum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma hygrobium,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",0.0,1.0,0.0,,gap,993833.0,,
Diadegma incompletum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",17.0,17.0,1.0,,,522814.0,,
Diadegma insectator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma integrator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma kyffhusanae,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma lactibiator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma laricinellum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",0.0,2.0,0.0,,gap,391360.0,,
Diadegma laterale,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",2.0,2.0,1.0,,,509911.0,,
Diadegma latungula,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma latungulum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,BOLD,6.0,6.0,1.0,,,972006.0,,
Diadegma ledicola,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma lithocolletis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma litorale,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma longicaudatum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma maculatum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma majale,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",13.0,15.0,3.0,,,378539.0,,
Diadegma majus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma maurum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma mediterraneum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma melanium,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",1.0,3.0,0.0,,,993829.0,,
Diadegma meliloti,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma meridionator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma micrurum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma mollipla,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,16.0,16.0,2.0,,,79743.0,,
Diadegma moraguesi,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma nanus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",23.0,25.0,3.0,,,509912.0,,
Diadegma neocerophagum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",1.0,1.0,1.0,,,968215.0,,
Diadegma neomajale,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",3.0,3.0,0.0,,,993831.0,,
Diadegma neomalale,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,BOLD,0.0,2.0,0.0,,gap,391362.0,,
Diadegma nervosae,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma nigrifemur,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma nigriscapus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma nigrostigmaticum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma occultum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma paludis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma parvum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,BOLD,0.0,2.0,0.0,,gap,391366.0,,
Diadegma pilosum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma pulchripes,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma pulicator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma pusio,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma pyreneator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma rectificator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma rufatum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma ruficeps,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",3.0,3.0,0.0,,,993832.0,,
Diadegma rufigaster,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma salicis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma satanicolor,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma scotiae,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma semiclausum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",30.0,34.0,3.0,,,79742.0,,
Diadegma simile,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma simplificator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma sordipes,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",38.0,38.0,5.0,,,509913.0,,
Diadegma speculare,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma stagnale,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma stigmatellae,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma suecicum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma tamariscator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma tenuipes,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",1.0,3.0,1.0,,,509914.0,,
Diadegma transversale,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma trichopterorum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma tripunctatum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma trochanteratum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma truncatum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",3.0,7.0,0.0,,,391371.0,,
Diadegma undulator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma valesiator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma variegatum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Diadegma velox,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Diadegma villosulum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
