species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Aclista haemorrhoidalis,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista hamata,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista hungarica,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista insolita,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista insoluta,Arthropoda,Insecta,Hymenoptera,Diapriidae,BOLD,0.0,1.0,0.0,,gap,1061471.0
Aclista janssoni,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE",8.0,28.0,1.0,,,751702.0
Aclista lapponica,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista larsovei,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista levifrons,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista lineare,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista longistilus,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista lugens,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Aclista manteroi,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista marginalis,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista marshalli,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Aclista matrana,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista maura,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista mediterranea,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista microptera,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista modesta,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Aclista monticola,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista mycale,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE",39.0,43.0,1.0,,,751703.0
Aclista myles,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista myrmecophila,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Aclista neglecta,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista nigerrima,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista nigriceps,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista nigricoxis,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista ninae,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista oxytoma,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista pallida,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",0.0,1.0,0.0,,gap,1061470.0
Aclista parvula,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",0.0,1.0,0.0,,gap,542574.0
Aclista pedisequa,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista praeclara,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista prolongata,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE",3.0,21.0,2.0,,,516215.0
Aclista prudens,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Aclista recta,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista relativa,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista rufifrons,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista rufipes,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Aclista rufopetiolata,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",10.0,18.0,1.0,,,542575.0
Aclista scutellaris,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista soror,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista stigma,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista striolata,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE",0.0,5.0,0.0,,gap,751704.0
Aclista szelenyii,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista szepligetii,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista tenuinervis,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista testacea,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista transversa,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista tristis,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista variiventris,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aclista vitellinipes,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Acropiesta flaviventris,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",0.0,2.0,0.0,,gap,1061505.0
Acropiesta flexinervis,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE",0.0,2.0,0.0,,gap,965043.0
Acropiesta lysicles,Arthropoda,Insecta,Hymenoptera,Diapriidae,BOLD,0.0,1.0,0.0,,gap,1060036.0
Acropiesta macrocera,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",0.0,2.0,0.0,,gap,1061509.0
Acropiesta micans,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Acropiesta nigrocincta,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Acropiesta nitida,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Acropiesta pseudosciarivora,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Acropiesta radialis,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Acropiesta radiatula,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Acropiesta rnitida,Arthropoda,Insecta,Hymenoptera,Diapriidae,BOLD,0.0,1.0,0.0,,gap,1061508.0
Acropiesta rufiventis,Arthropoda,Insecta,Hymenoptera,Diapriidae,BOLD,63.0,74.0,1.0,,,751706.0
Acropiesta rufiventris,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",0.0,1.0,0.0,,gap,1061507.0
Acropiesta sciarivora,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",2.0,4.0,0.0,,,1061506.0
Acropiesta seticornis,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Acropiesta xanthura,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Anaclista holotoma,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aneurhynchus ariadne,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE",1.0,1.0,1.0,,,770683.0
Aneurhynchus coryphe,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aneurhynchus crinicornis,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Aneurhynchus depressus,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",4.0,5.0,0.0,,,799782.0
Aneurhynchus femoralis,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aneurhynchus filicornis,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aneurhynchus flavicornis,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Aneurhynchus fragilis,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aneurhynchus galesiformis,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE",4.0,4.0,0.0,,,760155.0
Aneurhynchus gracilicornis,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",2.0,5.0,0.0,,,767760.0
Aneurhynchus gracilis,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Aneurhynchus holocerus,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aneurhynchus isotomus,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aneurhynchus lativentris,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aneurhynchus longicornis,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE",5.0,7.0,1.0,,,760156.0
Aneurhynchus macrocerus,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aneurhynchus macrotomus,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Aneurhynchus mese,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aneurhynchus micropterus,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aneurhynchus montanus,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aneurhynchus nodicornis,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,3.0,3.0,0.0,,,1157980.0
Aneurhynchus obliquus,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Aneurhynchus oviventris,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE",8.0,9.0,1.0,,,799781.0
Aneurhynchus pentatomus,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE",0.0,1.0,0.0,,gap,799783.0
Aneurhynchus phorivora,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aneurhynchus pseudoclavatus,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Aneurhynchus pygmaeus,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aneurhynchus ruficornis,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE",9.0,18.0,2.0,,,760154.0
Aneurhynchus tetratomus,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aneurhynchus tritomus,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Aneurhynchus trivialis,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Aneurhynchus uniformis,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Aneuropria foersteri,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",2.0,2.0,1.0,,,947605.0
Anommatium ashmeadi,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",5.0,7.0,0.0,,,1061498.0
Antropria pedestris,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aprestes aberrans,Arthropoda,Insecta,Hymenoptera,Diapriidae,BOLD,0.0,1.0,0.0,,gap,965052.0
Aprestes variicornis,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",1.0,1.0,1.0,,,656412.0
Atomopria fulvicornis,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Aulacopria formicarum,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys abrupta,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys abruptus,Arthropoda,Insecta,Hymenoptera,Diapriidae,BOLD,52.0,98.0,2.0,,,760722.0
Basalys amphoralis,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys angelikae,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",2.0,3.0,0.0,,,760713.0
Basalys badeniensis,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",0.0,4.0,0.0,,gap,760715.0
Basalys bechtalensis,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",38.0,64.0,1.0,,,760723.0
Basalys bifoveata,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys bipunctata,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys bispinosa,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys breisgauensis,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",1.0,1.0,0.0,,,760708.0
Basalys brunnipes,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Basalys ciliata,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys claudiae,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",1.0,3.0,0.0,,,760721.0
Basalys collaris,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE",3.0,8.0,1.0,,,760117.0
Basalys crassiceps,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE",0.0,5.0,0.0,,gap,760709.0
Basalys crassiclava,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys crassicornis,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys cuneiformis,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Basalys cymocles,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",1.0,4.0,0.0,,,760707.0
Basalys depressa,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Basalys dispar,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Basalys erythropus,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE",0.0,6.0,0.0,,gap,760118.0
Basalys exigua,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE",0.0,2.0,0.0,,gap,767767.0
Basalys exiguus,Arthropoda,Insecta,Hymenoptera,Diapriidae,BOLD,1.0,2.0,0.0,,,760714.0
Basalys fischeri,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys formicaria,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys formicarium,Arthropoda,Insecta,Hymenoptera,Diapriidae,BOLD,13.0,15.0,1.0,,,770686.0
Basalys formicarum,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Basalys fulvicornis,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys fulvipes,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys fumipennis,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",0.0,5.0,0.0,,gap,767766.0
Basalys giraudi,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys helicicola,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys hilleri,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Basalys hirta,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys hispanica,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys hueha,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys inaequalis,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys insignificans,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE",0.0,3.0,1.0,,gap,760718.0
Basalys iphicla,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE",5.0,7.0,0.0,,,965063.0
Basalys koenigi,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",0.0,4.0,0.0,,gap,760712.0
Basalys longipennis,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE",3.0,8.0,0.0,,,760717.0
Basalys loxotropalis,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys luctuosa,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",0.0,2.0,0.0,,gap,965062.0
Basalys luteipes,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Basalys macroptera,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE",0.0,2.0,0.0,,gap,767764.0
Basalys merceti,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys minutissima,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Basalys minutissimus,Arthropoda,Insecta,Hymenoptera,Diapriidae,BOLD,0.0,1.0,0.0,,gap,760705.0
Basalys muhaka,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys neglecta,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Basalys oberbergensis,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",1.0,2.0,0.0,,,760720.0
Basalys orion,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE",4.0,8.0,0.0,,,760706.0
Basalys paka,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys pannonica,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys parva,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Basalys parvus,Arthropoda,Insecta,Hymenoptera,Diapriidae,BOLD,1.0,8.0,0.0,,,760710.0
Basalys pedisequa,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",135.0,194.0,1.0,,,760711.0
Basalys picipes,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Basalys rheni,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Basalys rufiscapa,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Basalys rufocincta,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Basalys rufosignata,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys sabuleti,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys sagittarii,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Basalys scotica,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Basalys scoticus,Arthropoda,Insecta,Hymenoptera,Diapriidae,BOLD,7.0,11.0,1.0,,,767765.0
Basalys semele,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE",0.0,2.0,0.0,,gap,965060.0
Basalys silvatica,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Basalys singularis,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE",1.0,3.0,0.0,,,760119.0
Basalys stenoptera,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys stramineipes,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys suecica,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys susterai,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys szaboi,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys tenuis,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Basalys thomsoni,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys tripartita,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys tripartitus,Arthropoda,Insecta,Hymenoptera,Diapriidae,BOLD,0.0,2.0,0.0,,gap,760719.0
Basalys tritoma,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",0.0,1.0,0.0,,gap,965061.0
Basalys tuberculata,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE",1.0,1.0,1.0,,,965059.0
Basalys tuberculatus,Arthropoda,Insecta,Hymenoptera,Diapriidae,BOLD,1.0,6.0,0.0,,,760120.0
Basalys uherkovichi,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Basalys weisweilensis,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",2.0,2.0,0.0,,,760716.0
Belyta abrupta,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",4.0,10.0,0.0,,,751707.0
Belyta acuminata,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Belyta acuta,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",0.0,2.0,0.0,,gap,1155831.0
Belyta analis,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Belyta armata,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Belyta bicolor,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",4.0,7.0,0.0,,,1155832.0
Belyta boleti,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Belyta borealis,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Belyta breviscapa,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Belyta carinifrons,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Belyta comitans,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Belyta congener,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Belyta cordata,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Belyta depressa,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",78.0,102.0,3.0,,,542568.0
Belyta elegans,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",4.0,11.0,0.0,,,751708.0
Belyta elongator,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
