species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Conostigmus clavicornis,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus crassicornis,Arthropoda,Insecta,Hymenoptera,Megaspilidae,"BOLD,FE",2.0,4.0,0.0,,,1062023.0
Conostigmus cursitans,Arthropoda,Insecta,Hymenoptera,Megaspilidae,"FE,DTN",,,,,gap,
Conostigmus curtipennis,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus cylindricus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus depressus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus difformis,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus dimidiatus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus dimorphus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,"FE,DTN",,,,,gap,
Conostigmus doderoi,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus dolosus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus fanalensis,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus fasciatipennis,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus filicornis,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus flavipes,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus formiceti,Arthropoda,Insecta,Hymenoptera,Megaspilidae,"FE,DTN",,,,,gap,
Conostigmus frontalis,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus fuscipes,Arthropoda,Insecta,Hymenoptera,Megaspilidae,"FE,DTN",,,,,gap,
Conostigmus gestroi,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus glabratus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus halteratus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus humilis,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus inconstans,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus innotatus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,"BOLD,FE,DTN",0.0,1.0,0.0,,gap,1062028.0
Conostigmus inquilinus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,"FE,DTN",,,,,gap,
Conostigmus intermedius,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus lativentris,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus levifrons,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus leviventris,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus linearis,Arthropoda,Insecta,Hymenoptera,Megaspilidae,"BOLD,FE",0.0,1.0,0.0,,gap,1062033.0
Conostigmus lucidus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus manteroi,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus melanocephalus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,"FE,DTN",,,,,gap,
Conostigmus mistus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus montanus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus monticola,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus montivagus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus mullensis,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus multicolor,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus niger,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus nigriventris,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus norvegicus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus nuchalis,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus obscurus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus opacus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus picipes,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus planifrons,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus polychromus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus pubescens,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus puncticeps,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus pusillus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,"FE,DTN",,,,,gap,
Conostigmus radiatus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,"FE,DTN",,,,,gap,
Conostigmus rufescens,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus ruficollis,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus rufipes,Arthropoda,Insecta,Hymenoptera,Megaspilidae,"FE,DTN",,,,,gap,
Conostigmus rugiceps,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus rugosiceps,Arthropoda,Insecta,Hymenoptera,Megaspilidae,BOLD,1.0,1.0,0.0,,,1062031.0
Conostigmus rutilus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus scutopunctatus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus signatus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,"FE,DTN",,,,,gap,
Conostigmus singularius,Arthropoda,Insecta,Hymenoptera,Megaspilidae,"BOLD,FE",0.0,1.0,0.0,,gap,1062034.0
Conostigmus solarianus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus solarii,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus speculiger,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus spetsbergensis,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus squamiger,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus subapterus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus subclavicornis,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus subfilicornis,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus subinermis,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus subspinosus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus sulcaticeps,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus temporalis,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus tetanopterus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus triangularis,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus tristriatus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus ventralis,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus versicolor,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Conostigmus wasmanni,Arthropoda,Insecta,Hymenoptera,Megaspilidae,BOLD,1.0,1.0,0.0,,,1062024.0
Creator spissicornis,Arthropoda,Insecta,Hymenoptera,Megaspilidae,"BOLD,FE",3.0,11.0,0.0,,,997070.0
Dendrocerus antennalis,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Dendrocerus aphidum,Arthropoda,Insecta,Hymenoptera,Megaspilidae,"BOLD,FE",0.0,3.0,0.0,,gap,375033.0
Dendrocerus applanatus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Dendrocerus basalis,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Dendrocerus bifoveatus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Dendrocerus bifoveolatus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,BOLD,0.0,1.0,0.0,,gap,967818.0
Dendrocerus bispinosus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Dendrocerus carpenteri,Arthropoda,Insecta,Hymenoptera,Megaspilidae,"BOLD,FE,DTN",36.0,41.0,1.0,,,163723.0
Dendrocerus castaneus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Dendrocerus chloropidarum,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Dendrocerus flavipes,Arthropoda,Insecta,Hymenoptera,Megaspilidae,"BOLD,FE",1.0,1.0,0.0,,,1062027.0
Dendrocerus floridanus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Dendrocerus halidayi,Arthropoda,Insecta,Hymenoptera,Megaspilidae,"BOLD,FE",0.0,1.0,0.0,,gap,1062019.0
Dendrocerus indicus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Dendrocerus laevis,Arthropoda,Insecta,Hymenoptera,Megaspilidae,"FE,DTN",,,,,gap,
Dendrocerus laticeps,Arthropoda,Insecta,Hymenoptera,Megaspilidae,"BOLD,FE",0.0,7.0,0.0,,gap,375034.0
Dendrocerus liebscheri,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Dendrocerus natalicus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Dendrocerus paradoxus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Dendrocerus psyllarum,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Dendrocerus punctipes,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Dendrocerus pupparum,Arthropoda,Insecta,Hymenoptera,Megaspilidae,"FE,DTN",,,,,gap,
Dendrocerus ramicornis,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Dendrocerus rectangularis,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Dendrocerus remaudierei,Arthropoda,Insecta,Hymenoptera,Megaspilidae,"FE,DTN",,,,,gap,
Dendrocerus rosularum,Arthropoda,Insecta,Hymenoptera,Megaspilidae,"FE,DTN",,,,,gap,
Dendrocerus serricornis,Arthropoda,Insecta,Hymenoptera,Megaspilidae,"BOLD,FE,DTN",1.0,3.0,0.0,,,1062016.0
Dendrocerus solarii,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Dendrocerus stigma,Arthropoda,Insecta,Hymenoptera,Megaspilidae,"FE,DTN",,,,,gap,
Dendrocerus subtruncatus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Dendrocerus ulmicola,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Dendrocerus zhelochovtsevi,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Holophleps brevigena,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Lagynodes acuticornis,Arthropoda,Insecta,Hymenoptera,Megaspilidae,"BOLD,FE",6.0,6.0,0.0,,,1064792.0
Lagynodes biroi,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Lagynodes occipitalis,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Lagynodes pallidus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,"BOLD,FE,DTN",16.0,20.0,1.0,,,997067.0
Lagynodes thoracicus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Megaspilus dux,Arthropoda,Insecta,Hymenoptera,Megaspilidae,"BOLD,FE,DTN",3.0,3.0,0.0,,,1064813.0
Megaspilus striolatus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Platyceraphron mediosulcatus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Platyceraphron muscidarum,Arthropoda,Insecta,Hymenoptera,Megaspilidae,"BOLD,FE",1.0,1.0,0.0,,,1062030.0
Trichosteresis glabra,Arthropoda,Insecta,Hymenoptera,Megaspilidae,"BOLD,FE,DTN",1.0,1.0,0.0,,,1064815.0
Trichosteresis nudipennis,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
Typhlolagynodes phineus,Arthropoda,Insecta,Hymenoptera,Megaspilidae,FE,,,,,gap,
