species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Aphanogmus myrmecobius,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Aphanogmus nanus,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,"FE,DTN",,,,,gap,
Aphanogmus neglectus,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Aphanogmus perfoliatus,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,"FE,DTN",,,,,gap,
Aphanogmus picicornis,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Aphanogmus polymorphus,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Aphanogmus procerus,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Aphanogmus radialis,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Aphanogmus remotus,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Aphanogmus reticulatus,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Aphanogmus rufus,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Aphanogmus socius,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Aphanogmus steinitzi,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Aphanogmus strabus,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Aphanogmus strobilorum,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Aphanogmus tenuicornis,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Aphanogmus terminalis,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Aphanogmus thomasinianae,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Aphanogmus trispinosus,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Aphanogmus vicinus,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Aphanogmus vitripennis,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,"FE,DTN",,,,,gap,
Ceraphron atriceps,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Ceraphron barbieri,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Ceraphron bestiola,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Ceraphron bispinosus,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,"BOLD,FE",5.0,7.0,0.0,,,1062017.0
Ceraphron brachyptera,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Ceraphron brevipennis,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,"BOLD,FE",0.0,1.0,0.0,,gap,1062032.0
Ceraphron cephalonica,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Ceraphron cicerinum,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Ceraphron clavatus,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,"FE,DTN",,,,,gap,
Ceraphron coactiliarius,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Ceraphron conjunctus,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Ceraphron cursor,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Ceraphron flavicornis,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Ceraphron flaviventris,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Ceraphron fuscicornis,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,"BOLD,FE",0.0,1.0,0.0,,gap,1062022.0
Ceraphron gallicola,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Ceraphron graecus,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Ceraphron hemipterus,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,"FE,DTN",,,,,gap,
Ceraphron inflatus,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,"FE,DTN",,,,,gap,
Ceraphron longistriatus,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Ceraphron myrmecophilus,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Ceraphron myrmicarum,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Ceraphron nigraticeps,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Ceraphron nigrelliceps,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,"FE,DTN",,,,,gap,
Ceraphron nubeculatus,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,"FE,DTN",,,,,gap,
Ceraphron pallipes,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Ceraphron pedes,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,"BOLD,FE",0.0,1.0,0.0,,gap,1062021.0
Ceraphron pristomicrops,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Ceraphron rufigena,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Ceraphron scoticus,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Ceraphron serraticornis,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Ceraphron speculiger,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Ceraphron squamiger,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,"BOLD,FE",2.0,2.0,0.0,,,1064782.0
Ceraphron stenopterus,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Ceraphron sulcatifrons,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Ceraphron sulcatus,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,"FE,DTN",,,,,gap,
Ceraphron testaceipes,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Ceraphron tetraplastus,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Ceraphron tetratomus,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Ceraphron thomsoni,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,"BOLD,FE",0.0,2.0,0.0,,gap,959034.0
Ceraphron trissacantha,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Ceraphron tritomus,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Ceraphron unispinosus,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,"FE,DTN",,,,,gap,
Ceraphron vagans,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Ceraphron xanthogaster,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Ceraphron ypsilon,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Elysoceraphron hungaricus,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Microceraphron subterraneus,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Synarsis biroi,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Synarsis brachyptera,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Synarsis brittanica,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Synarsis planifrons,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
Synarsis pulla,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,"FE,DTN",,,,,gap,
Synarsis xanthothorax,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,FE,,,,,gap,
