x,y,species logistic values
4780.0,4780.0,0.19382429
4781.0,4781.0,0.105529636
4782.0,4782.0,0.46448967
4783.0,4783.0,4.4512934E-5
4784.0,4784.0,0.11097021
4785.0,4785.0,0.18221186
4786.0,4786.0,0.047653653
4787.0,4787.0,1.13608796E-4
4788.0,4788.0,0.25988
4789.0,4789.0,0.13531165
4790.0,4790.0,0.04060361
4791.0,4791.0,0.03932527
4792.0,4792.0,0.02504502
4793.0,4793.0,0.020801641
4794.0,4794.0,0.35925025
4795.0,4795.0,0.14585829
4796.0,4796.0,0.14289303
4797.0,4797.0,0.16684428
4798.0,4798.0,0.008447021
4799.0,4799.0,0.12986152
4800.0,4800.0,0.21756545
4801.0,4801.0,0.0055855275
4802.0,4802.0,0.12708241
4803.0,4803.0,0.15831767
4804.0,4804.0,0.015899241
4805.0,4805.0,0.46129382
4806.0,4806.0,0.025580801
4807.0,4807.0,0.021912297
4808.0,4808.0,0.041247785
4809.0,4809.0,7.002437E-4
4810.0,4810.0,0.08743291
4811.0,4811.0,4.1494318E-4
4812.0,4812.0,0.008516602
4813.0,4813.0,0.3151602
4814.0,4814.0,0.036169987
4815.0,4815.0,0.30193058
4816.0,4816.0,0.19487093
4817.0,4817.0,0.17213725
4818.0,4818.0,0.10903893
4819.0,4819.0,0.06042189
4820.0,4820.0,0.097849235
4821.0,4821.0,0.08539279
4822.0,4822.0,0.07703226
4823.0,4823.0,0.12361554
4824.0,4824.0,0.16683707
4825.0,4825.0,0.14634068
4826.0,4826.0,0.020822672
4827.0,4827.0,0.081061795
4828.0,4828.0,0.15380229
4829.0,4829.0,0.059934314
4830.0,4830.0,0.012083868
4831.0,4831.0,0.39742994
4832.0,4832.0,0.06185114
4833.0,4833.0,0.57238764
4834.0,4834.0,2.98797E-4
4835.0,4835.0,0.0017107613
4836.0,4836.0,0.038455516
4837.0,4837.0,0.0012390519
4838.0,4838.0,0.36200672
4839.0,4839.0,0.013036354
4840.0,4840.0,0.0050539705
4841.0,4841.0,0.17158791
4842.0,4842.0,0.36101937
4843.0,4843.0,7.137987E-5
4844.0,4844.0,0.70372456
4845.0,4845.0,0.56326413
4846.0,4846.0,0.048043992
4847.0,4847.0,0.16042745
4848.0,4848.0,0.032306824
4849.0,4849.0,4.3441806E-4
4850.0,4850.0,0.11907897
4851.0,4851.0,0.72527003
4852.0,4852.0,0.39515027
4853.0,4853.0,0.39874166
4854.0,4854.0,0.2078112
4855.0,4855.0,0.7197446
4856.0,4856.0,0.38766155
4857.0,4857.0,0.0042827446
4858.0,4858.0,0.03295869
4859.0,4859.0,0.34860688
4860.0,4860.0,0.014432668
4861.0,4861.0,0.5125483
4862.0,4862.0,0.0636806
4863.0,4863.0,0.107965946
4864.0,4864.0,0.025743105
4865.0,4865.0,0.4167995
4866.0,4866.0,0.011399539
4867.0,4867.0,0.16547619
4868.0,4868.0,0.045574255
4869.0,4869.0,0.03711293
4870.0,4870.0,0.40458286
4871.0,4871.0,0.015200596
4872.0,4872.0,0.03851976
4873.0,4873.0,0.00852051
4874.0,4874.0,0.21713479
4875.0,4875.0,0.026343688
4876.0,4876.0,0.15064922
4877.0,4877.0,0.37043935
4878.0,4878.0,0.44586906
4879.0,4879.0,0.091644466
4880.0,4880.0,0.25224504
4881.0,4881.0,1.242737E-4
4882.0,4882.0,0.08161983
4883.0,4883.0,0.60882396
4884.0,4884.0,0.19507907
4885.0,4885.0,0.7097428
4886.0,4886.0,0.34819672
4887.0,4887.0,0.58443505
4888.0,4888.0,0.018405335
4889.0,4889.0,0.016346296
4890.0,4890.0,0.12393966
4891.0,4891.0,0.3093286
4892.0,4892.0,0.017623046
4893.0,4893.0,0.17664376
4894.0,4894.0,0.1660338
4895.0,4895.0,0.5901167
4896.0,4896.0,0.05412426
4897.0,4897.0,2.9301833E-5
4898.0,4898.0,0.009729554
4899.0,4899.0,0.040556695
4900.0,4900.0,0.28598502
4901.0,4901.0,0.3691558
4902.0,4902.0,0.076678604
4903.0,4903.0,0.06420832
4904.0,4904.0,0.3383372
4905.0,4905.0,0.15616122
4906.0,4906.0,0.11590347
4907.0,4907.0,0.17825139
4908.0,4908.0,0.19344513
4909.0,4909.0,0.023847869
4910.0,4910.0,0.08571506
4911.0,4911.0,0.011223397
4912.0,4912.0,0.03126339
4913.0,4913.0,0.4715362
4914.0,4914.0,0.43771535
4915.0,4915.0,2.0403878E-4
4916.0,4916.0,0.07753827
4917.0,4917.0,0.15589154
4918.0,4918.0,0.13968487
4919.0,4919.0,0.34748867
4920.0,4920.0,0.8488454
4921.0,4921.0,4.4180313E-5
4922.0,4922.0,0.7195661
4923.0,4923.0,0.06324093
4924.0,4924.0,0.2820554
4925.0,4925.0,0.083713025
4926.0,4926.0,0.7288784
4927.0,4927.0,3.2933513E-6
4928.0,4928.0,0.0060760058
4929.0,4929.0,0.0110038845
4930.0,4930.0,0.06747865
4931.0,4931.0,0.1722519
4932.0,4932.0,0.011405662
4933.0,4933.0,0.0059226495
4934.0,4934.0,0.017671933
4935.0,4935.0,0.044789366
4936.0,4936.0,0.004651854
4937.0,4937.0,0.0064312103
4938.0,4938.0,0.070417255
4939.0,4939.0,0.025862353
4940.0,4940.0,0.017166281
4941.0,4941.0,0.13890715
4942.0,4942.0,0.2133486
4943.0,4943.0,0.040289856
4944.0,4944.0,0.1869881
4945.0,4945.0,0.15291642
4946.0,4946.0,0.0019700746
4947.0,4947.0,0.020048616
4948.0,4948.0,0.026272886
4949.0,4949.0,0.5825053
4950.0,4950.0,0.08209953
4951.0,4951.0,0.033275668
4952.0,4952.0,0.65047765
4953.0,4953.0,0.20139681
4954.0,4954.0,0.015592127
4955.0,4955.0,0.13186482
4956.0,4956.0,0.14395247
4957.0,4957.0,0.14040214
4958.0,4958.0,0.034197707
4959.0,4959.0,0.011898281
4960.0,4960.0,0.12797451
4961.0,4961.0,0.58252865
4962.0,4962.0,0.036858283
4963.0,4963.0,0.06431303
4964.0,4964.0,0.020544779
4965.0,4965.0,0.2925206
4966.0,4966.0,0.057048146
4967.0,4967.0,0.06325686
4968.0,4968.0,0.010035166
4969.0,4969.0,0.26269722
4970.0,4970.0,0.047970347
4971.0,4971.0,0.024977753
4972.0,4972.0,0.09864009
4973.0,4973.0,0.04990568
4974.0,4974.0,0.010208475
4975.0,4975.0,0.061062798
4976.0,4976.0,0.0018401903
4977.0,4977.0,0.03982249
4978.0,4978.0,0.41492063
4979.0,4979.0,0.7262061
4980.0,4980.0,0.015589509
4981.0,4981.0,0.63596845
4982.0,4982.0,0.0018802066
4983.0,4983.0,0.05554935
4984.0,4984.0,0.026745003
4985.0,4985.0,0.008381237
4986.0,4986.0,0.0023831755
4987.0,4987.0,0.42213863
4988.0,4988.0,2.9925143E-8
4989.0,4989.0,0.47147608
4990.0,4990.0,0.38046896
4991.0,4991.0,0.34004092
4992.0,4992.0,0.7066136
4993.0,4993.0,0.30749255
4994.0,4994.0,0.015716186
4995.0,4995.0,7.3056296E-4
4996.0,4996.0,0.022488913
4997.0,4997.0,0.07727312
4998.0,4998.0,0.2002141
4999.0,4999.0,0.014846656
5000.0,5000.0,0.0022607897
5001.0,5001.0,0.25296572
5002.0,5002.0,0.20765781
5003.0,5003.0,0.008109873
5004.0,5004.0,0.032325026
5005.0,5005.0,0.12486316
5006.0,5006.0,0.031639915
5007.0,5007.0,0.022052035
5008.0,5008.0,0.02778711
5009.0,5009.0,2.815122E-4
5010.0,5010.0,0.013251078
5011.0,5011.0,0.1217559
5012.0,5012.0,0.29111266
5013.0,5013.0,0.05336944
5014.0,5014.0,0.2721157
5015.0,5015.0,1.5259144E-4
5016.0,5016.0,0.5229526
5017.0,5017.0,0.36639062
5018.0,5018.0,0.10240699
5019.0,5019.0,0.15207438
5020.0,5020.0,0.0709706
5021.0,5021.0,0.5666358
5022.0,5022.0,0.1474417
5023.0,5023.0,2.975028E-5
5024.0,5024.0,0.0057413164
5025.0,5025.0,0.44724268
5026.0,5026.0,0.55427533
5027.0,5027.0,0.18100032
5028.0,5028.0,0.13821593
5029.0,5029.0,0.6518205
5030.0,5030.0,0.103934936
5031.0,5031.0,0.045751818
5032.0,5032.0,0.62228966
5033.0,5033.0,0.58230746
5034.0,5034.0,0.008050631
5035.0,5035.0,0.06113756
5036.0,5036.0,0.02966231
5037.0,5037.0,1.6335548E-4
5038.0,5038.0,0.023845209
5039.0,5039.0,8.716154E-4
5040.0,5040.0,0.027585965
5041.0,5041.0,0.005985035
5042.0,5042.0,0.049257323
5043.0,5043.0,0.082286775
5044.0,5044.0,6.1641763E-6
5045.0,5045.0,0.033310816
5046.0,5046.0,0.011217289
5047.0,5047.0,0.0069761546
5048.0,5048.0,0.0032785807
5049.0,5049.0,0.008019884
5050.0,5050.0,0.16346931
5051.0,5051.0,0.102996945
5052.0,5052.0,0.12618151
5053.0,5053.0,0.022486156
5054.0,5054.0,0.24498479
5055.0,5055.0,0.0015262011
5056.0,5056.0,0.15134306
5057.0,5057.0,0.36727202
5058.0,5058.0,0.07674761
5059.0,5059.0,0.028943514
5060.0,5060.0,0.058807146
5061.0,5061.0,0.28532022
5062.0,5062.0,8.649083E-8
5063.0,5063.0,0.4632631
5064.0,5064.0,0.5442098
5065.0,5065.0,0.2363988
5066.0,5066.0,0.08502051
5067.0,5067.0,0.0019296381
5068.0,5068.0,0.3978267
5069.0,5069.0,0.39748952
5070.0,5070.0,0.3122151
5071.0,5071.0,0.0119442195
5072.0,5072.0,0.45853072
5073.0,5073.0,0.120923586
5074.0,5074.0,0.5195024
5075.0,5075.0,0.085494615
5076.0,5076.0,0.004685691
5077.0,5077.0,0.25792336
5078.0,5078.0,0.00400191
5079.0,5079.0,3.4487653E-5
5080.0,5080.0,3.6987523E-4
5081.0,5081.0,0.1538108
5082.0,5082.0,0.07306397
5083.0,5083.0,0.12391991
5084.0,5084.0,0.009810789
5085.0,5085.0,5.5306475E-4
5086.0,5086.0,0.7033047
5087.0,5087.0,0.37591097
5088.0,5088.0,0.03366137
5089.0,5089.0,0.0067792027
5090.0,5090.0,0.09361721
5091.0,5091.0,0.0069975522
5092.0,5092.0,0.0046730274
5093.0,5093.0,0.10952815
5094.0,5094.0,0.03822518
5095.0,5095.0,0.42770684
5096.0,5096.0,0.13745165
5097.0,5097.0,0.119849876
5098.0,5098.0,0.072260894
5099.0,5099.0,4.6386634E-4
5100.0,5100.0,0.301484
5101.0,5101.0,0.047943942
5102.0,5102.0,0.020669797
5103.0,5103.0,0.014395377
5104.0,5104.0,0.019611128
5105.0,5105.0,0.028679194
5106.0,5106.0,0.055261172
5107.0,5107.0,0.43019116
5108.0,5108.0,0.08070768
5109.0,5109.0,0.2380962
5110.0,5110.0,0.48331043
5111.0,5111.0,0.74147177
5112.0,5112.0,0.03206358
5113.0,5113.0,0.017105745
5114.0,5114.0,0.08507559
5115.0,5115.0,0.16198759
5116.0,5116.0,0.06478245
5117.0,5117.0,0.12190567
5118.0,5118.0,0.07915509
5119.0,5119.0,0.014374355
5120.0,5120.0,0.021520387
5121.0,5121.0,0.016687185
5122.0,5122.0,2.5861166E-4
5123.0,5123.0,0.52589697
5124.0,5124.0,0.11447693
5125.0,5125.0,0.047217175
5126.0,5126.0,0.28391108
5127.0,5127.0,0.6553708
5128.0,5128.0,0.022423184
5129.0,5129.0,0.0048101065
5130.0,5130.0,0.07404186
5131.0,5131.0,0.0012604578
5132.0,5132.0,0.25746074
5133.0,5133.0,0.12739043
5134.0,5134.0,0.16270767
5135.0,5135.0,0.015167659
5136.0,5136.0,0.04008127
5137.0,5137.0,0.10536321
5138.0,5138.0,0.005389794
5139.0,5139.0,0.71525717
5140.0,5140.0,0.13330168
5141.0,5141.0,0.13286723
5142.0,5142.0,0.121434174
5143.0,5143.0,0.014062184
5144.0,5144.0,0.18441145
5145.0,5145.0,0.20452364
5146.0,5146.0,0.0583517
5147.0,5147.0,0.49362817
5148.0,5148.0,0.59866583
5149.0,5149.0,0.3845792
5150.0,5150.0,0.11695777
5151.0,5151.0,0.5438936
5152.0,5152.0,0.05904086
5153.0,5153.0,0.2122806
5154.0,5154.0,0.0026150055
5155.0,5155.0,0.09594758
5156.0,5156.0,0.13536394
5157.0,5157.0,0.66208684
5158.0,5158.0,0.42086887
5159.0,5159.0,0.23214698
5160.0,5160.0,0.14055425
5161.0,5161.0,0.59634733
5162.0,5162.0,0.1492597
5163.0,5163.0,0.011511791
5164.0,5164.0,0.24897267
5165.0,5165.0,0.42323634
5166.0,5166.0,0.023606764
5167.0,5167.0,0.17762193
5168.0,5168.0,0.18010455
5169.0,5169.0,0.5105972
5170.0,5170.0,3.0880873E-4
5171.0,5171.0,0.017442921
5172.0,5172.0,0.009021654
5173.0,5173.0,0.023324275
5174.0,5174.0,0.116549216
5175.0,5175.0,0.29443443
5176.0,5176.0,0.029980453
5177.0,5177.0,0.5445916
5178.0,5178.0,0.006145567
5179.0,5179.0,0.011338477
5180.0,5180.0,0.6626907
5181.0,5181.0,0.53429693
5182.0,5182.0,0.5258305
5183.0,5183.0,0.6234911
5184.0,5184.0,0.013355539
5185.0,5185.0,0.0024147248
5186.0,5186.0,0.0016324725
5187.0,5187.0,0.17636284
5188.0,5188.0,0.01874079
5189.0,5189.0,0.21359292
5190.0,5190.0,0.1078421
5191.0,5191.0,0.15439098
5192.0,5192.0,0.049989566
5193.0,5193.0,0.12869377
5194.0,5194.0,0.4916297
5195.0,5195.0,0.007593654
5196.0,5196.0,0.20041054
5197.0,5197.0,0.017691145
5198.0,5198.0,0.04334218
5199.0,5199.0,9.636304E-5
5200.0,5200.0,0.62694776
5201.0,5201.0,0.023552513
5202.0,5202.0,0.5115437
5203.0,5203.0,0.39278668
5204.0,5204.0,0.024941789
5205.0,5205.0,0.021747252
5206.0,5206.0,0.08084018
5207.0,5207.0,0.20124228
5208.0,5208.0,0.66079384
5209.0,5209.0,0.5249422
5210.0,5210.0,0.018927282
5211.0,5211.0,0.49228328
5212.0,5212.0,0.07792839
5213.0,5213.0,0.031037476
5214.0,5214.0,0.3755977
5215.0,5215.0,0.72223914
5216.0,5216.0,0.14564875
5217.0,5217.0,0.0031656253
5218.0,5218.0,0.01648883
5219.0,5219.0,0.0044744797
5220.0,5220.0,1.7138247E-4
5221.0,5221.0,0.22782199
5222.0,5222.0,0.0025240413
5223.0,5223.0,0.014952961
5224.0,5224.0,0.17554684
5225.0,5225.0,0.2838401
5226.0,5226.0,0.028661234
5227.0,5227.0,0.037486408
5228.0,5228.0,0.55167824
5229.0,5229.0,0.10059721
5230.0,5230.0,0.005105886
5231.0,5231.0,0.029671103
5232.0,5232.0,0.005785702
5233.0,5233.0,0.24687763
5234.0,5234.0,0.12063411
5235.0,5235.0,0.15363155
5236.0,5236.0,0.01555186
5237.0,5237.0,0.1154236
5238.0,5238.0,0.024264917
5239.0,5239.0,0.0017665696
5240.0,5240.0,0.39985368
5241.0,5241.0,0.572066
5242.0,5242.0,0.06468598
5243.0,5243.0,0.076058164
5244.0,5244.0,0.23194355
5245.0,5245.0,0.07098966
5246.0,5246.0,0.0089638345
5247.0,5247.0,0.66610235
5248.0,5248.0,0.08042117
5249.0,5249.0,0.22774169
5250.0,5250.0,0.07189456
5251.0,5251.0,0.020773578
5252.0,5252.0,0.1269685
5253.0,5253.0,0.22846113
5254.0,5254.0,0.08821407
5255.0,5255.0,0.15264949
5256.0,5256.0,0.25606441
5257.0,5257.0,0.0920641
5258.0,5258.0,0.046705022
5259.0,5259.0,0.62869984
5260.0,5260.0,0.08275794
5261.0,5261.0,0.05687989
5262.0,5262.0,0.065162346
5263.0,5263.0,0.10040066
5264.0,5264.0,0.75328016
5265.0,5265.0,0.0014404043
5266.0,5266.0,0.038518988
5267.0,5267.0,0.10922076
5268.0,5268.0,0.73173016
5269.0,5269.0,0.0892149
5270.0,5270.0,0.39999464
5271.0,5271.0,0.039983884
5272.0,5272.0,0.16089533
5273.0,5273.0,0.006796355
5274.0,5274.0,0.195001
5275.0,5275.0,0.14298739
5276.0,5276.0,0.046311997
5277.0,5277.0,0.05784589
5278.0,5278.0,0.008650132
5279.0,5279.0,0.008509772
5280.0,5280.0,0.056928616
5281.0,5281.0,0.29578742
5282.0,5282.0,0.68800575
5283.0,5283.0,0.06377082
5284.0,5284.0,0.11146124
5285.0,5285.0,0.0065940227
5286.0,5286.0,0.62853724
5287.0,5287.0,0.021249956
5288.0,5288.0,0.5206757
5289.0,5289.0,0.57066697
5290.0,5290.0,0.25616613
5291.0,5291.0,0.15559396
5292.0,5292.0,0.5900485
5293.0,5293.0,1.2725734E-7
5294.0,5294.0,0.17861088
5295.0,5295.0,0.07322336
5296.0,5296.0,0.0129528865
5297.0,5297.0,0.08366041
5298.0,5298.0,0.014318291
5299.0,5299.0,0.5518474
5300.0,5300.0,0.24557836
5301.0,5301.0,8.027507E-8
5302.0,5302.0,0.5084341
5303.0,5303.0,0.028225003
5304.0,5304.0,0.4803843
5305.0,5305.0,0.030439073
5306.0,5306.0,7.3474424E-4
5307.0,5307.0,0.0012475927
5308.0,5308.0,0.04337695
5309.0,5309.0,0.004970024
5310.0,5310.0,0.22439691
5311.0,5311.0,0.57368994
5312.0,5312.0,0.007646853
5313.0,5313.0,0.32294318
5314.0,5314.0,0.010066809
5315.0,5315.0,0.012259032
5316.0,5316.0,0.026157506
5317.0,5317.0,0.5189973
5318.0,5318.0,0.041135654
5319.0,5319.0,0.5691031
5320.0,5320.0,0.17972745
5321.0,5321.0,0.0013934113
5322.0,5322.0,0.37732387
5323.0,5323.0,0.003887897
5324.0,5324.0,0.03876725
5325.0,5325.0,0.08627079
5326.0,5326.0,0.12513047
5327.0,5327.0,0.13449623
5328.0,5328.0,0.5930728
5329.0,5329.0,0.11381289
5330.0,5330.0,0.20535208
5331.0,5331.0,0.02526941
5332.0,5332.0,0.07171591
5333.0,5333.0,0.04604469
5334.0,5334.0,0.66106784
5335.0,5335.0,0.15377548
5336.0,5336.0,0.022328975
5337.0,5337.0,0.050936494
5338.0,5338.0,0.022951797
5339.0,5339.0,0.021509256
5340.0,5340.0,0.020662846
5341.0,5341.0,0.248041
5342.0,5342.0,0.0492744
5343.0,5343.0,0.12339671
5344.0,5344.0,0.59915805
5345.0,5345.0,0.0027804924
5346.0,5346.0,0.28713766
5347.0,5347.0,0.691771
5348.0,5348.0,0.12402804
5349.0,5349.0,6.9509196E-4
5350.0,5350.0,0.010162019
5351.0,5351.0,0.002250953
5352.0,5352.0,0.032350678
5353.0,5353.0,1.847511E-4
5354.0,5354.0,0.03784057
5355.0,5355.0,0.06893979
5356.0,5356.0,0.7485557
5357.0,5357.0,0.09909586
5358.0,5358.0,0.04652905
5359.0,5359.0,0.214766
5360.0,5360.0,0.59628505
5361.0,5361.0,0.14751852
5362.0,5362.0,0.5151464
5363.0,5363.0,0.040839005
5364.0,5364.0,0.015347876
5365.0,5365.0,0.0046749953
5366.0,5366.0,0.39526573
5367.0,5367.0,0.06675097
5368.0,5368.0,2.8156737E-4
5369.0,5369.0,0.044358764
5370.0,5370.0,9.5496624E-4
5371.0,5371.0,0.022715423
5372.0,5372.0,0.09110984
5373.0,5373.0,3.9872027E-4
5374.0,5374.0,0.010955061
5375.0,5375.0,0.018087745
5376.0,5376.0,0.3277759
5377.0,5377.0,0.02098834
5378.0,5378.0,0.032971356
5379.0,5379.0,0.17699262
5380.0,5380.0,0.39396018
5381.0,5381.0,0.06919111
5382.0,5382.0,0.050788373
5383.0,5383.0,0.53083456
5384.0,5384.0,0.013281549
5385.0,5385.0,0.06766697
5386.0,5386.0,0.056761026
5387.0,5387.0,0.011277974
5388.0,5388.0,0.03517985
5389.0,5389.0,0.0123996865
5390.0,5390.0,0.03370122
5391.0,5391.0,0.28648484
5392.0,5392.0,0.45029283
5393.0,5393.0,9.3845034E-4
5394.0,5394.0,0.31941003
5395.0,5395.0,0.62301993
5396.0,5396.0,1.276099E-5
5397.0,5397.0,2.6394214E-4
5398.0,5398.0,0.04401471
5399.0,5399.0,0.0012647582
5400.0,5400.0,0.14059564
5401.0,5401.0,0.068049945
5402.0,5402.0,0.1185912
5403.0,5403.0,0.056230754
5404.0,5404.0,0.6193396
5405.0,5405.0,0.15389046
5406.0,5406.0,0.12721781
5407.0,5407.0,0.52153885
5408.0,5408.0,0.22692692
5409.0,5409.0,0.024812484
5410.0,5410.0,0.34099206
5411.0,5411.0,0.11228616
5412.0,5412.0,0.004448335
5413.0,5413.0,7.219517E-5
5414.0,5414.0,0.20126265
5415.0,5415.0,0.03737958
5416.0,5416.0,0.16272528
5417.0,5417.0,0.025346274
5418.0,5418.0,0.0333087
5419.0,5419.0,0.1648819
5420.0,5420.0,0.117861606
5421.0,5421.0,0.20545475
5422.0,5422.0,0.11541836
5423.0,5423.0,0.062365312
5424.0,5424.0,0.30431914
5425.0,5425.0,0.081018366
5426.0,5426.0,0.18894249
5427.0,5427.0,0.0031290604
5428.0,5428.0,0.17568222
5429.0,5429.0,0.26664996
5430.0,5430.0,0.0021922174
5431.0,5431.0,0.13854802
5432.0,5432.0,0.06685938
5433.0,5433.0,0.46123415
5434.0,5434.0,0.24900858
5435.0,5435.0,0.31197837
5436.0,5436.0,0.51706904
5437.0,5437.0,0.05206488
5438.0,5438.0,0.04592904
5439.0,5439.0,0.7361252
5440.0,5440.0,0.07192744
5441.0,5441.0,0.0053394325
5442.0,5442.0,0.053862315
5443.0,5443.0,3.99483E-4
5444.0,5444.0,0.012952186
5445.0,5445.0,0.06115986
5446.0,5446.0,0.40119323
5447.0,5447.0,0.11394191
5448.0,5448.0,0.094005674
5449.0,5449.0,0.270809
5450.0,5450.0,0.21391007
5451.0,5451.0,0.3620131
5452.0,5452.0,0.57030654
5453.0,5453.0,0.043197367
5454.0,5454.0,0.58094263
5455.0,5455.0,0.031083046
5456.0,5456.0,0.049445897
5457.0,5457.0,0.5072991
5458.0,5458.0,0.49431118
5459.0,5459.0,0.09330892
5460.0,5460.0,0.32428867
5461.0,5461.0,0.013857397
5462.0,5462.0,0.04071402
5463.0,5463.0,0.60846436
5464.0,5464.0,0.5902548
5465.0,5465.0,0.009249744
5466.0,5466.0,0.64217746
5467.0,5467.0,0.0014606062
5468.0,5468.0,0.008504192
5469.0,5469.0,0.13049279
5470.0,5470.0,0.693399
5471.0,5471.0,0.22946937
5472.0,5472.0,0.1434314
5473.0,5473.0,0.30124554
5474.0,5474.0,0.18038641
5475.0,5475.0,0.002377526
5476.0,5476.0,0.7614951
5477.0,5477.0,0.28630313
5478.0,5478.0,0.005167953
5479.0,5479.0,0.54794973
5480.0,5480.0,0.15760508
5481.0,5481.0,0.17371449
5482.0,5482.0,0.26849455
5483.0,5483.0,0.004623242
5484.0,5484.0,0.06235783
5485.0,5485.0,0.009701344
5486.0,5486.0,0.08675531
5487.0,5487.0,0.08789188
5488.0,5488.0,0.5216206
5489.0,5489.0,0.0032171598
5490.0,5490.0,0.38997257
5491.0,5491.0,0.19536588
5492.0,5492.0,0.146229
5493.0,5493.0,0.022056784
5494.0,5494.0,0.10139083
5495.0,5495.0,0.5139387
5496.0,5496.0,0.060840294
5497.0,5497.0,0.11160287
5498.0,5498.0,0.049374305
5499.0,5499.0,0.13827585
5500.0,5500.0,0.17090568
5501.0,5501.0,0.01664928
5502.0,5502.0,0.1433052
5503.0,5503.0,0.30591276
5504.0,5504.0,0.2428786
5505.0,5505.0,0.010350172
5506.0,5506.0,0.046886187
5507.0,5507.0,0.38226488
5508.0,5508.0,3.8269584E-4
5509.0,5509.0,0.116517454
5510.0,5510.0,0.0055702617
5511.0,5511.0,0.13998653
5512.0,5512.0,0.022025844
5513.0,5513.0,0.16604808
5514.0,5514.0,0.03457337
5515.0,5515.0,0.35028353
5516.0,5516.0,0.55420023
5517.0,5517.0,0.053041168
5518.0,5518.0,0.10867779
5519.0,5519.0,0.017926704
5520.0,5520.0,1.7388124E-4
5521.0,5521.0,0.09607384
5522.0,5522.0,0.5089472
5523.0,5523.0,0.0029111952
5524.0,5524.0,0.04226237
5525.0,5525.0,0.06311112
5526.0,5526.0,0.012450625
5527.0,5527.0,0.050394863
5528.0,5528.0,0.019610161
5529.0,5529.0,0.0072245467
5530.0,5530.0,0.03319006
5531.0,5531.0,0.0054394277
5532.0,5532.0,0.7250721
5533.0,5533.0,0.10478468
5534.0,5534.0,5.274573E-4
5535.0,5535.0,0.1700554
5536.0,5536.0,0.7844239
5537.0,5537.0,0.12943044
5538.0,5538.0,0.20609872
5539.0,5539.0,0.61961013
5540.0,5540.0,0.5912744
5541.0,5541.0,0.40565068
5542.0,5542.0,0.1614865
5543.0,5543.0,0.486047
5544.0,5544.0,0.5523429
5545.0,5545.0,2.2555451E-4
5546.0,5546.0,0.0031378437
5547.0,5547.0,0.11796443
5548.0,5548.0,0.19521748
5549.0,5549.0,0.42317945
5550.0,5550.0,0.0020463138
5551.0,5551.0,0.054129012
5552.0,5552.0,0.06281926
5553.0,5553.0,0.012933764
5554.0,5554.0,0.032303438
5555.0,5555.0,0.5966064
5556.0,5556.0,0.07012154
5557.0,5557.0,0.059232228
5558.0,5558.0,0.2873779
5559.0,5559.0,0.63681
5560.0,5560.0,0.024136562
5561.0,5561.0,0.16031855
5562.0,5562.0,0.11926853
5563.0,5563.0,0.03287864
5564.0,5564.0,0.080100514
5565.0,5565.0,0.20311221
5566.0,5566.0,0.18951775
5567.0,5567.0,0.2725967
5568.0,5568.0,0.057635617
5569.0,5569.0,0.18503684
5570.0,5570.0,0.68985957
5571.0,5571.0,0.11976118
5572.0,5572.0,0.16910847
5573.0,5573.0,0.09871644
5574.0,5574.0,0.060469337
5575.0,5575.0,0.18903396
5576.0,5576.0,0.0696733
5577.0,5577.0,0.04366773
5578.0,5578.0,0.031723417
5579.0,5579.0,3.6757308E-4
5580.0,5580.0,0.59563875
5581.0,5581.0,0.014440702
5582.0,5582.0,0.0386975
5583.0,5583.0,0.20417213
5584.0,5584.0,0.6292808
5585.0,5585.0,0.13863662
5586.0,5586.0,0.24216066
5587.0,5587.0,0.18878107
5588.0,5588.0,0.23573042
5589.0,5589.0,0.15334938
5590.0,5590.0,0.40579256
5591.0,5591.0,0.3903062
5592.0,5592.0,0.020514403
5593.0,5593.0,0.5748723
5594.0,5594.0,0.15430471
5595.0,5595.0,7.609371E-5
5596.0,5596.0,0.034730382
5597.0,5597.0,0.0017398853
5598.0,5598.0,0.07605786
5599.0,5599.0,0.59232223
5600.0,5600.0,0.37353793
5601.0,5601.0,0.14515759
5602.0,5602.0,0.60043055
5603.0,5603.0,4.2066167E-4
5604.0,5604.0,0.15882225
5605.0,5605.0,0.10354152
5606.0,5606.0,0.10944816
5607.0,5607.0,0.19770901
5608.0,5608.0,0.22455026
5609.0,5609.0,0.008683976
5610.0,5610.0,0.009831908
5611.0,5611.0,0.14684063
5612.0,5612.0,0.005325079
5613.0,5613.0,0.008548427
5614.0,5614.0,0.4229848
5615.0,5615.0,0.0023917865
5616.0,5616.0,0.018992025
5617.0,5617.0,0.47848234
5618.0,5618.0,0.044368405
5619.0,5619.0,0.13326736
5620.0,5620.0,0.008343405
5621.0,5621.0,0.14598228
5622.0,5622.0,0.043251768
5623.0,5623.0,0.05042679
5624.0,5624.0,0.12876129
5625.0,5625.0,0.17456055
5626.0,5626.0,0.35367927
5627.0,5627.0,0.43292812
5628.0,5628.0,0.015514495
5629.0,5629.0,0.092754014
5630.0,5630.0,0.0046161795
5631.0,5631.0,0.12373892
5632.0,5632.0,0.13960543
5633.0,5633.0,0.7138745
5634.0,5634.0,0.54729146
5635.0,5635.0,0.011411697
5636.0,5636.0,0.16745926
5637.0,5637.0,0.5389036
5638.0,5638.0,0.02801488
5639.0,5639.0,0.081477
5640.0,5640.0,0.055333856
5641.0,5641.0,0.0048174444
5642.0,5642.0,0.057965484
