Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
8.72637E-4,95.295155921,0.774107868,0.004125888,0.964586847,0
8.79576E-4,95.558645795,0.775489933,0.003838035,0.969645868,0
8.88041E-4,95.824691639,0.777153075,0.003550182,0.97301855,0
8.96691E-4,96.003535586,0.778827369,0.003358281,0.976391231,0
9.14561E-4,96.276306703,0.782207749,0.003070428,0.981450253,0
9.26581E-4,96.553181915,0.78442389,0.002782575,0.984822934,0
9.34736E-4,96.832795135,0.785902112,0.002494723,0.986509275,0
9.45296E-4,97.02133636,0.787786149,0.002302821,0.986509275,0
9.66953E-4,97.310070524,0.791548369,0.002014968,0.991568297,0
9.98733E-4,97.507885386,0.796833883,0.001823067,0.994940978,0
1.06702E-3,97.823724578,0.807331168,0.001535214,0.994940978,0
1.23889E-3,98.071371533,0.829502987,0.001343312,0.996627319,0
1.27877E-3,98.323647152,0.833936805,0.00115141,0.996627319,0
1.42239E-3,98.599137343,0.848157925,0.000959509,0.996627319,0
1.48579E-3,98.890717755,0.853689476,0.000767607,0.996627319,0
1.51468E-3,99.042186015,0.856078682,0.000671656,0.996627319,0
1.53747E-3,99.348579646,0.85790871,0.000479754,0.998313659,0
1.56499E-3,99.505079065,0.860057995,0.000383803,0.998313659,0
1.6252E-3,99.827403943,0.864539715,0.000191902,0.998313659,0
1.72596E-3,100,0.87143127,0.000095951,1,0
