species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12,Unnamed: 13
Melanargia lachesis,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",56.0,68.0,1.0,,,127036.0,,
Melanargia larissa,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",86.0,92.0,1.0,,,94938.0,,
Melanargia occitanica,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",45.0,45.0,2.0,,,160560.0,,
Melanargia pherusa,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",3.0,3.0,1.0,,,393194.0,,
Melanargia russiae,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",109.0,121.0,3.0,,,73865.0,,
Melitaea aetherie,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",26.0,26.0,1.0,,,200035.0,,
Melitaea arduinna,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",47.0,49.0,1.0,,,26832.0,,
Melitaea asteria,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",12.0,17.0,1.0,,,200033.0,,
Melitaea athalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF,iNat",291.0,309.0,4.0,FD,,26912.0,853807.0,705556.0
Melitaea aurelia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF,iNat",122.0,128.0,2.0,,,26911.0,,
Melitaea britomartis,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF,iNat",68.0,78.0,3.0,,,26739.0,,
Melitaea caucasogenita,Arthropoda,Insecta,Lepidoptera,Nymphalidae,LF,16.0,16.0,2.0,,,200028.0,,
Melitaea celadussa,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,LF",162.0,166.0,1.0,,,476079.0,,
Melitaea cinxia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF,iNat",225.0,231.0,5.0,,,26738.0,,
Melitaea deione,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",47.0,50.0,6.0,,,26737.0,,
Melitaea diamina,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF,iNat",115.0,118.0,3.0,,,26905.0,513712.0,
Melitaea didyma,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF,iNat",479.0,493.0,21.0,,,26904.0,,
Melitaea interrupta,Arthropoda,Insecta,Lepidoptera,Nymphalidae,LF,58.0,59.0,3.0,,,26890.0,,
Melitaea nevadensis,Arthropoda,Insecta,Lepidoptera,Nymphalidae,BOLD,18.0,23.0,2.0,,,853807.0,,
Melitaea ornata,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,LF",81.0,90.0,3.0,,,715985.0,,
Melitaea parthenoides,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF,iNat",55.0,59.0,1.0,,,26896.0,,
Melitaea persea,Arthropoda,Insecta,Lepidoptera,Nymphalidae,LF,67.0,69.0,4.0,,,26821.0,,
Melitaea phoebe,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF,iNat",184.0,198.0,2.0,,,26894.0,,
Melitaea punica,Arthropoda,Insecta,Lepidoptera,Nymphalidae,FE,10.0,12.0,3.0,,,26820.0,,
Melitaea telona,Arthropoda,Insecta,Lepidoptera,Nymphalidae,FE,9.0,14.0,0.0,,,549321.0,,
Melitaea trivia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",159.0,166.0,2.0,LF,,26816.0,,
Melitaea varia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",40.0,42.0,1.0,,,26815.0,,
Minois dryas,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF,iNat",91.0,105.0,3.0,,,100026.0,126984.0,
Neptis rivularis,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",55.0,62.0,1.0,,,73919.0,,
Neptis sappho,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",47.0,61.0,4.0,,,100061.0,,
Nymphalis antiopa,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF,iNat",140.0,152.0,1.0,,,17451.0,,
Nymphalis l-album,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",140.0,143.0,3.0,LF,,17453.0,100914.0,
Nymphalis polychloros,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF,iNat",101.0,110.0,1.0,,,26840.0,,
Nymphalis xanthomelas,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF,iNat",34.0,38.0,1.0,,,12371.0,,
Oeneis ammon,Arthropoda,Insecta,Lepidoptera,Nymphalidae,LF,19.0,19.0,1.0,,,73907.0,,
Oeneis bore,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",143.0,162.0,3.0,,,21112.0,,
Oeneis glacialis,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF,iNat",33.0,36.0,1.0,,,266440.0,,
Oeneis jutta,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",245.0,267.0,2.0,,,19660.0,,
Oeneis magna,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"FE,LF",38.0,40.0,1.0,,,100038.0,,
Oeneis melissa,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"FE,LF",417.0,543.0,3.0,,,21817.0,,
Oeneis norna,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",150.0,194.0,3.0,LF,,246967.0,,
Oeneis polixenes,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"FE,LF",147.0,169.0,3.0,,,100355.0,,
Oeneis tarpeia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"FE,LF",14.0,18.0,1.0,AH,,100070.0,,
Pararge aegeria,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF,iNat",430.0,477.0,3.0,,,70734.0,,
Pararge xiphia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",15.0,15.0,1.0,,,80406.0,,
Pararge xiphioides,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"FE,LF",22.0,22.0,4.0,,,80407.0,,
Polygonia c-album,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF,iNat",261.0,273.0,2.0,BEL,,26851.0,,
Polygonia egea,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",37.0,40.0,1.0,,,26838.0,,
Proterebia afra,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",204.0,206.0,6.0,,,78289.0,890003.0,
Pseudochazara amalthea,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,LF",18.0,18.0,1.0,,,792461.0,,
Pseudochazara amymone,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",9.0,11.0,1.0,,,720644.0,,
Pseudochazara anthelea,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",9.0,10.0,1.0,,,270074.0,,
Pseudochazara beroe,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"FE,LF",10.0,15.0,1.0,,,270080.0,,
Pseudochazara cingovskii,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",11.0,12.0,1.0,,,720640.0,126989.0,
Pseudochazara euxina,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",10.0,11.0,2.0,,,350941.0,126988.0,
Pseudochazara geyeri,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",13.0,16.0,1.0,,,270076.0,794194.0,
Pseudochazara graeca,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",13.0,19.0,1.0,,,720634.0,126991.0,
Pseudochazara hippolyte,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",15.0,24.0,1.0,,,100018.0,77223.0,
Pseudochazara mniszechii,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",27.0,28.0,3.0,LF,,94944.0,792460.0,126990.0
Pseudochazara orestes,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",9.0,11.0,1.0,,,720635.0,126994.0,
Pseudochazara williamsi,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",14.0,17.0,1.0,,,890010.0,126987.0,
Pyronia bathseba,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",50.0,53.0,1.0,,,83614.0,,
Pyronia cecilia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",190.0,201.0,1.0,,,80026.0,,
Pyronia tithonus,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF,iNat",111.0,137.0,1.0,,,29381.0,,
Satyrus actaea,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",30.0,30.0,1.0,,,83623.0,,
Satyrus bryce,Arthropoda,Insecta,Lepidoptera,Nymphalidae,LF,,,,,gap,,,
Satyrus ferula,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",89.0,93.0,4.0,,,80034.0,,
Satyrus virbius,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",4.0,5.0,1.0,,,720641.0,,
Speyeria aglaja,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF,iNat",144.0,190.0,2.0,AH,,109312.0,73937.0,
Thaleropis ionia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,LF,1.0,1.0,0.0,,,270079.0,,
Vanessa atalanta,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF,iNat",279.0,538.0,1.0,,,24241.0,,
Vanessa cardui,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF,iNat",424.0,449.0,2.0,,,12401.0,,
Vanessa virginiensis,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",64.0,68.0,1.0,,,24242.0,,
Vanessa vulcania,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",13.0,13.0,1.0,,,523627.0,,
Ypthima asterope,Arthropoda,Insecta,Lepidoptera,Nymphalidae,"BOLD,FE,LF",37.0,44.0,5.0,,,55179.0,,
