species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12,Unnamed: 13
Coleophora eltonica,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",7.0,8.0,1.0,,,340592.0,,
Coleophora epijudaica,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",2.0,3.0,1.0,,,352261.0,,
Coleophora epirusella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,LF,,,,,gap,,,
Coleophora eremosparti,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora ericarnella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,LF",12.0,12.0,1.0,,,737276.0,,
Coleophora erratella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora etrusca,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora eupepla,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",3.0,3.0,1.0,,,480560.0,,
Coleophora eupreta,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",9.0,10.0,1.0,,,363399.0,,
Coleophora eurasiatica,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",2.0,4.0,0.0,,,150858.0,,
Coleophora exlentii,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora expressella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",9.0,13.0,1.0,,,158592.0,,
Coleophora exul,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora falcigerella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",0.0,1.0,0.0,,gap,150865.0,,
Coleophora falkovitshella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,LF,0.0,2.0,0.0,,gap,508117.0,,
Coleophora femorella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora feoleuca,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",2.0,2.0,1.0,,,678054.0,,
Coleophora festivella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",3.0,3.0,0.0,,,396253.0,,
Coleophora filaginella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",4.0,4.0,1.0,,,286327.0,,
Coleophora fiorii,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora flaviella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",8.0,10.0,1.0,,,150838.0,,
Coleophora flavipennella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",101.0,127.0,1.0,,,86705.0,,
Coleophora follicularis,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",15.0,18.0,2.0,,,158593.0,,
Coleophora forcipata,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,LF",2.0,2.0,1.0,,,737138.0,,
Coleophora frankii,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",5.0,7.0,1.0,,,261774.0,,
Coleophora fretella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",1.0,3.0,1.0,,,150833.0,,
Coleophora fringillella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",4.0,4.0,1.0,,,360270.0,,
Coleophora frischella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",32.0,37.0,1.0,,,100324.0,,
Coleophora fuliginosa,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",0.0,1.0,0.0,,gap,499601.0,,
Coleophora fuscicornis,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora fuscociliella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",17.0,21.0,1.0,,,158703.0,,
Coleophora fuscocuprella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",17.0,19.0,2.0,,,158594.0,,
Coleophora fuscolineata,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora gageai,Arthropoda,Insecta,Lepidoptera,Coleophoridae,LF,,,,,gap,,,
Coleophora galatellae,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",2.0,2.0,0.0,,,458592.0,,
Coleophora galbulipenella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,BOLD,0.0,1.0,0.0,,gap,316882.0,,
Coleophora galbulipennella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",24.0,28.0,1.0,,,86694.0,340602.0,
Coleophora gallipennella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",17.0,22.0,2.0,,,158595.0,,
Coleophora gallurella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",0.0,1.0,0.0,,gap,160316.0,,
Coleophora gardesanella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",6.0,7.0,2.0,,,158597.0,,
Coleophora gaviaepennella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",3.0,3.0,0.0,,,363361.0,,
Coleophora gazella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,LF,2.0,2.0,1.0,,,340574.0,,
Coleophora genistae,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",6.0,12.0,2.0,,,158596.0,,
Coleophora genviki,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",0.0,3.0,0.0,,gap,340596.0,,
Coleophora gibberosa,Arthropoda,Insecta,Lepidoptera,Coleophoridae,LF,,,,,gap,,,
Coleophora gielisi,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora glaseri,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora glaucicolella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",335.0,350.0,2.0,,,18040.0,,
Coleophora glitzella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",76.0,85.0,1.0,,,158598.0,,
Coleophora gnaphalii,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",4.0,6.0,1.0,,,158704.0,,
Coleophora gracilella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,LF,,,,,gap,,,
Coleophora graeca,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora graminicolella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",25.0,29.0,1.0,,,158599.0,,
Coleophora granulatella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",82.0,92.0,2.0,,,158600.0,,
Coleophora granulosella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",2.0,2.0,0.0,,,508094.0,,
Coleophora gredosella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",2.0,2.0,0.0,,,678050.0,,
Coleophora griseomixta,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",3.0,3.0,0.0,,,739466.0,,
Coleophora grotenfelti,Arthropoda,Insecta,Lepidoptera,Coleophoridae,LF,,,,,gap,,,
Coleophora gryphipennella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",39.0,45.0,2.0,,,158601.0,,
Coleophora guadicensis,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",4.0,5.0,1.0,,,363397.0,,
Coleophora gulinovi,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora hackmani,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",14.0,16.0,2.0,LF,,158602.0,340559.0,
Coleophora halocnemi,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora halophilella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",6.0,6.0,1.0,,,463858.0,,
Coleophora halostachydis,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora haoma,Arthropoda,Insecta,Lepidoptera,Coleophoridae,LF,,,,,gap,,,
Coleophora hartigi,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",8.0,10.0,1.0,,,158705.0,,
Coleophora helgada,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",3.0,4.0,1.0,,,508110.0,,
Coleophora helianthemella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",12.0,14.0,1.0,,,158604.0,,
Coleophora helichrysiella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",10.0,11.0,2.0,,,150820.0,,
Coleophora hemerobiella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",34.0,36.0,1.0,,,86706.0,,
Coleophora hemerobiola,Arthropoda,Insecta,Lepidoptera,Coleophoridae,LF,1.0,2.0,1.0,,,158605.0,,
Coleophora hermanniella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora herniariae,Arthropoda,Insecta,Lepidoptera,Coleophoridae,LF,,,,,gap,,,
Coleophora hiberica,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",2.0,2.0,1.0,,,480554.0,,
Coleophora hieronella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",12.0,14.0,2.0,,,150818.0,,
Coleophora hongorella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,BOLD,3.0,5.0,1.0,,,287265.0,,
Coleophora horatioella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora hospitiella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",1.0,2.0,0.0,,,678042.0,,
Coleophora hungariae,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",3.0,4.0,1.0,,,150868.0,,
Coleophora hydrolapathella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",5.0,8.0,1.0,,,158607.0,,
Coleophora hypoxantha,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora hyssopi,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",3.0,3.0,0.0,,,739482.0,,
Coleophora hystricella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,LF",1.0,1.0,0.0,,,458588.0,,
Coleophora ibipennella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",18.0,23.0,1.0,,,198002.0,,
Coleophora idaeella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",11.0,14.0,1.0,,,158608.0,,
Coleophora ignotella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora imathiens,Arthropoda,Insecta,Lepidoptera,Coleophoridae,LF,,,,,gap,,,
Coleophora immersa,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",1.0,2.0,1.0,,,158610.0,,
Coleophora impalella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",1.0,3.0,1.0,,,150852.0,,
Coleophora implicitella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,LF,,,,,gap,,,
Coleophora inconstans,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora inflatae,Arthropoda,Insecta,Lepidoptera,Coleophoridae,LF,0.0,1.0,0.0,,gap,316889.0,,
Coleophora infolliculella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",3.0,5.0,1.0,,,160310.0,,
Coleophora insulicola,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",1.0,4.0,1.0,,,158612.0,,
Coleophora internitens,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",2.0,4.0,0.0,,,458586.0,,
Coleophora inulae,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",5.0,7.0,1.0,,,158706.0,,
Coleophora inusitatella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",1.0,2.0,0.0,,,158613.0,,
Coleophora involucrella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",5.0,6.0,1.0,,,363389.0,,
Coleophora iperspinata,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora isomoera,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",1.0,3.0,0.0,,,403157.0,,
Coleophora jaeckhi,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",0.0,5.0,0.0,,gap,981232.0,,
Coleophora jaernaensis,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",1.0,2.0,1.0,,,286093.0,,
Coleophora jefreniensis,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora jerusalemella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",1.0,3.0,0.0,,,487086.0,,
Coleophora jukkai,Arthropoda,Insecta,Lepidoptera,Coleophoridae,LF,,,,,gap,,,
Coleophora juncicolella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",8.0,11.0,1.0,,,158614.0,,
Coleophora jynxella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",3.0,3.0,0.0,,,458602.0,,
Coleophora kahaourella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",3.0,3.0,1.0,,,360262.0,,
Coleophora kargani,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora kasyi,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora katunella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",3.0,6.0,0.0,,,403151.0,,
Coleophora kautzi,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",1.0,1.0,0.0,,,1122631.0,,
Coleophora kauzi,Arthropoda,Insecta,Lepidoptera,Coleophoridae,BOLD,1.0,2.0,0.0,,,458596.0,,
Coleophora klimeschiella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",63.0,66.0,3.0,,,13671.0,,
Coleophora kochiphaga,Arthropoda,Insecta,Lepidoptera,Coleophoridae,LF,,,,,gap,,,
Coleophora kolymella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora korbi,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",4.0,4.0,1.0,,,340593.0,,
Coleophora kroneella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",1.0,1.0,0.0,,,1130838.0,,
Coleophora kuehnella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",35.0,43.0,1.0,,,198025.0,,
Coleophora kyffhusana,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",7.0,12.0,2.0,,,158707.0,,
Coleophora lacera,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",5.0,6.0,1.0,,,158615.0,,
Coleophora laconiae,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora laricella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",111.0,122.0,1.0,,,18034.0,,
Coleophora lasiocharis,Arthropoda,Insecta,Lepidoptera,Coleophoridae,LF,2.0,2.0,0.0,,,472422.0,,
Coleophora lassella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",7.0,7.0,1.0,,,253474.0,,
Coleophora lebedella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",1.0,1.0,0.0,,,678061.0,,
Coleophora ledi,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",27.0,30.0,3.0,,,73660.0,,
Coleophora lenae,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",2.0,2.0,0.0,,,739457.0,,
Coleophora leonensis,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora lessinica,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",4.0,7.0,1.0,,,458594.0,,
Coleophora lewandowskii,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora limosipennella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",40.0,56.0,1.0,,,13541.0,,
Coleophora lineata,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",2.0,2.0,1.0,,,396262.0,,
Coleophora lineolea,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",25.0,29.0,2.0,,,160311.0,,
Coleophora lineosyridella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,BOLD,2.0,2.0,1.0,,,158617.0,,
Coleophora linosyridella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",26.0,27.0,1.0,,,299007.0,,
Coleophora linosyris,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",2.0,3.0,1.0,,,508106.0,,
Coleophora liriophorella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,BOLD,4.0,5.0,1.0,,,316875.0,,
Coleophora lithargyrinella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",12.0,18.0,1.0,,,158701.0,,
Coleophora lixella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",52.0,62.0,1.0,,,86692.0,,
Coleophora lixella group,Arthropoda,Insecta,Lepidoptera,Coleophoridae,BOLD,8.0,33.0,2.0,,,601171.0,,
Coleophora lonchodes,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",4.0,4.0,3.0,,,150855.0,,
Coleophora longicornella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",0.0,2.0,0.0,,gap,158709.0,,
Coleophora longivalvella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,LF,,,,,gap,,,
Coleophora loti,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",3.0,4.0,1.0,,,316876.0,,
Coleophora luciennella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",1.0,2.0,1.0,,,158618.0,,
Coleophora lunensis,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora lusciniaepennella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",95.0,105.0,1.0,,,150856.0,,
Coleophora lusitanica,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",0.0,1.0,0.0,,gap,981247.0,,
Coleophora lutarea,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF,iNat",24.0,30.0,1.0,FD,,981233.0,,
Coleophora lutatiella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora luteochrella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",0.0,1.0,0.0,,gap,1138993.0,,
Coleophora luteolella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",8.0,9.0,1.0,,,158619.0,,
Coleophora lutipennella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",57.0,64.0,2.0,,,86689.0,,
Coleophora macedonica,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",1.0,1.0,0.0,,,458609.0,,
Coleophora macilenta,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",3.0,3.0,2.0,,,150857.0,,
Coleophora macrobiella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",0.0,2.0,0.0,,gap,158710.0,,
Coleophora magyarica,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",7.0,8.0,0.0,,,499607.0,,
Coleophora malatiella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",1.0,3.0,1.0,,,158621.0,,
Coleophora marcarolensis,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",2.0,2.0,1.0,,,150812.0,,
Coleophora mareki,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,LF",13.0,14.0,1.0,,,392629.0,,
Coleophora maritimarum,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora maritimella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",5.0,12.0,1.0,,,150842.0,,
Coleophora mausolella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",2.0,3.0,1.0,,,472436.0,,
Coleophora mayrella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",130.0,135.0,1.0,,,13638.0,,
Coleophora medelichensis,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",18.0,20.0,4.0,,,150834.0,,
Coleophora mediocris,Arthropoda,Insecta,Lepidoptera,Coleophoridae,LF,0.0,1.0,0.0,,gap,739477.0,,
Coleophora mediterranea,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",2.0,2.0,1.0,,,472432.0,,
Coleophora mendica,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",4.0,4.0,0.0,,,458607.0,,
Coleophora meridiogallica,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,LF",4.0,5.0,1.0,,,854073.0,,
Coleophora meridionella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",5.0,5.0,1.0,,,158622.0,,
Coleophora microalbella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",4.0,4.0,0.0,LF,,458597.0,,
Coleophora micromeriae,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",1.0,1.0,0.0,,,316877.0,,
Coleophora micronotella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",3.0,6.0,1.0,,,158623.0,,
Coleophora millefolii,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",14.0,17.0,1.0,,,158624.0,,
Coleophora millierella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",9.0,10.0,1.0,,,1134587.0,,
Coleophora milvipennis,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",70.0,74.0,3.0,,,158625.0,,
Coleophora minipalpella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",1.0,1.0,0.0,,,678028.0,,
Coleophora minoica,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",4.0,4.0,0.0,,,499595.0,,
Coleophora moehringiae,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora monteiroi,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora motacillella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",6.0,8.0,1.0,,,316874.0,,
Coleophora murciana,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",0.0,2.0,0.0,,gap,160312.0,,
Coleophora murinella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",18.0,20.0,1.0,,,86898.0,,
Coleophora musculella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora nanophyti,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",2.0,2.0,1.0,,,508113.0,,
Coleophora narbonensis,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",10.0,15.0,1.0,,,340597.0,,
Coleophora necessaria,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",4.0,4.0,1.0,,,472430.0,,
Coleophora neglecta,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,LF",2.0,3.0,0.0,,,458585.0,,
Coleophora neli,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora nemesi,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",6.0,8.0,2.0,,,1134588.0,,
Coleophora nepetellae,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,LF",19.0,21.0,1.0,,,589034.0,,
Coleophora nesiotidella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora nevadella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",0.0,7.0,0.0,,gap,591395.0,,
Coleophora nigridorsella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",3.0,4.0,1.0,,,344486.0,,
Coleophora nikiella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora niveiciliella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",0.0,1.0,0.0,LF,gap,678032.0,,
Coleophora niveicostella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",32.0,37.0,1.0,,,158628.0,,
Coleophora niveistrigella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",4.0,9.0,1.0,,,158687.0,,
Coleophora nomgona,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",1.0,1.0,0.0,,,1081369.0,,
Coleophora nubivagella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",57.0,62.0,3.0,,,100319.0,,
Coleophora numeniella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"FE,LF",,,,,gap,,,
Coleophora nutantella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",24.0,27.0,1.0,,,150839.0,,
Coleophora obscenella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",7.0,10.0,2.0,,,316890.0,,
Coleophora obscuripalpella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",7.0,7.0,1.0,,,100315.0,,
Coleophora obtectella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",22.0,24.0,2.0,,,86701.0,,
Coleophora obviella,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",1.0,3.0,0.0,,,458595.0,,
Coleophora occasi,Arthropoda,Insecta,Lepidoptera,Coleophoridae,"BOLD,FE,LF",3.0,3.0,1.0,,,472431.0,,
