species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12,Unnamed: 13
Euchromius gozmanyi,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",0.0,4.0,0.0,,gap,981260.0,,
Euchromius gratiosella,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",1.0,1.0,0.0,,,359130.0,,
Euchromius jaxartella,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,,,,,gap,,,
Euchromius mouchai,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Euchromius ocellea,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",222.0,239.0,1.0,,,205441.0,,
Euchromius ramburiellus,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",5.0,5.0,1.0,,,383074.0,,
Euchromius rayatella,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",4.0,4.0,0.0,BEL,,466756.0,383073.0,
Euchromius superbellus,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",7.0,11.0,1.0,,,359121.0,,
Euchromius vinculellus,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",7.0,7.0,1.0,,,383075.0,,
Euclasta splendidalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",2.0,3.0,1.0,,,328629.0,,
Euclasta varii,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",2.0,2.0,0.0,,,383062.0,,
Eudonia aequalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",5.0,6.0,1.0,,,205917.0,,
Eudonia alpina,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",71.0,79.0,1.0,,,20122.0,,
Eudonia angusta,Arthropoda,Insecta,Lepidoptera,Crambidae,BOLD,1.0,1.0,0.0,,,396342.0,,
Eudonia angustea,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",28.0,41.0,3.0,,,197855.0,,
Eudonia decorella,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",1.0,5.0,0.0,,,349898.0,,
Eudonia delunella,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",39.0,41.0,1.0,,,198121.0,,
Eudonia geminoflexuosa,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",1.0,1.0,0.0,,,349905.0,,
Eudonia interlinealis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",2.0,3.0,0.0,,,349904.0,,
Eudonia lacustrata,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",90.0,92.0,1.0,,,86662.0,,
Eudonia laetella,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",15.0,17.0,1.0,,,246651.0,,
Eudonia liebmanni,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Eudonia lineola,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",6.0,8.0,1.0,,,197934.0,,
Eudonia luteusalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",1.0,2.0,0.0,,,349903.0,,
Eudonia melanographa,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",1.0,4.0,0.0,,,349902.0,,
Eudonia mercurella,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",137.0,143.0,2.0,,,183443.0,,
Eudonia murana,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",45.0,54.0,3.0,,,179041.0,,
Eudonia pallida,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",51.0,52.0,1.0,,,179103.0,,
Eudonia paraequalis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,,,,,gap,,,
Eudonia parviangusta,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",1.0,3.0,0.0,,,349906.0,,
Eudonia petrophila,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",23.0,25.0,1.0,,,205914.0,,
Eudonia phaeoleuca,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",30.0,30.0,4.0,,,285578.0,,
Eudonia scoriella,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",5.0,6.0,0.0,,,349897.0,,
Eudonia senecaensis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",1.0,2.0,1.0,,,205916.0,,
Eudonia shafferi,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",2.0,3.0,0.0,,,349900.0,,
Eudonia speideli,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",0.0,1.0,0.0,,gap,205912.0,,
Eudonia stenota,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",3.0,6.0,1.0,,,349899.0,,
Eudonia sudetica,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",74.0,94.0,2.0,,,205913.0,,
Eudonia truncicolella,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",69.0,71.0,1.0,,,179108.0,,
Eudonia vallesialis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",30.0,30.0,2.0,,,205915.0,,
Eurrhypis cacuminalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Eurrhypis guttulalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",5.0,5.0,0.0,,,349847.0,,
Eurrhypis pollinalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",8.0,9.0,1.0,,,258149.0,,
Eurrhypis sartalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Evergestis aegyptiacalis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,,,,,gap,,,
Evergestis aenealis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",22.0,24.0,2.0,,,183402.0,,
Evergestis africalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Evergestis alborivulalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Evergestis bifascialis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,,,,,gap,,,
Evergestis caesialis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",22.0,22.0,3.0,,,324145.0,,
Evergestis desertalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",2.0,2.0,0.0,,,349887.0,,
Evergestis dilutalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Evergestis dumerlei,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",14.0,15.0,1.0,,,285574.0,,
Evergestis dusmeti,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Evergestis extimalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",32.0,34.0,2.0,,,197668.0,,
Evergestis forficalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",44.0,46.0,2.0,,,197740.0,,
Evergestis frumentalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",19.0,20.0,1.0,,,295249.0,,
Evergestis infirmalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Evergestis isatidalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",7.0,8.0,2.0,,,466744.0,,
Evergestis limbata,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",25.0,27.0,1.0,,,179102.0,,
Evergestis lupalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",2.0,2.0,1.0,,,493010.0,,
Evergestis marionalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Evergestis marocana,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Evergestis merceti,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Evergestis mundalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",1.0,2.0,0.0,,,369833.0,,
Evergestis nicolasi,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,,,,,gap,,,
Evergestis nomadalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",1.0,1.0,1.0,,,1003134.0,,
Evergestis pallidata,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",52.0,57.0,1.0,,,21321.0,,
Evergestis pechi,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Evergestis plumbofascialis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Evergestis politalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",6.0,9.0,0.0,,,285573.0,,
Evergestis segetalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Evergestis serratalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",1.0,1.0,1.0,,,1142097.0,,
Evergestis sophialis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",13.0,14.0,2.0,,,224827.0,,
Evergestis spiniferalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Evergestis subfuscalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Evergestis umbrosalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Flavocrambus picassensis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,1.0,1.0,0.0,,,760676.0,,
Friedlanderia cicatricella,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",4.0,4.0,2.0,,,802876.0,,
Gesneria centuriella,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",299.0,335.0,3.0,,,20430.0,,
Glaucocharis euchromiella,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",1.0,1.0,0.0,,,466757.0,,
Glyphodes pyloalis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,17.0,28.0,4.0,,,273239.0,,
Glyphodes stolalis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,26.0,33.0,3.0,,,64133.0,,
Heliothela wulfeniana,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",12.0,16.0,1.0,LF,,344519.0,,
Hellula undalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",56.0,64.0,1.0,,,53700.0,,
Herpetogramma basalis,Arthropoda,Insecta,Lepidoptera,Crambidae,FE,6.0,6.0,2.0,,,20153.0,,
Herpetogramma dorsipunctalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",25.0,26.0,1.0,FD,,22705.0,,
Herpetogramma licarsisalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",327.0,362.0,3.0,,,20152.0,,
Hodebertia testalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",39.0,43.0,3.0,,,317365.0,,
Hydriris ornatalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",74.0,83.0,5.0,,,317367.0,,
Hyperlais argillacealis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",3.0,4.0,1.0,,,466746.0,,
Hyperlais cruzae,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Hyperlais dulcinalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Hyperlais glyceralis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",0.0,3.0,0.0,,gap,981209.0,,
Hyperlais nemausalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",3.0,3.0,1.0,,,787059.0,,
Hyperlais rivasalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Hyperlais rosseti,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,LF",1.0,1.0,1.0,,,768541.0,,
Hyperlais siccalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",0.0,1.0,0.0,,gap,981293.0,,
Kasania arundinalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Krombia venturalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",2.0,2.0,1.0,,,399889.0,,
Lamprosema sibirialis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,3.0,3.0,1.0,,,985994.0,,
Leucinodes africensis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,LF",34.0,37.0,1.0,,,683801.0,,
Leucinodes laisalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",36.0,38.0,2.0,FD,,683802.0,64622.0,
Leucinodes orbonalis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,373.0,382.0,4.0,,,64649.0,,
Leucinodes pseudorbonalis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,1.0,1.0,1.0,,,683797.0,,
Leucinodes rimavallis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,2.0,2.0,1.0,,,683800.0,,
Lipocosma diabata,Arthropoda,Insecta,Lepidoptera,Crambidae,BOLD,0.0,3.0,0.0,,gap,396426.0,,
Loxostege aeruginalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",16.0,25.0,1.0,,,235150.0,,
Loxostege ayhanana,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,3.0,3.0,1.0,,,1003130.0,,
Loxostege clathralis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",8.0,15.0,0.0,,,235149.0,,
Loxostege commixtalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",25.0,26.0,1.0,,,286038.0,,
Loxostege comptalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",3.0,3.0,1.0,,,235155.0,,
Loxostege deliblatica,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",6.0,7.0,1.0,,,235151.0,,
Loxostege ephippialis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",12.0,13.0,1.0,,,286428.0,,
Loxostege expansalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Loxostege fascialis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Loxostege manualis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",10.0,11.0,1.0,,,324157.0,,
Loxostege mucosalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",1.0,1.0,0.0,,,349918.0,,
Loxostege peltalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",3.0,3.0,0.0,,,481014.0,,
Loxostege scutalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",2.0,2.0,0.0,,,235154.0,,
Loxostege sticticalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",146.0,152.0,1.0,,,47905.0,,
Loxostege tesselalis,Arthropoda,Insecta,Lepidoptera,Crambidae,FE,,,,,gap,,,
Loxostege tessellalis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,,,,,gap,,,
Loxostege turbidalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",32.0,34.0,1.0,,,209677.0,,
Loxostege virescalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",8.0,12.0,2.0,,,235158.0,,
Maruca vitrata,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",961.0,985.0,5.0,,,20423.0,,
Mecyna andalusica,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Mecyna asinalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",24.0,26.0,2.0,,,205684.0,,
Mecyna atlanticum,Arthropoda,Insecta,Lepidoptera,Crambidae,FE,,,,,gap,,,
Mecyna auralis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",3.0,4.0,0.0,,,349821.0,,
Mecyna balcanica,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,LF",7.0,7.0,1.0,,,742944.0,,
Mecyna biternalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Mecyna flavalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",46.0,46.0,2.0,,,224846.0,,
Mecyna lutealis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",12.0,13.0,1.0,,,235173.0,,
Mecyna lutulentalis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,,,,,gap,,,
Mecyna marcidalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Mecyna subsequalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",3.0,3.0,0.0,,,471656.0,,
Mecyna trinalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",8.0,8.0,1.0,,,266501.0,,
Mesocrambus candiellus,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",1.0,1.0,0.0,,,1155711.0,,
Mesocrambus pallidellus,Arthropoda,Insecta,Lepidoptera,Crambidae,BOLD,0.0,2.0,0.0,,gap,981242.0,,
Mesocrambus tamsi,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",0.0,1.0,0.0,,gap,981240.0,,
Metacrambus carectellus,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",5.0,5.0,0.0,,,787063.0,,
Metacrambus marabut,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Metacrambus pallidellus,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Metacrambus salahinellus,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Metaeuchromius lata,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Metasia albicostalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Metasia carnealis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",15.0,15.0,1.0,,,317371.0,,
Metasia corsicalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",0.0,1.0,0.0,,gap,349825.0,,
Metasia cuencalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",0.0,4.0,0.0,,gap,981235.0,,
Metasia cyrnealis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Metasia gigantalis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,,,,,gap,,,
Metasia hymenalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",1.0,1.0,0.0,,,349820.0,,
Metasia ibericalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",0.0,1.0,0.0,,gap,981238.0,,
Metasia octogenalis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,,,,,gap,,,
Metasia olbienalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Metasia ophialis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",21.0,21.0,1.0,,,317368.0,,
Metasia parvalis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,,,,,gap,,,
Metasia rosalis,Arthropoda,Insecta,Lepidoptera,Crambidae,BOLD,1.0,1.0,0.0,,,317370.0,,
Metasia rosealis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Metasia suppandalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",6.0,6.0,1.0,,,317372.0,,
Metaxmeste cinerealis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Metaxmeste phrygialis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",43.0,51.0,1.0,,,224825.0,,
Metaxmeste schrankiana,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",36.0,40.0,1.0,,,224826.0,,
Metaxmeste sericatalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Microcrambon paphiellus,Arthropoda,Insecta,Lepidoptera,Crambidae,BOLD,1.0,2.0,1.0,,,957824.0,,
Musotima nitidalis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,14.0,17.0,4.0,,,102542.0,,
Nascia cilialis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",18.0,18.0,1.0,,,197862.0,,
Neocrambus wolfschlaegeri,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Neoleucinodes elegantalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,LF",8.0,9.0,2.0,,,100108.0,,
Nomophila nearctica,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,103.0,105.0,1.0,,,20421.0,,
Nomophila noctuella,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",192.0,211.0,2.0,,,197671.0,,
Nymphula nitidulata,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",21.0,27.0,2.0,,,209672.0,,
Orenaia alpestralis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",51.0,53.0,4.0,,,224829.0,459653.0,
Orenaia andereggialis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",7.0,8.0,2.0,,,266490.0,,
Orenaia helveticalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",9.0,9.0,2.0,,,285575.0,,
Orenaia lugubralis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",10.0,13.0,2.0,,,285579.0,,
Orenaia ventosalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Ostrinia kasmirica,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Ostrinia nubilalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",322.0,383.0,3.0,,,20158.0,,
Ostrinia palustralis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",9.0,11.0,1.0,,,344522.0,,
Ostrinia peregrinalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Ostrinia quadripunctalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",7.0,11.0,1.0,,,258150.0,,
Ostrinia scapulalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",22.0,32.0,1.0,,,154147.0,,
Palepicorsia ustrinalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",5.0,5.0,0.0,,,235161.0,,
Palpita unionalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,LF",55.0,58.0,2.0,,,64644.0,,
Palpita vitrealis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",38.0,44.0,1.0,,,317373.0,,
Paracorsia repandalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",25.0,26.0,1.0,,,235157.0,,
Parapediasia teterrellus,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",304.0,307.0,1.0,,,8198.0,,
Parapoynx affinialis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,4.0,5.0,1.0,,,328124.0,,
Parapoynx andalusicum,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Parapoynx bilinealis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,,,,,gap,,,
Parapoynx crisonalis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,10.0,13.0,5.0,,,328121.0,,
Parapoynx diminutalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",122.0,130.0,1.0,,,121975.0,,
Parapoynx fluctuosalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",36.0,42.0,2.0,,,187564.0,,
Parapoynx nivalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Parapoynx obscuralis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,26.0,30.0,1.0,,,23511.0,,
Parapoynx polydectalis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,14.0,14.0,2.0,,,154972.0,,
Parapoynx stagnalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",11.0,11.0,2.0,,,127062.0,,
Parapoynx stratiotata,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",60.0,64.0,1.0,,,197857.0,,
Parapoynx villidalis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,2.0,3.0,1.0,,,328120.0,,
Paratalanta cultralis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",6.0,6.0,1.0,,,490209.0,,
Paratalanta hyalinalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",20.0,22.0,1.0,,,224845.0,,
Paratalanta pandalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",19.0,22.0,1.0,,,224844.0,,
Patania balteata,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",66.0,84.0,4.0,FD,,50561.0,981265.0,
Patania ruralis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",75.0,81.0,3.0,FD,,719460.0,,
Pediasia aridella,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",55.0,56.0,1.0,,,286204.0,,
Pediasia bolivarellus,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Pediasia contaminella,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",36.0,39.0,1.0,,,197856.0,,
Pediasia desertellus,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Pediasia epineurus,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Pediasia fascelinella,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",19.0,20.0,1.0,,,209669.0,,
Pediasia hispanica,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",0.0,3.0,0.0,,gap,981266.0,,
Pediasia huebneri,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Pediasia jucundellus,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
