species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12,Unnamed: 13
Dolichopus (Dolichopus) nitidus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",7.0,9.0,2.0,SyDip,,483479.0,,
Dolichopus (Dolichopus) nivalis,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Dolichopus (Dolichopus) nubilus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",10.0,11.0,2.0,SyDip,,166753.0,,
Dolichopus (Dolichopus) pennatus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",7.0,12.0,1.0,,,168286.0,,
Dolichopus (Dolichopus) phaeopus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,SyDip,gap,,,
Dolichopus (Dolichopus) picipes,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",9.0,10.0,1.0,SyDip,,168284.0,,
Dolichopus (Dolichopus) planitarsis,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",3.0,3.0,1.0,,,483331.0,,
Dolichopus (Dolichopus) plumipes,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",845.0,864.0,3.0,SyDip,,168296.0,,
Dolichopus (Dolichopus) popularis,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",22.0,28.0,1.0,SyDip,,168300.0,,
Dolichopus (Dolichopus) propinquus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",14.0,17.0,2.0,SyDip,,168285.0,,
Dolichopus (Dolichopus) pseudomigrans,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",0.0,1.0,0.0,,gap,483670.0,,
Dolichopus (Dolichopus) punctum,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",4.0,4.0,2.0,,,483373.0,,
Dolichopus (Dolichopus) pyrenaicus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Dolichopus (Dolichopus) ruthei,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Dolichopus (Dolichopus) sabinus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",1.0,4.0,1.0,SyDip,,168302.0,,
Dolichopus (Dolichopus) salictorum,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Dolichopus (Dolichopus) segregatus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Dolichopus (Dolichopus) sicardi,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Dolichopus (Dolichopus) siculus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Dolichopus (Dolichopus) signatus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",0.0,2.0,0.0,SyDip,gap,166760.0,,
Dolichopus (Dolichopus) simillimus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Dolichopus (Dolichopus) simius,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Dolichopus (Dolichopus) spretus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",2.0,3.0,1.0,SyDip,,168297.0,,
Dolichopus (Dolichopus) steini,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Dolichopus (Dolichopus) strigipes,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,SyDip,gap,,,
Dolichopus (Dolichopus) sublimbatus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Dolichopus (Dolichopus) subpennatus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",6.0,9.0,1.0,,,166758.0,,
Dolichopus (Dolichopus) syracusanus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Dolichopus (Dolichopus) tanythrix,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",0.0,1.0,0.0,,gap,168294.0,,
Dolichopus (Dolichopus) uralensis,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Dolichopus (Dolichopus) virgultorum,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Dolichopus (Dolichopus) wahlbergi,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",3.0,7.0,0.0,,,168282.0,,
Dolichopus (Dolichopus) zernyi,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Dolichopus (Dolichopus) zetterstedti,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",2.0,4.0,1.0,,,483446.0,,
Dolichopus (Hygroceleuthus) latipennis,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",55.0,58.0,1.0,,,457048.0,,
Dolichopus andalusiacus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE",1.0,1.0,0.0,,,980540.0,,
Dolichopus arbustorum,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE",1.0,1.0,0.0,,,1141546.0,,
Dolichopus argyrotarsis,Arthropoda,Insecta,Diptera,Dolichopodidae,FE,0.0,1.0,0.0,,gap,1067370.0,,
Dolichopus balius,Arthropoda,Insecta,Diptera,Dolichopodidae,FE,,,,,gap,,,
Dolichopus bonsdorffi,Arthropoda,Insecta,Diptera,Dolichopodidae,BOLD,1.0,1.0,1.0,,,969378.0,,
Dolichopus brachyurus,Arthropoda,Insecta,Diptera,Dolichopodidae,FE,,,,,gap,,,
Dolichopus brevipennis,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",253.0,256.0,1.0,,,168301.0,,
Dolichopus bruesi,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,SyDip,gap,,,
Dolichopus campestris,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE",1.0,4.0,0.0,,,168283.0,,
Dolichopus coloradensis,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Dolichopus diadema,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",3.0,4.0,1.0,,,166747.0,,
Dolichopus festivus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",10.0,12.0,0.0,,,166759.0,,
Dolichopus friedrichi,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Dolichopus groenlandicus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,SyDip",26.0,33.0,1.0,,,457031.0,,
Dolichopus gubernator,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",1.0,2.0,1.0,,,483668.0,,
Dolichopus kowarzianus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,483669.0,,
Dolichopus longicornis,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",41.0,42.0,1.0,,,166756.0,,
Dolichopus maculicornis,Arthropoda,Insecta,Diptera,Dolichopodidae,FE,,,,,gap,,,
Dolichopus mannerheimi,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,1067374.0,,
Dolichopus micropygus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE",1.0,1.0,1.0,,,769506.0,,
Dolichopus mucronatus,Arthropoda,Insecta,Diptera,Dolichopodidae,FE,,,,,gap,,,
Dolichopus nigricornis,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",423.0,439.0,2.0,,,168287.0,407169.0,
Dolichopus nigriscens,Arthropoda,Insecta,Diptera,Dolichopodidae,FE,,,,,gap,,,
Dolichopus nudus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,SyDip",17.0,23.0,1.0,,,457041.0,,
Dolichopus occultus,Arthropoda,Insecta,Diptera,Dolichopodidae,FE,,,,,gap,,,
Dolichopus platylepis,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Dolichopus plumitarsis,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,1141555.0,,
Dolichopus polleti,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",0.0,1.0,0.0,,gap,918647.0,,
Dolichopus remipes,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",19.0,21.0,1.0,,,350418.0,,
Dolichopus rupestris,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",87.0,88.0,1.0,,,483368.0,,
Dolichopus signifer,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Dolichopus simplex,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE",18.0,22.0,1.0,,,168291.0,,
Dolichopus stenhammari,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",61.0,66.0,2.0,,,350420.0,,
Dolichopus thalhammeri,Arthropoda,Insecta,Diptera,Dolichopodidae,FE,,,,,gap,,,
Dolichopus ungulatus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",42.0,56.0,1.0,,,168278.0,,
Epithalassius corsicanus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Epithalassius elegantula,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Epithalassius sanctimarci,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Epithalassius stackelbergi,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Ethiromyia chalybea,Arthropoda,Insecta,Diptera,Dolichopodidae,BOLD,2.0,3.0,0.0,,,978654.0,,
Ethiromyia chalybeus,Arthropoda,Insecta,Diptera,Dolichopodidae,BOLD,0.0,2.0,0.0,,gap,483323.0,,
Eucoryphus brunneri,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",0.0,1.0,0.0,,gap,918495.0,,
Eucoryphus coeruleus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",9.0,10.0,1.0,,,733704.0,,
Eucoryphus piscariviverus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,SyDip",1.0,1.0,0.0,,,1056804.0,,
Falbouria acorensis,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Gymnopternus aerosus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE",28.0,30.0,1.0,,,168298.0,,
Gymnopternus angustifrons,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE",4.0,5.0,1.0,,,168290.0,,
Gymnopternus assimilis,Arthropoda,Insecta,Diptera,Dolichopodidae,FE,0.0,1.0,0.0,,gap,168281.0,,
Gymnopternus brevicornis,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE",19.0,32.0,1.0,,,166751.0,,
Gymnopternus celer,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE",19.0,27.0,1.0,,,166755.0,,
Gymnopternus chalybeus,Arthropoda,Insecta,Diptera,Dolichopodidae,FE,0.0,1.0,0.0,,gap,168274.0,,
Gymnopternus cupreus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE",1.0,2.0,1.0,,,168299.0,,
Gymnopternus metallicus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE",10.0,12.0,1.0,,,168295.0,,
Hercostomus (Gymnopternus) blankaartensis,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",2.0,3.0,0.0,,,1140878.0,168280.0,
Hercostomus (Gymnopternus) silvestris,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",0.0,1.0,0.0,,gap,168273.0,,
Hercostomus (Hercostomus) apollo,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,SyDip,gap,,,
Hercostomus (Hercostomus) appendiculatus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",1.0,1.0,0.0,SyDip,,980539.0,,
Hercostomus (Hercostomus) argentifrons,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Hercostomus (Hercostomus) armenorum,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Hercostomus (Hercostomus) blepharopus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Hercostomus (Hercostomus) brevicornis,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,SyDip",5.0,5.0,0.0,,,1140925.0,,
Hercostomus (Hercostomus) canariensis,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Hercostomus (Hercostomus) caucasicus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Hercostomus (Hercostomus) caudatus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,SyDip,gap,,,
Hercostomus (Hercostomus) celer,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,SyDip",2.0,2.0,0.0,,,1140877.0,,
Hercostomus (Hercostomus) chaerophylli,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",0.0,1.0,0.0,SyDip,gap,918648.0,,
Hercostomus (Hercostomus) chalybeus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,SyDip",3.0,3.0,0.0,,,1140940.0,,
Hercostomus (Hercostomus) chetifer,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",1.0,2.0,1.0,SyDip,,707304.0,,
Hercostomus (Hercostomus) convergens,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Hercostomus (Hercostomus) costatus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,SyDip,gap,,,
Hercostomus (Hercostomus) cupreus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,SyDip",10.0,10.0,0.0,,,1140741.0,,
Hercostomus (Hercostomus) discriminatus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Hercostomus (Hercostomus) exarticulatus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,SyDip,gap,,,
Hercostomus (Hercostomus) excipiens,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Hercostomus (Hercostomus) flavipes,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,SyDip,gap,,,
Hercostomus (Hercostomus) fugax,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",1.0,2.0,0.0,SyDip,,918649.0,,
Hercostomus (Hercostomus) gavarniae,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Hercostomus (Hercostomus) gracilis,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",0.0,1.0,0.0,SyDip,gap,1121944.0,,
Hercostomus (Hercostomus) griseifrons,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,963370.0,,
Hercostomus (Hercostomus) labiatus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,SyDip,gap,,,
Hercostomus (Hercostomus) lichtwardti,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Hercostomus (Hercostomus) longiventris,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",1.0,2.0,0.0,SyDip,,918651.0,,
Hercostomus (Hercostomus) luteus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Hercostomus (Hercostomus) nanus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",1.0,2.0,0.0,SyDip,,168275.0,,
Hercostomus (Hercostomus) nigrihalteratus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Hercostomus (Hercostomus) nigrilamellatus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",0.0,2.0,0.0,SyDip,gap,918652.0,,
Hercostomus (Hercostomus) nigripennis,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",1.0,3.0,1.0,SyDip,,168276.0,,
Hercostomus (Hercostomus) nigriplantis,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",0.0,3.0,0.0,SyDip,gap,918584.0,,
Hercostomus (Hercostomus) pandellei,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Hercostomus (Hercostomus) phoebus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Hercostomus (Hercostomus) pilifer,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",6.0,7.0,0.0,SyDip,,166674.0,,
Hercostomus (Hercostomus) placidus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,SyDip,gap,,,
Hercostomus (Hercostomus) plagiatus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",0.0,1.0,0.0,SyDip,gap,166672.0,,
Hercostomus (Hercostomus) pokornyi,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Hercostomus (Hercostomus) rogenhoferi,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,SyDip,gap,,,
Hercostomus (Hercostomus) rostellatus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,SyDip,gap,,,
Hercostomus (Hercostomus) rothi,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",0.0,1.0,0.0,SyDip,gap,504514.0,,
Hercostomus (Hercostomus) rusticus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",4.0,4.0,0.0,SyDip,,1141482.0,,
Hercostomus (Hercostomus) sahlbergi,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",7.0,9.0,1.0,SyDip,,483335.0,,
Hercostomus (Hercostomus) santosi,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Hercostomus (Hercostomus) separatus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Hercostomus (Hercostomus) tenebricosus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Hercostomus (Hercostomus) vivax,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",0.0,1.0,0.0,SyDip,gap,504516.0,,
Hercostomus (Hercostomus) vockerothi,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",0.0,1.0,0.0,,gap,504517.0,,
Hercostomus aerosus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,SyDip",13.0,13.0,0.0,,,1140742.0,,
Hercostomus chrysozygos,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE",3.0,3.0,0.0,,,166673.0,,
Hercostomus congoensis,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,SyDip,gap,,,
Hercostomus cypricus,Arthropoda,Insecta,Diptera,Dolichopodidae,FE,,,,,gap,,,
Hercostomus dacicus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Hercostomus fulvicaudis,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",0.0,1.0,0.0,,gap,166686.0,,
Hercostomus germanus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",1.0,2.0,0.0,,,918650.0,,
Hercostomus inornatus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Hercostomus insularum,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Hercostomus laufferi,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Hercostomus morenae,Arthropoda,Insecta,Diptera,Dolichopodidae,FE,,,,,gap,,,
Hercostomus parvilamellatus,Arthropoda,Insecta,Diptera,Dolichopodidae,FE,0.0,1.0,0.0,,gap,168277.0,,
Hercostomus ruficauda,Arthropoda,Insecta,Diptera,Dolichopodidae,FE,,,,,gap,,,
Hercostomus stroblianus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Hercostomus transsylvanicus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Hercostomus verbekei,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",1.0,2.0,0.0,,,504515.0,,
Hydrophorus albiceps,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",2.0,4.0,1.0,,,483394.0,,
Hydrophorus albosignatus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",0.0,2.0,0.0,,gap,483389.0,,
Hydrophorus alpinus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",46.0,46.0,1.0,,,467436.0,,
Hydrophorus altivagus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",6.0,6.0,1.0,SyDip,,483421.0,,
Hydrophorus balticus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Hydrophorus bipunctatus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",4.0,4.0,1.0,,,483388.0,,
Hydrophorus borealis,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",4.0,7.0,2.0,,,166712.0,,
Hydrophorus brunnicosus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",0.0,2.0,0.0,,gap,483336.0,,
Hydrophorus callostomus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Hydrophorus freyi,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Hydrophorus geminus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",3.0,3.0,2.0,,,483672.0,,
Hydrophorus kolensis,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Hydrophorus litoreus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",2.0,2.0,1.0,,,483393.0,,
Hydrophorus nebulosus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",5.0,5.0,1.0,,,483390.0,,
Hydrophorus norvegicus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",1.0,3.0,1.0,,,483332.0,,
Hydrophorus oceanus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Hydrophorus pectinatus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,964355.0,,
Hydrophorus pilipes,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",0.0,2.0,0.0,,gap,483673.0,,
Hydrophorus ponojensis,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",0.0,1.0,0.0,,gap,1079012.0,,
Hydrophorus praecox,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",5.0,6.0,1.0,,,166685.0,,
Hydrophorus rogenhoferi,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",0.0,1.0,0.0,,gap,166706.0,,
Hydrophorus rufibarbis,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",2.0,2.0,1.0,,,483442.0,,
Hydrophorus rufinasutus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Hydrophorus signifer,Arthropoda,Insecta,Diptera,Dolichopodidae,FE,,,,,gap,,,
Hydrophorus signiferus,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,SyDip",2.0,3.0,2.0,,,483674.0,,
Hydrophorus viridis,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Hypophyllus obscurellus,Arthropoda,Insecta,Diptera,Dolichopodidae,BOLD,7.0,7.0,1.0,,,786595.0,,
Lamprochromus bifasciatus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",0.0,1.0,0.0,,gap,918664.0,,
Lamprochromus buchtojarovi,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Lamprochromus dalmaticus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Lamprochromus defectivus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Lamprochromus kowarzi,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Lamprochromus moraviensis,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Lamprochromus semiflavus,Arthropoda,Insecta,Diptera,Dolichopodidae,BOLD,0.0,5.0,0.0,,gap,1061454.0,,
Lamprochromus speciosus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Lamprochromus strobli,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Liancalus glaucus,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Liancalus virens,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,iNat,SyDip",9.0,12.0,1.0,,,166708.0,,
Ludovicius dufourii,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Ludovicius eucerus,Arthropoda,Insecta,Diptera,Dolichopodidae,FE,,,,,gap,,,
Machaerium maritimae,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",3.0,5.0,1.0,,,914022.0,,
Machaerium sordidum,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Machaerium thinophilum,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Medetera (Medetera) ambigua,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",0.0,1.0,0.0,SyDip,gap,504554.0,,
Medetera abstrusa,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",34.0,36.0,1.0,,,467461.0,,
Medetera acanthura,Arthropoda,Insecta,Diptera,Dolichopodidae,"BOLD,FE,SyDip",2.0,3.0,1.0,,,467462.0,,
Medetera adjaniae,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Medetera albiseta,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
Medetera albisetosa,Arthropoda,Insecta,Diptera,Dolichopodidae,"FE,SyDip",,,,,gap,,,
