species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Chalarus exiguus,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",2.0,3.0,1.0,,,300775.0
Chalarus fimbriatus,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",7.0,9.0,1.0,,,300776.0
Chalarus griseus,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",2.0,3.0,1.0,,,300778.0
Chalarus gynocephalus,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,300779.0
Chalarus holosericeus,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",28.0,28.0,1.0,,,300780.0
Chalarus immanis,Arthropoda,Insecta,Diptera,Pipunculidae,BOLD,15.0,15.0,4.0,,,300781.0
Chalarus indistinctus,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",14.0,14.0,2.0,,,300782.0
Chalarus juliae,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",28.0,32.0,1.0,,,300784.0
Chalarus latifrons,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",168.0,170.0,1.0,,,300785.0
Chalarus leticiae,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,SyDip",1.0,1.0,1.0,,,300787.0
Chalarus longicaudis,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",26.0,27.0,1.0,,,300788.0
Chalarus marki,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,SyDip",4.0,4.0,1.0,,,300790.0
Chalarus obscurus,Arthropoda,Insecta,Diptera,Pipunculidae,FE,,,,,gap,
Chalarus parmenteri,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Chalarus perplexus,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Chalarus proprius,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Chalarus pughi,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",6.0,6.0,1.0,,,300794.0
Chalarus saxonicus,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,SyDip",4.0,4.0,1.0,,,300796.0
Chalarus spurius,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",48.0,60.0,1.0,,,300797.0
Chalarus velutinus,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Chalarus zyginae,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",4.0,4.0,1.0,,,300804.0
Claraeola halterata,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",1.0,1.0,0.0,,,301074.0
Claraeola melanostola,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Clistoabdominalis dilatatus,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Clistoabdominalis fusculus,Arthropoda,Insecta,Diptera,Pipunculidae,BOLD,33.0,36.0,2.0,,,1139230.0
Clistoabdominalis ruralis,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Clistoabdominalis trochanteratus,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",4.0,7.0,2.0,,,104093.0
Clistoabdominalis tumidus,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Clistoabdominalis vineti,Arthropoda,Insecta,Diptera,Pipunculidae,BOLD,3.0,3.0,0.0,,,1139231.0
Dasydorylas filiformis,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,SyDip",1.0,1.0,0.0,,,301122.0
Dasydorylas gradus,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,SyDip",4.0,4.0,0.0,,,301123.0
Dasydorylas holosericeus,Arthropoda,Insecta,Diptera,Pipunculidae,BOLD,10.0,10.0,1.0,,,301124.0
Dasydorylas horridus,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",9.0,9.0,2.0,,,301125.0
Dasydorylas setosus,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Dorylomorpha (Dorylomorpha) aczeli,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",1.0,2.0,1.0,,,301700.0
Dorylomorpha (Dorylomorpha) confusa,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",5.0,5.0,1.0,SyDip,,301704.0
Dorylomorpha (Dorylomorpha) extricata,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",47.0,49.0,1.0,SyDip,,301705.0
Dorylomorpha (Dorylomorpha) imparata,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",7.0,11.0,1.0,SyDip,,301706.0
Dorylomorpha (Dorylomorpha) rufipes,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,SyDip,gap,
Dorylomorpha (Dorylomorpha) spinosa,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",19.0,19.0,1.0,,,301712.0
Dorylomorpha (Dorylomyia) beckeri,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",25.0,27.0,1.0,SyDip,,249081.0
Dorylomorpha (Dorylomyia) incognita,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,SyDip,gap,
Dorylomorpha (Dorylomyia) stelviana,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,SyDip",2.0,2.0,1.0,,,301723.0
Dorylomorpha (Dorylomyza) albitarsis,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",85.0,90.0,2.0,SyDip,,249080.0
Dorylomorpha (Dorylomyza) anderssoni,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",0.0,2.0,0.0,,gap,301727.0
Dorylomorpha (Dorylomyza) canadensis,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",0.0,3.0,0.0,,gap,249082.0
Dorylomorpha (Dorylomyza) clavata,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",1.0,2.0,1.0,,,301728.0
Dorylomorpha (Dorylomyza) clavifemora,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,301729.0
Dorylomorpha (Dorylomyza) fennica,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",3.0,3.0,1.0,,,301731.0
Dorylomorpha (Dorylomyza) hackmani,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Dorylomorpha (Dorylomyza) haemorrhoidalis,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",8.0,10.0,1.0,SyDip,,301735.0
Dorylomorpha (Dorylomyza) hardyi,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,SyDip",8.0,8.0,1.0,,,288931.0
Dorylomorpha (Dorylomyza) hungarica,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,SyDip,gap,
Dorylomorpha (Dorylomyza) infirmata,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",2.0,3.0,0.0,SyDip,,301737.0
Dorylomorpha (Dorylomyza) karelica,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Dorylomorpha (Dorylomyza) lautereri,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Dorylomorpha (Dorylomyza) occidens,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",6.0,7.0,1.0,SyDip,,288933.0
Dorylomorpha (Dorylomyza) onegensis,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Dorylomorpha (Dorylomyza) praetermissa,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Dorylomorpha (Dorylomyza) semiclavata,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Dorylomorpha (Dorylomyza) xanthopus,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",17.0,30.0,1.0,SyDip,,288932.0
Dorylomorpha borealis,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",84.0,86.0,3.0,,,301755.0
Dorylomorpha maculata,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",36.0,42.0,1.0,,,301757.0
Dorylomorpha platystylis,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",0.0,1.0,0.0,,gap,301745.0
Dorylomorpha xanthocera,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",10.0,10.0,1.0,,,301725.0
Eudorylas aduncus,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Eudorylas angustimembranus,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,SyDip",3.0,3.0,1.0,,,301216.0
Eudorylas arcanus,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",5.0,5.0,0.0,,,301228.0
Eudorylas auctus,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,SyDip",1.0,1.0,0.0,,,301236.0
Eudorylas bartaki,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Eudorylas bermeri,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,SyDip",1.0,1.0,0.0,,,301244.0
Eudorylas blascoi,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",8.0,8.0,1.0,,,301253.0
Eudorylas caledonicus,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Eudorylas carpathicus,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Eudorylas clavatus,Arthropoda,Insecta,Diptera,Pipunculidae,FE,,,,,gap,
Eudorylas coloratus,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",5.0,6.0,0.0,,,301273.0
Eudorylas demeyeri,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Eudorylas discoidalis,Arthropoda,Insecta,Diptera,Pipunculidae,FE,,,,,gap,
Eudorylas doczkali,Arthropoda,Insecta,Diptera,Pipunculidae,BOLD,4.0,6.0,1.0,,,1139233.0
Eudorylas dudai,Arthropoda,Insecta,Diptera,Pipunculidae,FE,,,,,gap,
Eudorylas electus,Arthropoda,Insecta,Diptera,Pipunculidae,FE,,,,,gap,
Eudorylas elephas,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",21.0,21.0,2.0,,,301318.0
Eudorylas falcifer,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,301330.0
Eudorylas fascipes,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Eudorylas fluviatilis,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",6.0,8.0,1.0,,,301339.0
Eudorylas furvulus,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",2.0,2.0,1.0,,,301346.0
Eudorylas fuscipes,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",9.0,9.0,2.0,,,301348.0
Eudorylas fusculus,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Eudorylas goennersdorfensis,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",2.0,3.0,0.0,,,301360.0
Eudorylas imperfectus,Arthropoda,Insecta,Diptera,Pipunculidae,FE,,,,,gap,
Eudorylas inferus,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,301381.0
Eudorylas jenkinsoni,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",28.0,28.0,1.0,,,301388.0
Eudorylas johnenae,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Eudorylas jucundus,Arthropoda,Insecta,Diptera,Pipunculidae,FE,,,,,gap,
Eudorylas kowarzi,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",2.0,2.0,0.0,,,301399.0
Eudorylas kozaneki,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Eudorylas longifrons,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",1.0,2.0,1.0,,,301414.0
Eudorylas mediterraneus,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Eudorylas modestus,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Eudorylas monegrensis,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Eudorylas montium,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",3.0,4.0,1.0,,,301454.0
Eudorylas nemoralis,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Eudorylas obliquus,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",5.0,6.0,0.0,,,301468.0
Eudorylas obscurus,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",25.0,26.0,1.0,,,301469.0
Eudorylas okalii,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,SyDip",3.0,3.0,1.0,,,301473.0
Eudorylas pannonicus,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",4.0,4.0,1.0,,,301484.0
Eudorylas restrictus,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",6.0,6.0,1.0,,,301519.0
Eudorylas roseri,Arthropoda,Insecta,Diptera,Pipunculidae,FE,,,,,gap,
Eudorylas ruralis,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE",36.0,38.0,1.0,,,1139232.0
Eudorylas rusticus,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Eudorylas sericeus,Arthropoda,Insecta,Diptera,Pipunculidae,FE,,,,,gap,
Eudorylas slovacus,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",71.0,76.0,1.0,,,301541.0
Eudorylas straeleni,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Eudorylas straminipes,Arthropoda,Insecta,Diptera,Pipunculidae,FE,,,,,gap,
Eudorylas subfascipes,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",18.0,19.0,1.0,,,301549.0
Eudorylas subterminalis,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",4.0,4.0,0.0,,,301553.0
Eudorylas sulcatus,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Eudorylas terminalis,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",49.0,51.0,1.0,,,301564.0
Eudorylas trapezoides,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Eudorylas trigonus,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Eudorylas triplex,Arthropoda,Insecta,Diptera,Pipunculidae,FE,,,,,gap,
Eudorylas unicolor,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Eudorylas vineti,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Eudorylas vonderdunki,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",2.0,2.0,1.0,,,301591.0
Eudorylas wahisi,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",1.0,1.0,0.0,,,301592.0
Eudorylas zermattensis,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",55.0,66.0,1.0,,,301600.0
Eudorylas zonatus,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",4.0,4.0,0.0,,,301601.0
Eudorylas zonellus,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",14.0,15.0,1.0,,,301602.0
Jassidophaga beatricis,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",15.0,15.0,1.0,,,1139356.0
Jassidophaga nearctica,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,SyDip",27.0,27.0,1.0,,,1139361.0
Jassidophaga pilosa,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Jassidophaga pollinosa,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Jassidophaga setosa,Arthropoda,Insecta,Diptera,Pipunculidae,FE,,,,,gap,
Jassidophaga verrucosa,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Jassidophaga villosa,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Microcephalops opacus,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",19.0,21.0,1.0,,,301627.0
Nephrocerus flavicornis,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",6.0,9.0,1.0,,,300810.0
Nephrocerus lapponicus,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,iNat,SyDip",9.0,10.0,1.0,,,300814.0
Nephrocerus scutellatus,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",14.0,14.0,1.0,,,300818.0
Pipunculus balticus,Arthropoda,Insecta,Diptera,Pipunculidae,FE,,,,,gap,
Pipunculus calceatus,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",26.0,28.0,1.0,,,301645.0
Pipunculus campestris,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",116.0,122.0,1.0,,,85519.0
Pipunculus carlestolrai,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Pipunculus dimi,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Pipunculus elegans,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,SyDip",20.0,20.0,1.0,,,301651.0
Pipunculus fonsecai,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",0.0,1.0,0.0,,gap,301654.0
Pipunculus hertzogi,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",169.0,173.0,1.0,,,85518.0
Pipunculus lenis,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",21.0,21.0,1.0,,,301660.0
Pipunculus lichtwardti,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Pipunculus oldenbergi,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",2.0,2.0,0.0,,,301668.0
Pipunculus omissinervis,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",3.0,4.0,2.0,,,301669.0
Pipunculus stackelbergi,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Pipunculus tenuirostris,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE",11.0,12.0,1.0,,,301680.0
Pipunculus tumbarinus,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,SyDip",3.0,3.0,1.0,,,301681.0
Pipunculus violovitshi,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,SyDip",6.0,6.0,1.0,,,301683.0
Pipunculus zugmayeriae,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",4.0,5.0,1.0,,,301689.0
Tomosvaryella argyratoides,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",1.0,3.0,0.0,,,301777.0
Tomosvaryella brachybasis,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Tomosvaryella cilifemorata,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,301795.0
Tomosvaryella cilitarsis,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",14.0,19.0,1.0,,,301797.0
Tomosvaryella coquilletti,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",70.0,72.0,2.0,,,301804.0
Tomosvaryella docta,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",21.0,22.0,2.0,,,301824.0
Tomosvaryella freidbergi,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",3.0,4.0,0.0,,,301839.0
Tomosvaryella frontata,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Tomosvaryella geniculata,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",40.0,44.0,1.0,,,301843.0
Tomosvaryella glabrum,Arthropoda,Insecta,Diptera,Pipunculidae,FE,,,,,gap,
Tomosvaryella hildeae,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Tomosvaryella hirticollis,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Tomosvaryella hispanica,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Tomosvaryella hortobagyiensis,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Tomosvaryella israelensis,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Tomosvaryella kuthyi,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",38.0,41.0,2.0,,,301875.0
Tomosvaryella littoralis,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Tomosvaryella lyneborgi,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Tomosvaryella minima,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",8.0,8.0,2.0,,,301902.0
Tomosvaryella minuscula,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",3.0,8.0,1.0,,,301903.0
Tomosvaryella mutata,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Tomosvaryella nigronitida,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Tomosvaryella olympicola,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Tomosvaryella ornatipes,Arthropoda,Insecta,Diptera,Pipunculidae,FE,,,,,gap,
Tomosvaryella palliditarsis,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",9.0,11.0,2.0,,,301925.0
Tomosvaryella parakuthyi,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",32.0,41.0,1.0,,,301926.0
Tomosvaryella resurgens,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Tomosvaryella rossica,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",0.0,1.0,0.0,,gap,301950.0
Tomosvaryella sepulta,Arthropoda,Insecta,Diptera,Pipunculidae,"FE,SyDip",,,,,gap,
Tomosvaryella sylvatica,Arthropoda,Insecta,Diptera,Pipunculidae,"BOLD,FE,SyDip",145.0,153.0,2.0,,,249096.0
