species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Spelobia (Spelobia) talis,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,1140800.0
Spelobia (Spelobia) ulla,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Spelobia baezi,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Spelobia cambrica,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE",5.0,6.0,1.0,,,605193.0
Spelobia czizeki,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",11.0,11.0,1.0,,,767290.0
Spelobia hungarica,Arthropoda,Insecta,Diptera,Sphaeroceridae,FE,,,,,gap,
Spelobia manicata,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",118.0,119.0,1.0,,,786855.0
Spelobia nana,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",32.0,33.0,1.0,,,510518.0
Spelobia palmata,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",6.0,9.0,0.0,,,510519.0
Spelobia parapusio,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",5.0,7.0,2.0,,,605194.0
Spelobia pseudonivalis,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",2.0,2.0,0.0,,,1067840.0
Spelobia rufilabris,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",54.0,56.0,1.0,,,771503.0
Spelobia simplicipes,Arthropoda,Insecta,Diptera,Sphaeroceridae,FE,,,,,gap,
Spelobia talparum,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",9.0,10.0,0.0,,,467528.0
Sphaerocera curvipes,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",55.0,57.0,2.0,,,18238.0
Sphaerocera monilis,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Sphaerocera pseudomonilis,Arthropoda,Insecta,Diptera,Sphaeroceridae,FE,1.0,1.0,1.0,,,1151870.0
Spinilimosina brevicostata,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Telomerina eburnea,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",5.0,6.0,1.0,,,605189.0
Telomerina flavipes,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",28.0,40.0,1.0,,,540921.0
Telomerina lanceola,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Telomerina levifrons,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Telomerina pseudoleucoptera,Arthropoda,Insecta,Diptera,Sphaeroceridae,FE,,,,,gap,
Telomerina ursina,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Terrilimosina (Terrilimosina) schmitzi,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",492.0,524.0,1.0,SyDip,,526030.0
Terrilimosina corrivalis,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Terrilimosina racovitzai,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",2.0,2.0,1.0,,,1067845.0
Thoracochaeta accola,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Thoracochaeta brachystoma,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Thoracochaeta erectiseta,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Thoracochaeta johnsoni,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",13.0,13.0,2.0,,,922306.0
Thoracochaeta lanx,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Thoracochaeta mediterranea,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Thoracochaeta seticosta,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",19.0,23.0,2.0,,,528992.0
Thoracochaeta valentinei,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Thoracochaeta zosterae,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",9.0,9.0,2.0,,,237268.0
Trachyopella (Insulomyia) artivena,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Trachyopella (Insulomyia) nuda,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",171.0,175.0,1.0,,,723618.0
Trachyopella (Nudopella) hem,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Trachyopella (Nudopella) leucoptera,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",30.0,30.0,1.0,SyDip,,1067846.0
Trachyopella (Trachyopella) atomus,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,SyDip,gap,
Trachyopella (Trachyopella) bovilla,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",0.0,2.0,0.0,,gap,918427.0
Trachyopella (Trachyopella) coprina,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,SyDip,gap,
Trachyopella (Trachyopella) folkei,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Trachyopella (Trachyopella) kuntzei,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",35.0,35.0,1.0,SyDip,,1067849.0
Trachyopella (Trachyopella) lineafrons,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",18.0,28.0,1.0,SyDip,,771496.0
Trachyopella (Trachyopella) melania,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,SyDip,gap,
Trachyopella (Trachyopella) minuscula,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
Trachyopella (Trachyopella) straminea,Arthropoda,Insecta,Diptera,Sphaeroceridae,"BOLD,FE,SyDip",147.0,148.0,3.0,,,771498.0
Xenolimosina setaria,Arthropoda,Insecta,Diptera,Sphaeroceridae,"FE,SyDip",,,,,gap,
