species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Thereva binotata,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva biroi,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva brevicornis,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva callosa,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva cincta,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva cinifera,Arthropoda,Insecta,Diptera,Therevidae,"BOLD,FE,SyDip",10.0,10.0,1.0,,,483646.0
Thereva circumscripta,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva confusa,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva eggeri,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva flavescens,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva frontosa,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva fulva,Arthropoda,Insecta,Diptera,Therevidae,"FE,iNat,SyDip",,,,,gap,
Thereva fuscinervis,Arthropoda,Insecta,Diptera,Therevidae,"BOLD,FE,SyDip",2.0,3.0,2.0,,,483647.0
Thereva glaucescens,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva gomerae,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva graeca,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva grancanariensis,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva grisea,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva handlirschi,Arthropoda,Insecta,Diptera,Therevidae,"BOLD,FE,SyDip",17.0,17.0,1.0,,,483382.0
Thereva hilarimorpha,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva hispanica,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva hyalina,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva inornata,Arthropoda,Insecta,Diptera,Therevidae,"BOLD,FE,SyDip",3.0,3.0,1.0,,,700380.0
Thereva insularis,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva lanata,Arthropoda,Insecta,Diptera,Therevidae,"BOLD,FE,SyDip",6.0,6.0,1.0,,,407157.0
Thereva laufferi,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva macedonica,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva maculipennis,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva marginula,Arthropoda,Insecta,Diptera,Therevidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,700381.0
Thereva microcephala,Arthropoda,Insecta,Diptera,Therevidae,"FE,iNat,SyDip",,,,,gap,
Thereva neglecta,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva nigrifrons,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva nitida,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva nobilitata,Arthropoda,Insecta,Diptera,Therevidae,"BOLD,FE,iNat,SyDip",43.0,44.0,1.0,,,676900.0
Thereva obtecta,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva occulta,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva oculata,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva opaca,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva pallipes,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva plebeja,Arthropoda,Insecta,Diptera,Therevidae,"BOLD,FE,SyDip",18.0,20.0,1.0,,,483284.0
Thereva praecox,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva punctipennis,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva rossica,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva rufiventris,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva rustica,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva sobrina,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva spiloptera,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva spinulosa,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva strigata,Arthropoda,Insecta,Diptera,Therevidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,483493.0
Thereva subnitida,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva teydea,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva tomentosa,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva tristis,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva tuberculata,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva unica,Arthropoda,Insecta,Diptera,Therevidae,"BOLD,FE,SyDip",12.0,20.0,1.0,,,483380.0
Thereva unicolor,Arthropoda,Insecta,Diptera,Therevidae,"FE,SyDip",,,,,gap,
Thereva valida,Arthropoda,Insecta,Diptera,Therevidae,"BOLD,FE,SyDip",18.0,18.0,1.0,SyDip,,483304.0
