species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Holopogon flavotibialis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Holopogon melaleucus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Holopogon melas,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Holopogon nigrifacies,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,iNat,SyDip",1.0,1.0,0.0,SyDip,,1130313.0
Holopogon nigripennis,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,iNat",3.0,3.0,1.0,,,753441.0
Holopogon priscus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",1.0,1.0,1.0,,,768649.0
Holopogon rugiventris,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Holopogon siculus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Holopogon venustus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Hoplotriclis pallasii,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Iranopogon gaspari,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Kurzenkoiellus dasypygus,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Lamprozona auricincta,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",0.0,1.0,0.0,SyDip,gap,784957.0
Lamyra fortunatus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Lamyra loewi,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,SyDip,gap,
Lamyra marginata,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,iNat,SyDip",1.0,1.0,0.0,,,1077596.0
Lamyra mouchai,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Laphria aurea,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Laphria auriflua,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Laphria bomboides,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Laphria coarctata,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Laphria dizonias,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Laphria empyrea,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Laphria ephippium,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,iNat,SyDip",2.0,2.0,0.0,,,978784.0
Laphria flava,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,iNat,SyDip",27.0,27.0,1.0,,,407156.0
Laphria flavescens,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Laphria galathei,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Laphria gibbosa,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,iNat,SyDip",3.0,3.0,1.0,,,483640.0
Laphria hecate,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Laphria leucocephala,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Laphria meridionalis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Laphria nigripennis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Laphria nitidula,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Laphria scutellata,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Laphria tibialis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Laphria vulpina,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Laphystia alpheia,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Laphystia erberi,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Laphystia francoisi,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Laphystia hispanica,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Laphystia sabulicola,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Lasiopogon apenninus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Lasiopogon bezzii,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Lasiopogon cinctus,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,iNat,SyDip",20.0,25.0,1.0,,,402892.0
Lasiopogon immaculatus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Lasiopogon macquarti,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Lasiopogon montanus,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,958780.0
Lasiopogon peusi,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Lasiopogon pilosellus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Lasiopogon septentrionalis,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,SyDip",4.0,6.0,1.0,,,344420.0
Lasiopogon soffneri,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Lasiopogon tarsalis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Leptarthrus brevirostris,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,iNat,SyDip",6.0,6.0,1.0,,,676864.0
Leptarthrus vitripennis,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,iNat,SyDip",2.0,2.0,1.0,,,676856.0
Leptogaster antenorea,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Leptogaster cylindrica,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,iNat,SyDip",62.0,67.0,3.0,,,193532.0
Leptogaster gracilis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Leptogaster guttiventris,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,iNat,SyDip",22.0,25.0,1.0,,,483641.0
Leptogaster linearis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Leptogaster macedo,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Leptogaster nitida,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Leptogaster palparis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Leptogaster pubicornis,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,753442.0
Leptogaster pumila,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Leptogaster subtilis,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,iNat,SyDip",12.0,12.0,0.0,,,753443.0
Leptogaster whitei,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Lithoeciscus heydenii,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE",1.0,1.0,0.0,,,1130320.0
Lithoecisus erinaceus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Machimus (Allomachimus) barcelonicus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Machimus (Machimus) aberrans,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,SyDip,gap,
Machimus (Machimus) annulipes,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,SyDip,gap,
Machimus (Machimus) antennatus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,SyDip,gap,
Machimus (Machimus) biljici,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Machimus (Machimus) caliginosus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,SyDip,gap,
Machimus (Machimus) chrysitis,Arthropoda,Insecta,Diptera,Asilidae,"FE,iNat,SyDip",,,,SyDip,gap,
Machimus (Machimus) cinerarius,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,SyDip,gap,
Machimus (Machimus) concinnus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Machimus (Machimus) cribratus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,SyDip,gap,
Machimus (Machimus) cyanopus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,SyDip,gap,
Machimus (Machimus) dasypygus,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,SyDip",1.0,1.0,0.0,,,1139852.0
Machimus (Machimus) debilis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Machimus (Machimus) dubiosus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Machimus (Machimus) elegans,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,SyDip,gap,
Machimus (Machimus) fimbriatus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,SyDip,gap,
Machimus (Machimus) fortis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,SyDip,gap,
Machimus (Machimus) globifer,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Machimus (Machimus) gonatistes,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",1.0,1.0,0.0,SyDip,,1130750.0
Machimus (Machimus) ibizensis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Machimus (Machimus) krueperi,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Machimus (Machimus) lacinulatus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Machimus (Machimus) linearis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Machimus (Machimus) lucentinus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,SyDip,gap,
Machimus (Machimus) madeirensis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Machimus (Machimus) modestus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,SyDip,gap,
Machimus (Machimus) monticola,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Machimus (Machimus) nevadensis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,SyDip,gap,
Machimus (Machimus) nigrifemoratus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,SyDip,gap,
Machimus (Machimus) pilipes,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,SyDip,gap,
Machimus (Machimus) portosanctanus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Machimus (Machimus) pyrenaicus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Machimus (Machimus) sanctimontis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Machimus (Machimus) sareptanus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Machimus (Machimus) setibarbus,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,SyDip",7.0,8.0,1.0,SyDip,,483379.0
Machimus (Machimus) subdolus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Machimus (Machimus) tephraeus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,SyDip,gap,
Machimus arthriticus,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE",23.0,24.0,1.0,,,676901.0
Machimus atripes,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,978803.0
Machimus blascoi,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Machimus bolgaricus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Machimus cingulatus,Arthropoda,Insecta,Diptera,Asilidae,BOLD,8.0,8.0,1.0,,,677241.0
Machimus corsicus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Machimus eximius,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Machimus ferox,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Machimus impiger,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Machimus incommunis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Machimus javieri,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Machimus lesinensis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Machimus margaretae,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Machimus novarensis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Machimus paganus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Machimus pauper,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Machimus perfectus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Machimus rusticus,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,iNat",9.0,10.0,1.0,,,677236.0
Machimus setiventris,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Machimus thoracius,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Machimus ventriculus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Maira aenea,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",0.0,1.0,0.0,,gap,804079.0
Minicatus ninae,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Molobratia egregia,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Molobratia teutonus,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE",4.0,5.0,1.0,,,769166.0
Neoepitriptus inconstans,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Neoepitriptus minusculus,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Neoepitriptus setosulus,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Neoitamus castellanii,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Neoitamus cothurnatus,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,iNat,SyDip",7.0,8.0,2.0,,,483638.0
Neoitamus cyaneocinctus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Neoitamus cyanurus,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,iNat,SyDip",19.0,19.0,1.0,,,468387.0
Neoitamus dasymallus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Neoitamus impudicus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Neoitamus navasardiani,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Neoitamus senectus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Neoitamus socius,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,iNat,SyDip",17.0,20.0,1.0,,,406823.0
Neoitamus splendidus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Neoitamus tumulus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Neomochtherus alpinus,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE",1.0,1.0,0.0,,,1023392.0
Neomochtherus candidus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Neomochtherus coryraeus,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Neomochtherus geniculatus,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE",2.0,2.0,0.0,,,1140753.0
Neomochtherus gomerae,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Neomochtherus leclerqi,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Neomochtherus olivierii,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Neomochtherus pallipes,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,iNat,SyDip",12.0,12.0,1.0,,,677245.0
Neomochtherus schineri,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Neomochtherus siculus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Neomochtherus yasya,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Odus elachypteryx,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Oligopogon hybotinus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Ommatius prolongatus,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,SyDip",9.0,10.0,1.0,,,901610.0
Palamopogon longibarbus,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Pamponerus epirus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Pamponerus germanicus,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,iNat,SyDip",19.0,19.0,2.0,,,676863.0
Pamponerus helveticus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Paraphamartania stukei,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Paraphamartania syriaca,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Pashtshenkoa lanzarotae,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Pashtshenkoa schistaceus,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Perasis sareptana,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Phileris dorsiger,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Phileris possompesi,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Philodicus ponticus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Philonicus albiceps,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,iNat,SyDip",19.0,23.0,2.0,,,237158.0
Pogonosoma maroccanum,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",0.0,1.0,0.0,,gap,1159735.0
Pogonosoma minus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Polyphonius laevigatus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Polyphonius theodori,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Polysarca ungulata,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Premochtherus aquitanus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Premochtherus firmus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Premochtherus fuscifemoratus,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Premochtherus sardus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Premochtherus sphaeristes,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Premochtherus striatipes,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Promachus canus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Promachus consanguineus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Promachus cypricus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Promachus gomerae,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Promachus guineensis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Promachus latitarsatus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Promachus leoninus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",1.0,3.0,0.0,,,193514.0
Promachus microlabis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Promachus palmensis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Promachus pictus,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Promachus vexator,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Psilocurus blascoi,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Pycnopogon apiformis,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Pycnopogon fasciculatus,Arthropoda,Insecta,Diptera,Asilidae,FE,1.0,1.0,1.0,,,769207.0
Pycnopogon laniger,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Pycnopogon mixtus,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Pycnopogon pallidipennis,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Rhadiurgus variabilis,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,SyDip",28.0,30.0,2.0,,,344318.0
Saropogon aberrans,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Saropogon atricolor,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Saropogon axillaris,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Saropogon comosus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Saropogon ehrenbergii,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Saropogon eucerus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Saropogon flavicinctus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Saropogon frontalis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Saropogon fucatus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Saropogon jugulum,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Saropogon leucocephalus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Saropogon luctuosus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Saropogon maroccanus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Saropogon monachus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Saropogon notatus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Saropogon obesulus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Saropogon obscuripennis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Saropogon perlatus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Saropogon pollinosus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Saropogon punctipennis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Satanas gigas,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Scytomedes haemorrhoidalis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",1.0,1.0,1.0,,,784973.0
Stenopogon brevipennis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,SyDip,gap,
Stenopogon callosus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Stenopogon cervinus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Stenopogon coracinus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Stenopogon costatus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Stenopogon elongatus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Stenopogon fulvus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Stenopogon gruenbergi,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Stenopogon inermipes,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Stenopogon junceus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Stenopogon laevigatus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Stenopogon macilentus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Stenopogon mediterraneus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Stenopogon milvus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Stenopogon nigriventris,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Stenopogon ochripes,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Stenopogon roederii,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Stenopogon sabaudus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Stenopogon schisticolor,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Stenopogon strataegus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Stenopogon taboarde,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Stenopogon tristis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Stenopogon xanthotrichus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",1.0,2.0,1.0,,,193510.0
Stichopogon (Stichopogon) albofasciatus,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,SyDip",2.0,2.0,0.0,SyDip,,1130318.0
Stichopogon (Stichopogon) barbistrellus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",1.0,1.0,1.0,,,918961.0
Stichopogon (Stichopogon) chrysostoma,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Stichopogon (Stichopogon) elegantulus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",6.0,6.0,1.0,SyDip,,768727.0
Stichopogon (Stichopogon) kerteszi,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Stichopogon (Stichopogon) scaliger,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Stichopogon bedae,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Stichopogon inaequalis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",2.0,2.0,1.0,,,768730.0
Stichopogon septemcinctus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Stilpnogaster aemula,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,957195.0
Stilpnogaster argonautica,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
