species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Dicranota (Paradicranota) pavida,Arthropoda,Insecta,Diptera,Pediciidae,"BOLD,FE,SyDip",18.0,23.0,2.0,SyDip,,447293.0
Dicranota (Paradicranota) reitteri,Arthropoda,Insecta,Diptera,Pediciidae,"FE,SyDip",,,,SyDip,gap,
Dicranota (Paradicranota) robusta,Arthropoda,Insecta,Diptera,Pediciidae,"BOLD,FE,SyDip",4.0,5.0,1.0,SyDip,,454766.0
Dicranota (Paradicranota) rorida,Arthropoda,Insecta,Diptera,Pediciidae,"FE,SyDip",,,,,gap,
Dicranota (Paradicranota) rostrata,Arthropoda,Insecta,Diptera,Pediciidae,"FE,SyDip",,,,,gap,
Dicranota (Paradicranota) schistacea,Arthropoda,Insecta,Diptera,Pediciidae,"FE,SyDip",,,,,gap,
Dicranota (Paradicranota) simulans,Arthropoda,Insecta,Diptera,Pediciidae,"BOLD,FE,SyDip",2.0,2.0,0.0,,,392086.0
Dicranota (Paradicranota) subflammatra,Arthropoda,Insecta,Diptera,Pediciidae,"BOLD,FE,SyDip",12.0,13.0,0.0,,,392087.0
Dicranota (Paradicranota) subtilis,Arthropoda,Insecta,Diptera,Pediciidae,"BOLD,FE,SyDip",10.0,11.0,2.0,,,392088.0
Dicranota (Plectromyia) acuminata,Arthropoda,Insecta,Diptera,Pediciidae,"FE,SyDip",,,,,gap,
Dicranota (Rhaphidolabis) exclusa,Arthropoda,Insecta,Diptera,Pediciidae,"BOLD,FE,SyDip",2.0,4.0,1.0,SyDip,,451247.0
Dicranota martynovski,Arthropoda,Insecta,Diptera,Pediciidae,BOLD,3.0,3.0,0.0,,,392080.0
Dicranota meridiana,Arthropoda,Insecta,Diptera,Pediciidae,FE,,,,,gap,
Nasiternella regia,Arthropoda,Insecta,Diptera,Pediciidae,"FE,SyDip",,,,,gap,
Nasiternella varinervis,Arthropoda,Insecta,Diptera,Pediciidae,"FE,SyDip",,,,,gap,
Pedicia (Amalopis) occulta,Arthropoda,Insecta,Diptera,Pediciidae,"BOLD,FE,SyDip",26.0,108.0,1.0,SyDip,,264806.0
Pedicia (Crunobia) apusenica,Arthropoda,Insecta,Diptera,Pediciidae,"BOLD,SyDip",17.0,22.0,0.0,,,264807.0
Pedicia (Crunobia) littoralis,Arthropoda,Insecta,Diptera,Pediciidae,"BOLD,FE,SyDip",30.0,32.0,1.0,SyDip,,264808.0
Pedicia (Crunobia) lobifera,Arthropoda,Insecta,Diptera,Pediciidae,"BOLD,FE,SyDip",9.0,9.0,0.0,,,264809.0
Pedicia (Crunobia) nielseni,Arthropoda,Insecta,Diptera,Pediciidae,"BOLD,FE,SyDip",11.0,11.0,0.0,SyDip,,264810.0
Pedicia (Crunobia) riedeli,Arthropoda,Insecta,Diptera,Pediciidae,"BOLD,FE,SyDip",4.0,4.0,0.0,SyDip,,264811.0
Pedicia (Crunobia) spinifera,Arthropoda,Insecta,Diptera,Pediciidae,"BOLD,FE,SyDip",6.0,6.0,0.0,,,593241.0
Pedicia (Crunobia) staryi,Arthropoda,Insecta,Diptera,Pediciidae,"BOLD,FE,SyDip",5.0,15.0,1.0,,,392090.0
Pedicia (Crunobia) straminea,Arthropoda,Insecta,Diptera,Pediciidae,"BOLD,FE,SyDip",48.0,55.0,1.0,SyDip,,264813.0
Pedicia (Crunobia) tjederi,Arthropoda,Insecta,Diptera,Pediciidae,"FE,SyDip",,,,,gap,
Pedicia (Crunobia) zangheriana,Arthropoda,Insecta,Diptera,Pediciidae,"BOLD,FE,SyDip",0.0,2.0,0.0,,gap,593242.0
Pedicia (Crunobia) zernyi,Arthropoda,Insecta,Diptera,Pediciidae,"BOLD,FE,SyDip",31.0,34.0,0.0,SyDip,,264814.0
Pedicia (Pedicia) arctica,Arthropoda,Insecta,Diptera,Pediciidae,"FE,SyDip",,,,,gap,
Pedicia (Pedicia) rivosa,Arthropoda,Insecta,Diptera,Pediciidae,"BOLD,FE,iNat,SyDip",53.0,102.0,1.0,SyDip,,264815.0
Tricyphona (Tricyphona) alticola,Arthropoda,Insecta,Diptera,Pediciidae,"BOLD,FE,SyDip",19.0,22.0,1.0,,,392092.0
Tricyphona (Tricyphona) contraria,Arthropoda,Insecta,Diptera,Pediciidae,"FE,SyDip",,,,,gap,
Tricyphona (Tricyphona) immaculata,Arthropoda,Insecta,Diptera,Pediciidae,"BOLD,FE,SyDip",70.0,73.0,1.0,SyDip,,264824.0
Tricyphona (Tricyphona) livida,Arthropoda,Insecta,Diptera,Pediciidae,"BOLD,FE,SyDip",13.0,15.0,1.0,,,392062.0
Tricyphona (Tricyphona) schummeli,Arthropoda,Insecta,Diptera,Pediciidae,"BOLD,FE,SyDip",7.0,7.0,2.0,,,392063.0
Tricyphona (Tricyphona) unicolor,Arthropoda,Insecta,Diptera,Pediciidae,"BOLD,FE,SyDip",6.0,7.0,1.0,SyDip,,392064.0
Tricyphona (Tricyphona) zwicki,Arthropoda,Insecta,Diptera,Pediciidae,"FE,SyDip",,,,,gap,
Tricyphona alpigena,Arthropoda,Insecta,Diptera,Pediciidae,"BOLD,FE",3.0,3.0,0.0,,,392091.0
Ula (Ula) bolitophila,Arthropoda,Insecta,Diptera,Pediciidae,"BOLD,FE,SyDip",12.0,12.0,1.0,,,392065.0
Ula (Ula) kiushiuensis,Arthropoda,Insecta,Diptera,Pediciidae,"BOLD,SyDip",4.0,5.0,1.0,,,451220.0
Ula (Ula) mixta,Arthropoda,Insecta,Diptera,Pediciidae,"BOLD,FE,SyDip",12.0,13.0,1.0,,,392066.0
Ula (Ula) mollissima,Arthropoda,Insecta,Diptera,Pediciidae,"BOLD,FE,SyDip",8.0,9.0,1.0,SyDip,,392067.0
Ula ciscuncta,Arthropoda,Insecta,Diptera,Pediciidae,FE,,,,,gap,
Ula sylvatica,Arthropoda,Insecta,Diptera,Pediciidae,"BOLD,FE,SyDip",163.0,164.0,1.0,,,392068.0
