species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12,Unnamed: 13
Cladopelma edwardsi,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",80.0,86.0,6.0,,,641340.0,,
Cladopelma goetghebueri,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Cladopelma subnigrum,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Cladopelma virescens,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",116.0,120.0,1.0,,,371461.0,,
Cladopelma viridulum,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",140.0,142.0,4.0,,,149371.0,,
Cladotanytarsus (Cladotanytarsus) dispersopilosus,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,SyDip,gap,,,
Cladotanytarsus (Lenziella) amandus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",208.0,212.0,2.0,,,399392.0,,
Cladotanytarsus (Lenziella) bicornutus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",5.0,6.0,2.0,,,731447.0,781590.0,
Cladotanytarsus atridorsum,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",337.0,347.0,1.0,,,66111.0,,
Cladotanytarsus conversus,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Cladotanytarsus cyrylae,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",3.0,3.0,1.0,,,366774.0,,
Cladotanytarsus difficilis,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",8.0,9.0,1.0,,,371467.0,,
Cladotanytarsus egelbeek,Arthropoda,Insecta,Diptera,Chironomidae,BOLD,0.0,2.0,0.0,,gap,728756.0,,
Cladotanytarsus gedanicus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",13.0,13.0,1.0,,,366768.0,,
Cladotanytarsus iucundus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",8.0,8.0,1.0,,,781588.0,,
Cladotanytarsus lepidocalcar,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",0.0,2.0,0.0,,gap,728757.0,,
Cladotanytarsus mancus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",171.0,177.0,12.0,,,371453.0,,
Cladotanytarsus matthei,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Cladotanytarsus molestus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",1.0,2.0,1.0,,,939832.0,,
Cladotanytarsus nigrovittatus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",23.0,24.0,1.0,,,727954.0,,
Cladotanytarsus pallidus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",674.0,675.0,1.0,,,66112.0,,
Cladotanytarsus pseudomancus,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",28.0,28.0,0.0,,,1156088.0,,
Cladotanytarsus teres,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,731435.0,,
Cladotanytarsus vanderwulpi,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",32.0,36.0,11.0,,,358714.0,,
Clinotanypus (Clinotanypus) pinguis,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,SyDip,gap,,,
Clinotanypus nervosus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",62.0,65.0,2.0,,,296252.0,,
Clunio adriaticus,Arthropoda,Insecta,Diptera,Chironomidae,"FE,WORMS,SyDip",,,,,gap,,,
Clunio balticus,Arthropoda,Insecta,Diptera,Chironomidae,"FE,WORMS,SyDip",1.0,1.0,1.0,,,237183.0,,
Clunio marinus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,WORMS,SyDip",4.0,85.0,1.0,,,237184.0,,
Clunio ponticus,Arthropoda,Insecta,Diptera,Chironomidae,"FE,WORMS,SyDip",1.0,1.0,1.0,,,237185.0,,
Conchapelopia (Conchapelopia) pallens,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,SyDip",69.0,70.0,1.0,SyDip,,149376.0,,
Conchapelopia (Meropelopia) flavifrons,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,SyDip,gap,,,
Conchapelopia aagaardi,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",58.0,64.0,1.0,,,371369.0,,
Conchapelopia abiskoensis,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Conchapelopia hittmairorum,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",7.0,7.0,1.0,,,380633.0,,
Conchapelopia intermedia,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",0.0,2.0,0.0,,gap,751600.0,,
Conchapelopia melanops,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",64.0,67.0,1.0,,,354580.0,,
Conchapelopia pallidula,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE",13.0,13.0,2.0,,,729605.0,,
Conchapelopia triannulata,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE",1.0,1.0,0.0,,,1141608.0,,
Conchapelopia viator,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",3.0,3.0,0.0,,,1141607.0,,
Constempellina brevicosta,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",20.0,20.0,5.0,,,66147.0,,
Corynocera ambigua,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",2.0,2.0,1.0,,,731461.0,,
Corynocera oliveri,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Corynoneura arctica,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",1217.0,1218.0,5.0,,,380647.0,,
Corynoneura brundini,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Corynoneura carriana,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",21.0,21.0,1.0,,,371456.0,,
Corynoneura celeripes,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",3.0,3.0,2.0,,,731444.0,,
Corynoneura celtica,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",7.0,7.0,2.0,,,380636.0,,
Corynoneura coronata,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",20.0,21.0,1.0,,,95108.0,,
Corynoneura doriceni,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,SyDip",1.0,1.0,0.0,,,1131269.0,,
Corynoneura edwardsi,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",9.0,10.0,1.0,,,380622.0,,
Corynoneura fittkaui,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",24.0,28.0,2.0,,,56472.0,,
Corynoneura gratias,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",15.0,15.0,2.0,,,596327.0,,
Corynoneura gynocera,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Corynoneura lacustris,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",14.0,15.0,1.0,,,68649.0,,
Corynoneura lobata,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",81.0,88.0,7.0,,,56443.0,,
Corynoneura longipennis,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Corynoneura magna,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Corynoneura marina,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Corynoneura paludosa,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",10.0,10.0,1.0,,,731400.0,,
Corynoneura prima,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Corynoneura scutellata,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",141.0,147.0,4.0,,,479140.0,,
Cricotopus (Cricotopus) annulator,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",58.0,62.0,1.0,SyDip,,68672.0,,
Cricotopus (Cricotopus) beckeri,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",5.0,5.0,4.0,,,95097.0,,
Cricotopus (Cricotopus) bicinctus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",1697.0,1719.0,9.0,SyDip,,150153.0,,
Cricotopus (Cricotopus) caducus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",9.0,9.0,1.0,,,751184.0,,
Cricotopus (Cricotopus) coronatus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",23.0,25.0,2.0,,,387259.0,,
Cricotopus (Cricotopus) cumulatus,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Cricotopus (Cricotopus) curtus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",2.0,2.0,0.0,,,1140793.0,,
Cricotopus (Cricotopus) cylindraceus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",5.0,5.0,1.0,SyDip,,731449.0,,
Cricotopus (Cricotopus) festivellus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",20.0,23.0,1.0,SyDip,,354584.0,,
Cricotopus (Cricotopus) fuscus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",100.0,100.0,2.0,SyDip,,354582.0,,
Cricotopus (Cricotopus) gelidus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",3.0,6.0,1.0,SyDip,,68664.0,,
Cricotopus (Cricotopus) guttatus,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Cricotopus (Cricotopus) lestralis,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",28.0,48.0,6.0,SyDip,,223340.0,387249.0,
Cricotopus (Cricotopus) levantinus,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Cricotopus (Cricotopus) magus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",2.0,2.0,1.0,,,371354.0,,
Cricotopus (Cricotopus) nevadensis,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Cricotopus (Cricotopus) pallidipes,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",2.0,3.0,1.0,,,751598.0,,
Cricotopus (Cricotopus) patens,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",69.0,74.0,4.0,,,387250.0,,
Cricotopus (Cricotopus) pilidorsum,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",0.0,1.0,0.0,,gap,774755.0,,
Cricotopus (Cricotopus) pilosellus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",19.0,21.0,3.0,,,347345.0,,
Cricotopus (Cricotopus) pirifer,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Cricotopus (Cricotopus) pulchripes,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",5.0,6.0,1.0,SyDip,,387258.0,,
Cricotopus (Cricotopus) septentrionalis,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",0.0,2.0,0.0,,gap,751769.0,,
Cricotopus (Cricotopus) similis,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",245.0,248.0,1.0,SyDip,,729621.0,,
Cricotopus (Cricotopus) slossonae,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,SyDip,gap,,,
Cricotopus (Cricotopus) tibialis,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",241.0,256.0,3.0,SyDip,,68663.0,,
Cricotopus (Cricotopus) tremulus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",439.0,444.0,3.0,SyDip,,150157.0,,
Cricotopus (Cricotopus) triannulatus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",2848.0,2892.0,7.0,SyDip,,297374.0,,
Cricotopus (Cricotopus) trifascia,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",685.0,689.0,4.0,SyDip,,150171.0,,
Cricotopus (Cricotopus) varipes,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",3.0,3.0,0.0,SyDip,,387287.0,,
Cricotopus (Cricotopus) vierriensis,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",256.0,260.0,2.0,SyDip,,354583.0,,
Cricotopus (Cricotopus) villosus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",2.0,8.0,1.0,,,479162.0,,
Cricotopus (Cricotopus) zavreli,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Cricotopus (Isocladius) arcuatus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",2.0,4.0,2.0,,,751597.0,,
Cricotopus (Isocladius) brevipalpis,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",3.0,3.0,1.0,,,596324.0,,
Cricotopus (Isocladius) dobroginus,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Cricotopus (Isocladius) glacialis,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",29.0,29.0,1.0,,,92545.0,,
Cricotopus (Isocladius) laetus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",7.0,7.0,2.0,,,751178.0,,
Cricotopus (Isocladius) laricomalis,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",45.0,51.0,4.0,SyDip,,371465.0,,
Cricotopus (Isocladius) maurii,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",8.0,8.0,2.0,SyDip,,751782.0,,
Cricotopus (Isocladius) obnixus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",861.0,862.0,7.0,SyDip,,387271.0,,
Cricotopus (Isocladius) obtusus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",2.0,2.0,1.0,,,751777.0,,
Cricotopus (Isocladius) ornatus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",36.0,37.0,2.0,SyDip,,371454.0,,
Cricotopus (Isocladius) perniger,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",328.0,328.0,3.0,SyDip,,56465.0,,
Cricotopus (Isocladius) pilicauda,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,751783.0,,
Cricotopus (Isocladius) pilitarsis,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",12.0,13.0,1.0,SyDip,,719408.0,,
Cricotopus (Isocladius) relucens,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",7.0,7.0,1.0,,,731428.0,,
Cricotopus (Isocladius) reversus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",12.0,15.0,6.0,,,719409.0,,
Cricotopus (Isocladius) speciosus,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Cricotopus (Isocladius) suspiciosus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",2.0,2.0,1.0,,,751599.0,,
Cricotopus (Isocladius) sylvestris,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",299.0,324.0,6.0,SyDip,,237186.0,,
Cricotopus (Isocladius) tricinctus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",411.0,421.0,12.0,SyDip,,393505.0,676133.0,
Cricotopus (Isocladius) trifasciatus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",55.0,61.0,7.0,SyDip,,457186.0,,
Cricotopus (Nostococladius) lygropis,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Cricotopus (Paratrichocladius) gayi,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Cricotopus (Paratrichocladius) guidalii,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Cricotopus (Paratrichocladius) osellai,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",22.0,22.0,2.0,,,738314.0,,
Cricotopus (Paratrichocladius) pierfrancescoi,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Cricotopus (Paratrichocladius) rufiventris,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",445.0,461.0,6.0,SyDip,,738315.0,,
Cricotopus (Paratrichocladius) skirwithensis,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",421.0,423.0,3.0,SyDip,,738317.0,,
Cricotopus (Paratrichocladius) veronicae,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Cricotopus albiforceps,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",149.0,152.0,2.0,,,380643.0,,
Cricotopus algarum,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Cricotopus ephippium,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE",0.0,2.0,0.0,,gap,751595.0,,
Cricotopus flavocinctus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",6.0,9.0,2.0,,,731407.0,,
Cricotopus intersectus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE",119.0,132.0,6.0,,,371452.0,,
Cricotopus nivalis,Arthropoda,Insecta,Diptera,Chironomidae,BOLD,24.0,24.0,2.0,,,738313.0,,
Cricotopus reductus,Arthropoda,Insecta,Diptera,Chironomidae,FE,,,,,gap,,,
Cricotopus slossoanae,Arthropoda,Insecta,Diptera,Chironomidae,BOLD,0.0,2.0,0.0,,gap,676132.0,,
Cryptochironomus (Cryptochironomus) ussouriensis,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,SyDip,gap,,,
Cryptochironomus albofasciatus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",26.0,26.0,7.0,,,751188.0,,
Cryptochironomus crassiforceps,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Cryptochironomus defectus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",2.0,4.0,0.0,,,728714.0,,
Cryptochironomus denticulatus,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Cryptochironomus obreptans,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",3.0,6.0,3.0,,,728708.0,,
Cryptochironomus psittacinus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",152.0,160.0,7.0,,,141623.0,,
Cryptochironomus redekei,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",16.0,17.0,1.0,,,296253.0,,
Cryptochironomus rostratus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",18.0,21.0,3.0,,,728740.0,,
Cryptochironomus supplicans,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",39.0,47.0,5.0,,,380620.0,,
Cryptotendipes (Chironomus) nigronitens,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,SyDip,gap,,,
Cryptotendipes darbyi,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",578.0,579.0,2.0,,,102864.0,,
Cryptotendipes holsatus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",0.0,1.0,0.0,,gap,728738.0,,
Cryptotendipes pflugfelderi,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",2.0,2.0,1.0,,,751596.0,,
Cryptotendipes pseudotener,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,SyDip,gap,,,
Cryptotendipes usmaensis,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",5.0,7.0,1.0,,,728717.0,,
Cyphomella cornea,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",127.0,127.0,2.0,,,272777.0,,
Demeijerea rufipes,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",4.0,4.0,1.0,SyDip,,751591.0,,
Demicryptochironomus (Irmakia) latior,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Demicryptochironomus (Irmakia) neglectus,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Demicryptochironomus vulneratus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",10.0,11.0,4.0,,,728750.0,,
Derotanypus sibiricus,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Diamesa aberrata,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",96.0,98.0,2.0,,,56503.0,,
Diamesa alata,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Diamesa bertrami,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",58.0,63.0,2.0,,,56497.0,,
Diamesa bohemani,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",65.0,70.0,1.0,,,56491.0,,
Diamesa chorea,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,SyDip",746.0,746.0,1.0,,,752337.0,,
Diamesa cinerella,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",15.0,15.0,1.0,,,788756.0,,
Diamesa dampfi,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",6.0,6.0,1.0,,,788758.0,,
Diamesa geminata,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",59.0,60.0,1.0,,,479138.0,,
Diamesa goetghebueri,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",17.0,17.0,3.0,,,788759.0,,
Diamesa gregsoni,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",0.0,1.0,0.0,,gap,273936.0,,
Diamesa hamaticornis,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",3.0,6.0,1.0,,,936626.0,,
Diamesa hyperborea,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",57.0,57.0,2.0,,,56502.0,,
Diamesa incallida,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",13.0,14.0,3.0,,,204024.0,,
Diamesa insignipes,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",251.0,251.0,1.0,,,786632.0,,
Diamesa kasymovi,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Diamesa laticauda,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Diamesa latitarsis,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",32.0,34.0,2.0,,,204009.0,,
Diamesa lavillei,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",2.0,2.0,1.0,,,371370.0,,
Diamesa lindrothi,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",12.0,13.0,1.0,,,204018.0,,
Diamesa longipes,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Diamesa macronyx,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Diamesa martae,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Diamesa modesta,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",11.0,11.0,1.0,,,788760.0,,
Diamesa nowickiana,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",3.0,3.0,1.0,,,1125433.0,,
Diamesa parancysta,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",0.0,2.0,0.0,,gap,1161486.0,,
Diamesa permacra,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",7.0,8.0,0.0,,,296249.0,,
Diamesa saetheri,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",5.0,5.0,1.0,,,204016.0,,
Diamesa serratosioi,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",16.0,23.0,1.0,,,204017.0,,
Diamesa simplex,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,SyDip",11.0,12.0,1.0,,,479139.0,,
Diamesa spinacies,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Diamesa starmachi,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE",1.0,1.0,1.0,,,348421.0,,
Diamesa steinboecki,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",47.0,47.0,3.0,,,788762.0,,
Diamesa tenuipes,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Diamesa thomasi,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Diamesa tonsa,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",78.0,78.0,1.0,,,204020.0,,
Diamesa vaillanti,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Diamesa valkanovi,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Diamesa veletensis,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Diamesa wuelkeri,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",,,,,gap,,,
Diamesa zernyi,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",29.0,31.0,1.0,,,141703.0,,
Dicrotendipes fusconotatus,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",0.0,1.0,0.0,,gap,1156087.0,,
Dicrotendipes lobiger,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",353.0,353.0,2.0,,,272774.0,,
Dicrotendipes modestus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,SyDip",1040.0,1052.0,10.0,,,141640.0,,
Dicrotendipes nervosus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",311.0,335.0,6.0,,,141624.0,,
Dicrotendipes notatus,Arthropoda,Insecta,Diptera,Chironomidae,"BOLD,FE,SyDip",2.0,5.0,1.0,,,728730.0,,
Dicrotendipes pallidicornis,Arthropoda,Insecta,Diptera,Chironomidae,FE,,,,,gap,,,
Dicrotendipes peringueyanus,Arthropoda,Insecta,Diptera,Chironomidae,"FE,SyDip",0.0,1.0,0.0,,gap,936554.0,,
