species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Lindneromyia hungarica,Arthropoda,Insecta,Diptera,Platypezidae,"BOLD,FE,iNat,SyDip",3.0,4.0,1.0,,,715897.0
Microsania collarti,Arthropoda,Insecta,Diptera,Platypezidae,"BOLD,FE,SyDip",2.0,3.0,1.0,,,716025.0
Microsania meridionalis,Arthropoda,Insecta,Diptera,Platypezidae,"FE,SyDip",,,,,gap,
Microsania pallipes,Arthropoda,Insecta,Diptera,Platypezidae,"BOLD,FE,SyDip",0.0,1.0,0.0,,gap,957696.0
Microsania pectipennis,Arthropoda,Insecta,Diptera,Platypezidae,"BOLD,FE,SyDip",33.0,34.0,1.0,,,716026.0
Microsania straeleni,Arthropoda,Insecta,Diptera,Platypezidae,"FE,SyDip",,,,,gap,
Microsania vrydaghi,Arthropoda,Insecta,Diptera,Platypezidae,"FE,SyDip",,,,,gap,
Paraplatypeza atra,Arthropoda,Insecta,Diptera,Platypezidae,"BOLD,FE,SyDip",6.0,6.0,1.0,,,495179.0
Paraplatypeza bicincta,Arthropoda,Insecta,Diptera,Platypezidae,"FE,SyDip",1.0,2.0,1.0,,,716285.0
Paraplatypeza chandleri,Arthropoda,Insecta,Diptera,Platypezidae,"FE,SyDip",1.0,2.0,1.0,,,715849.0
Platypeza aterrima,Arthropoda,Insecta,Diptera,Platypezidae,"BOLD,FE,SyDip",1.0,4.0,1.0,,,704360.0
Platypeza consobrina,Arthropoda,Insecta,Diptera,Platypezidae,"BOLD,FE,SyDip",7.0,8.0,1.0,,,677253.0
Platypeza fasciata,Arthropoda,Insecta,Diptera,Platypezidae,"FE,SyDip",,,,,gap,
Platypeza hirticeps,Arthropoda,Insecta,Diptera,Platypezidae,"FE,SyDip",1.0,2.0,1.0,,,716383.0
Platypezina connexa,Arthropoda,Insecta,Diptera,Platypezidae,"FE,SyDip",,,,,gap,
Polyporivora boletina,Arthropoda,Insecta,Diptera,Platypezidae,"FE,SyDip",0.0,1.0,0.0,,gap,918722.0
Polyporivora ornata,Arthropoda,Insecta,Diptera,Platypezidae,"BOLD,FE,SyDip",3.0,3.0,1.0,,,677255.0
Polyporivora picta,Arthropoda,Insecta,Diptera,Platypezidae,"BOLD,FE,SyDip",5.0,7.0,1.0,,,716410.0
Protoclythia modesta,Arthropoda,Insecta,Diptera,Platypezidae,"BOLD,FE,SyDip",7.0,9.0,1.0,,,677252.0
Protoclythia rufa,Arthropoda,Insecta,Diptera,Platypezidae,"BOLD,FE,iNat,SyDip",11.0,14.0,1.0,,,677254.0
Seri obscuripennis,Arthropoda,Insecta,Diptera,Platypezidae,"BOLD,FE,SyDip",2.0,6.0,1.0,,,677256.0
