species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12
Proceroplatus trinidadensis,Arthropoda,Insecta,Diptera,Keroplatidae,"BOLD,SyDip",2.0,2.0,1.0,,,958826.0,
Pyratula alpicola,Arthropoda,Insecta,Diptera,Keroplatidae,"FE,SyDip",,,,,gap,,
Pyratula canariae,Arthropoda,Insecta,Diptera,Keroplatidae,"FE,SyDip",,,,,gap,,
Pyratula ebroensis,Arthropoda,Insecta,Diptera,Keroplatidae,"FE,SyDip",,,,,gap,,
Pyratula oracula,Arthropoda,Insecta,Diptera,Keroplatidae,"FE,SyDip",,,,,gap,,
Pyratula perpusilla,Arthropoda,Insecta,Diptera,Keroplatidae,"BOLD,FE,SyDip",0.0,1.0,0.0,,gap,296238.0,
Pyratula subcanariae,Arthropoda,Insecta,Diptera,Keroplatidae,"BOLD,FE,SyDip",9.0,12.0,1.0,,,673926.0,
Pyratula takkae,Arthropoda,Insecta,Diptera,Keroplatidae,"FE,SyDip",,,,,gap,,
Pyratula zonata,Arthropoda,Insecta,Diptera,Keroplatidae,"BOLD,FE,SyDip",30.0,33.0,1.0,,,540886.0,
Rocetelion humerale,Arthropoda,Insecta,Diptera,Keroplatidae,"BOLD,FE,SyDip",10.0,10.0,1.0,,,993940.0,
Rutylapa ruficornis,Arthropoda,Insecta,Diptera,Keroplatidae,"BOLD,FE",2.0,2.0,1.0,,,752715.0,
Urytalpa atriceps,Arthropoda,Insecta,Diptera,Keroplatidae,FE,2.0,2.0,1.0,,,1067281.0,
Urytalpa dorsalis,Arthropoda,Insecta,Diptera,Keroplatidae,"BOLD,SyDip",8.0,10.0,1.0,,,918410.0,
Urytalpa galdes,Arthropoda,Insecta,Diptera,Keroplatidae,"BOLD,SyDip",1.0,3.0,1.0,,,710111.0,
Urytalpa macrocera,Arthropoda,Insecta,Diptera,Keroplatidae,"BOLD,FE,SyDip",8.0,9.0,1.0,,,671689.0,
Urytalpa ochracea,Arthropoda,Insecta,Diptera,Keroplatidae,"BOLD,FE",1.0,1.0,0.0,,,1140768.0,
Urytalpa trivittata,Arthropoda,Insecta,Diptera,Keroplatidae,"BOLD,FE,SyDip",6.0,8.0,1.0,,,671724.0,
