species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Thaumalea inflata,Arthropoda,Insecta,Diptera,Thaumaleidae,"FE,SyDip",,,,,gap,
Thaumalea kykladica,Arthropoda,Insecta,Diptera,Thaumaleidae,"FE,SyDip",,,,,gap,
Thaumalea lesbica,Arthropoda,Insecta,Diptera,Thaumaleidae,"FE,SyDip",,,,,gap,
Thaumalea macedonica,Arthropoda,Insecta,Diptera,Thaumaleidae,"FE,SyDip",,,,,gap,
Thaumalea major,Arthropoda,Insecta,Diptera,Thaumaleidae,"FE,SyDip",,,,,gap,
Thaumalea malickyi,Arthropoda,Insecta,Diptera,Thaumaleidae,"FE,SyDip",,,,,gap,
Thaumalea micomicona,Arthropoda,Insecta,Diptera,Thaumaleidae,FE,,,,,gap,
Thaumalea miki,Arthropoda,Insecta,Diptera,Thaumaleidae,"FE,SyDip",,,,,gap,
Thaumalea mixta,Arthropoda,Insecta,Diptera,Thaumaleidae,"FE,SyDip",,,,,gap,
Thaumalea pachystyla,Arthropoda,Insecta,Diptera,Thaumaleidae,"FE,SyDip",,,,,gap,
Thaumalea popovi,Arthropoda,Insecta,Diptera,Thaumaleidae,"FE,SyDip",,,,,gap,
Thaumalea provincialis,Arthropoda,Insecta,Diptera,Thaumaleidae,"BOLD,FE,SyDip",2.0,2.0,1.0,,,789608.0
Thaumalea pulla,Arthropoda,Insecta,Diptera,Thaumaleidae,"FE,SyDip",,,,,gap,
Thaumalea pyrenaica,Arthropoda,Insecta,Diptera,Thaumaleidae,"FE,SyDip",,,,,gap,
Thaumalea remota,Arthropoda,Insecta,Diptera,Thaumaleidae,"FE,SyDip",,,,,gap,
Thaumalea restonicana,Arthropoda,Insecta,Diptera,Thaumaleidae,FE,,,,,gap,
Thaumalea rivosecchii,Arthropoda,Insecta,Diptera,Thaumaleidae,"FE,SyDip",,,,,gap,
Thaumalea rumanica,Arthropoda,Insecta,Diptera,Thaumaleidae,"FE,SyDip",,,,,gap,
Thaumalea sandaliae,Arthropoda,Insecta,Diptera,Thaumaleidae,"FE,SyDip",,,,,gap,
Thaumalea schmidi,Arthropoda,Insecta,Diptera,Thaumaleidae,"FE,SyDip",,,,,gap,
Thaumalea seguyi,Arthropoda,Insecta,Diptera,Thaumaleidae,"FE,SyDip",,,,,gap,
Thaumalea serbica,Arthropoda,Insecta,Diptera,Thaumaleidae,"FE,SyDip",,,,,gap,
Thaumalea serrata,Arthropoda,Insecta,Diptera,Thaumaleidae,"FE,SyDip",,,,,gap,
Thaumalea similis,Arthropoda,Insecta,Diptera,Thaumaleidae,"FE,SyDip",,,,,gap,
Thaumalea spinata,Arthropoda,Insecta,Diptera,Thaumaleidae,"FE,SyDip",,,,,gap,
Thaumalea subafricana,Arthropoda,Insecta,Diptera,Thaumaleidae,"BOLD,FE,SyDip",2.0,2.0,1.0,,,789609.0
Thaumalea tatrica,Arthropoda,Insecta,Diptera,Thaumaleidae,"FE,SyDip",,,,,gap,
Thaumalea testacea,Arthropoda,Insecta,Diptera,Thaumaleidae,"BOLD,FE,SyDip",24.0,27.0,4.0,,,786862.0
Thaumalea thalhammeri,Arthropoda,Insecta,Diptera,Thaumaleidae,"FE,SyDip",,,,,gap,
Thaumalea thomasi,Arthropoda,Insecta,Diptera,Thaumaleidae,"FE,SyDip",,,,,gap,
Thaumalea toscanica,Arthropoda,Insecta,Diptera,Thaumaleidae,"FE,SyDip",,,,,gap,
Thaumalea truncata,Arthropoda,Insecta,Diptera,Thaumaleidae,"BOLD,FE,SyDip",7.0,7.0,2.0,,,774777.0
Thaumalea vaillanti,Arthropoda,Insecta,Diptera,Thaumaleidae,"FE,SyDip",,,,,gap,
Thaumalea valdesia,Arthropoda,Insecta,Diptera,Thaumaleidae,"FE,SyDip",,,,,gap,
Thaumalea veletensis,Arthropoda,Insecta,Diptera,Thaumaleidae,"FE,SyDip",,,,,gap,
Thaumalea verralli,Arthropoda,Insecta,Diptera,Thaumaleidae,"BOLD,FE,SyDip",12.0,12.0,1.0,,,706847.0
Thaumalea zernyi,Arthropoda,Insecta,Diptera,Thaumaleidae,"FE,SyDip",,,,,gap,
Thaumalea zwicki,Arthropoda,Insecta,Diptera,Thaumaleidae,"FE,SyDip",,,,,gap,
