species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Clytocerus (Clytocerus) zonzae,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Feuerborniella obscura,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Heteroberdeniella jaramensis,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Jungiella (Jungiella) acuminata,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,SyDip,gap,
Jungiella (Jungiella) botosaneanui,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,SyDip,gap,
Jungiella (Jungiella) calcicola,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Jungiella (Jungiella) danica,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,SyDip,gap,
Jungiella (Jungiella) furcillata,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Jungiella (Jungiella) geniculata,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Jungiella (Jungiella) hygrophila,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Jungiella (Jungiella) jadarica,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Jungiella (Jungiella) laetabilis,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Jungiella (Jungiella) laminata,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,SyDip,gap,
Jungiella (Jungiella) lasvae,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Jungiella (Jungiella) monikae,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Jungiella (Jungiella) parva,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,SyDip,gap,
Jungiella (Jungiella) parvula,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,SyDip,gap,
Jungiella (Jungiella) procera,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Jungiella (Jungiella) revelica,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Jungiella (Jungiella) ripicola,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,SyDip,gap,
Jungiella (Jungiella) rozkosnyi,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Jungiella (Jungiella) septentrionalis,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Jungiella (Jungiella) soleata,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,SyDip,gap,
Jungiella (Jungiella) sybaritana,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Jungiella (Jungiella) troianoi,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Jungiella (Parajungiella) consors,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,SyDip,gap,
Jungiella (Parajungiella) interna,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,SyDip,gap,
Jungiella (Parajungiella) longicornis,Arthropoda,Insecta,Diptera,Psychodidae,"BOLD,FE,SyDip",3.0,4.0,0.0,SyDip,,737007.0
Jungiella (Parajungiella) pseudolongicornis,Arthropoda,Insecta,Diptera,Psychodidae,"BOLD,FE,SyDip",2.0,4.0,1.0,,,394371.0
Jungiella (Psychocha) aquatica,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Jungiella (Psychogella) bohemica,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Jungiella corsicana,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Jungiella domusdemariae,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Jungiella hassiaca,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Jungiella inundatiourum,Arthropoda,Insecta,Diptera,Psychodidae,FE,,,,,gap,
Jungiella occidentalis,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Jungiella prikryli,Arthropoda,Insecta,Diptera,Psychodidae,FE,,,,,gap,
Jungiella pseudointerna,Arthropoda,Insecta,Diptera,Psychodidae,FE,,,,,gap,
Jungiella serbica,Arthropoda,Insecta,Diptera,Psychodidae,FE,,,,,gap,
Jungiella slovenica,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Jungiella stranzica,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Jungiella valachia,Arthropoda,Insecta,Diptera,Psychodidae,FE,,,,,gap,
Lepimormia tatrica,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Lepipneumia galicica,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Lepipneumia latefasciata,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Lepiseodina rothschildi,Arthropoda,Insecta,Diptera,Psychodidae,BOLD,25.0,25.0,0.0,,,1068185.0
Lobulosa pollex,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Lobulosa transsylvanica,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Mormia (Limomormia) apicealba,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,SyDip,gap,
Mormia (Limomormia) austriaca,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Mormia (Limomormia) banatica,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Mormia (Limomormia) caliginosa,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,SyDip,gap,
Mormia (Limomormia) caspersi,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Mormia (Limomormia) cornuta,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,SyDip,gap,
Mormia (Limomormia) furva,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,SyDip,gap,
Mormia (Limomormia) helvetica,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Mormia (Limomormia) proxima,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Mormia (Limomormia) pulcherrima,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Mormia (Mormia) curvistylis,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,SyDip,gap,
Mormia (Mormia) elongata,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Mormia (Mormia) incerta,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,SyDip,gap,
Mormia (Mormia) malickyi,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Mormia (Mormia) nigripennis,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Mormia (Mormia) revisenda,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,SyDip,gap,
Mormia (Mormia) tenebricosa,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Mormia (Mormia) vaillanti,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Mormia (Palpomormia) bryophila,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,SyDip,gap,
Mormia (Palpomormia) halophila,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,SyDip,gap,
Mormia (Palpomormia) josanicana,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Mormia (Palpomormia) palposa,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,SyDip,gap,
Mormia (Palpomormia) satchelli,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,SyDip,gap,
Mormia (Palpomormia) tenebrosa,Arthropoda,Insecta,Diptera,Psychodidae,"BOLD,FE,SyDip",1.0,1.0,0.0,SyDip,,752315.0
Mormia (Palpomormia) villosa,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Mormia (Perimormia) albicornis,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,SyDip,gap,
Mormia acuminata,Arthropoda,Insecta,Diptera,Psychodidae,FE,,,,,gap,
Mormia alpina,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Mormia andrenipes,Arthropoda,Insecta,Diptera,Psychodidae,FE,,,,,gap,
Mormia bezzii,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Mormia eatoni,Arthropoda,Insecta,Diptera,Psychodidae,FE,,,,,gap,
Mormia ichnusae,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Mormia ivankae,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Mormia maderensis,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Mormia niesiolowskii,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Mormia petrovi,Arthropoda,Insecta,Diptera,Psychodidae,FE,,,,,gap,
Mormia sarai,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Mormia silesiensis,Arthropoda,Insecta,Diptera,Psychodidae,FE,,,,,gap,
Mormia strobli,Arthropoda,Insecta,Diptera,Psychodidae,FE,,,,,gap,
Nemopalpus flavus,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Neoarisemus collarti,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,SyDip,gap,
Neoarisemus ibericus,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Neoarisemus sardous,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Nielseniella brinki,Arthropoda,Insecta,Diptera,Psychodidae,FE,,,,,gap,
Nielseniella maderensis,Arthropoda,Insecta,Diptera,Psychodidae,"BOLD,FE,SyDip",2.0,2.0,0.0,,,752317.0
Panimerus albifacies,Arthropoda,Insecta,Diptera,Psychodidae,"BOLD,FE,SyDip",9.0,9.0,1.0,,,752328.0
Panimerus albomaculatus,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Panimerus denticulatus,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Panimerus elongatus,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Panimerus goetghebueri,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Panimerus goodi,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Panimerus integellus,Arthropoda,Insecta,Diptera,Psychodidae,"BOLD,SyDip",2.0,2.0,1.0,,,783466.0
Panimerus intellegus,Arthropoda,Insecta,Diptera,Psychodidae,FE,,,,,gap,
Panimerus kreki,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Panimerus maynei,Arthropoda,Insecta,Diptera,Psychodidae,"BOLD,FE,SyDip",3.0,3.0,0.0,,,752327.0
Panimerus notabilis,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Panimerus sarai,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Panimerus serbicus,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Panimerus unae,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Parabazarella neglecta,Arthropoda,Insecta,Diptera,Psychodidae,BOLD,3.0,3.0,1.0,,,783468.0
Parabazarella subneglecta,Arthropoda,Insecta,Diptera,Psychodidae,BOLD,3.0,3.0,1.0,,,447555.0
Paramormia cornuta,Arthropoda,Insecta,Diptera,Psychodidae,"BOLD,FE,SyDip",3.0,3.0,0.0,,,752318.0
Paramormia fratercula,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Paramormia longipennis,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Paramormia pollinensis,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Paramormia polyscoidea,Arthropoda,Insecta,Diptera,Psychodidae,FE,,,,,gap,
Paramormia ustulata,Arthropoda,Insecta,Diptera,Psychodidae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,706837.0
Paramormia vadarica,Arthropoda,Insecta,Diptera,Psychodidae,FE,,,,,gap,
Paramormia watermaelica,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma (Botosaneanuiella) attenuata,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma (Pachypericoma) blandula,Arthropoda,Insecta,Diptera,Psychodidae,"BOLD,FE,SyDip",19.0,21.0,2.0,,,447557.0
Pericoma (Pachypericoma) fallax,Arthropoda,Insecta,Diptera,Psychodidae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,782829.0
Pericoma (Pachypericoma) neoblandula,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma (Pericoma) alhambrana,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma (Pericoma) alticola,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma (Pericoma) barbarica,Arthropoda,Insecta,Diptera,Psychodidae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,752311.0
Pericoma (Pericoma) bunae,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma (Pericoma) calcilega,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma (Pericoma) corsicana,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma (Pericoma) diversa,Arthropoda,Insecta,Diptera,Psychodidae,"BOLD,FE,SyDip",5.0,5.0,0.0,,,706838.0
Pericoma (Pericoma) egeica,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma (Pericoma) exquisita,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,SyDip,gap,
Pericoma (Pericoma) granadica,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma (Pericoma) incrustans,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma (Pericoma) kariana,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma (Pericoma) latina,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,SyDip,gap,
Pericoma (Pericoma) limicola,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma (Pericoma) modesta,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,SyDip,gap,
Pericoma (Pericoma) motasi,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma (Pericoma) pallida,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma (Pericoma) pannonica,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma (Pericoma) pingarestica,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma (Pericoma) pseudexquisita,Arthropoda,Insecta,Diptera,Psychodidae,"BOLD,FE,SyDip",5.0,5.0,0.0,SyDip,,759672.0
Pericoma (Pericoma) pseudocalcilega,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma (Pericoma) servadeii,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma (Pericoma) tatrica,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma (Pericoma) tonnoiri,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma (Pericoma) trifasciata,Arthropoda,Insecta,Diptera,Psychodidae,"BOLD,FE,SyDip",3.0,3.0,0.0,SyDip,,752323.0
Pericoma (Pericoma) viperina,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma (Pericoma) volpina,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma (Vaillantiella) antennata,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma affinis,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma arvernica,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma barremica,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma bosnica,Arthropoda,Insecta,Diptera,Psychodidae,FE,,,,,gap,
Pericoma calcifera,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma formosa,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma graecica,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma improvisa,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma insularis,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma ljubiliensis,Arthropoda,Insecta,Diptera,Psychodidae,FE,,,,,gap,
Pericoma neretvana,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma nielseni,Arthropoda,Insecta,Diptera,Psychodidae,"BOLD,SyDip",4.0,4.0,1.0,,,752322.0
Pericoma platystyla,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma restonicana,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma rivularis,Arthropoda,Insecta,Diptera,Psychodidae,"BOLD,FE",37.0,37.0,2.0,,,447561.0
Pericoma segregata,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Pericoma solitaria,Arthropoda,Insecta,Diptera,Psychodidae,FE,,,,,gap,
Pericoma tenuistylis,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
