species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12,Unnamed: 13
Empis (Kritempis) livida,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,iNat,SyDip",40.0,45.0,1.0,SyDip,,467351.0,,
Empis (Kritempis) macropalpa,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Leptempis) abdominalis,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Leptempis) adusta,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Leptempis) alpina,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Leptempis) confusa,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Leptempis) discolor,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Leptempis) divisa,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Leptempis) flavitarsis,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Leptempis) gaigeri,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Leptempis) grisea,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Leptempis) lamellata,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Leptempis) lamellimmanis,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Leptempis) lindneri,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Leptempis) macra,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Leptempis) maculata,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Leptempis) meridionalis,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Leptempis) mesogramma,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Leptempis) multispina,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Leptempis) nigricans,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",9.0,9.0,1.0,,,676873.0,,
Empis (Leptempis) pandellei,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Leptempis) pteropoda,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Leptempis) rava,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Leptempis) rustica,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Leptempis) sinuosa,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Leptempis) spitzeri,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Leptempis) trunca,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Leptempis) variegata,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",9.0,9.0,0.0,,,676253.0,,
Empis (Lissempis) cuneipennis,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Lissempis) curvitibia,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Lissempis) insularis,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Lissempis) liosoma,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Lissempis) nigritarsis,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",3.0,3.0,1.0,,,970042.0,,
Empis (Pachymeria) contigua,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,SyDip,gap,,,
Empis (Pachymeria) femorata,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,676871.0,,
Empis (Pachymeria) mediterranea,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,SyDip,gap,,,
Empis (Pachymeria) obscuripes,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,SyDip,gap,,,
Empis (Pachymeria) picena,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Pachymeria) ptilocnemis,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,SyDip,gap,,,
Empis (Pachymeria) ringdahli,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,SyDip,gap,,,
Empis (Pachymeria) scotica,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Pachymeria) subclavata,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,SyDip,gap,,,
Empis (Pachymeria) suberis,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Pachymeria) trianguligera,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Pachymeria) tumida,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Planempis) frauscheri,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Platyptera) borealis,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,iNat,SyDip",14.0,15.0,1.0,,,483403.0,,
Empis (Platyptera) latiptera,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Polyblepharis) albicans,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Polyblepharis) candidata,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Polyblepharis) cothurnata,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Polyblepharis) crassa,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Polyblepharis) curta,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Polyblepharis) curvipes,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Polyblepharis) dasynota,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Polyblepharis) dedecor,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,SyDip,gap,,,
Empis (Polyblepharis) depilis,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Polyblepharis) engeli,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Polyblepharis) eumera,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Polyblepharis) eversmanni,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Polyblepharis) fallax,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Polyblepharis) gravipes,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Polyblepharis) haemi,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Polyblepharis) haemorrhoica,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Polyblepharis) nigerrima,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Polyblepharis) opaca,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",14.0,14.0,0.0,,,676249.0,,
Empis (Polyblepharis) phaenomeris,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Polyblepharis) soror,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Polyblepharis) strigata,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Rhadinempis) bazini,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Xanthempis) adriani,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Xanthempis) aemula,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",2.0,2.0,0.0,,,956441.0,,
Empis (Xanthempis) aequalis,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Xanthempis) albifrons,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Xanthempis) algecirasensis,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Xanthempis) concolor,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",2.0,2.0,0.0,,,1140831.0,,
Empis (Xanthempis) diagramma,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,iNat,SyDip",8.0,8.0,0.0,,,676894.0,,
Empis (Xanthempis) dispina,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Xanthempis) kuntzei,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Xanthempis) laeta,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Xanthempis) laetabilis,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Xanthempis) lagoensis,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Xanthempis) loewiana,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Xanthempis) lutea,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",8.0,11.0,1.0,,,786651.0,,
Empis (Xanthempis) nevadensis,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Xanthempis) oxilara,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Xanthempis) punctata,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Xanthempis) rohaceki,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Xanthempis) scutellata,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Xanthempis) semicinerea,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Xanthempis) styriaca,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Xanthempis) subscutellata,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Xanthempis) testacea,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Xanthempis) testiculata,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Xanthempis) trigramma,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",39.0,39.0,1.0,,,676250.0,,
Empis (Xanthempis) unistriata,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis (Xanthempis) univittata,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",4.0,4.0,2.0,,,929430.0,,
Empis basiliaris,Arthropoda,Insecta,Diptera,Empididae,FE,,,,,gap,,,
Empis cognata,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis decorella,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis hoffmannseggi,Arthropoda,Insecta,Diptera,Empididae,FE,,,,,gap,,,
Empis lyneborgi,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis modesta,Arthropoda,Insecta,Diptera,Empididae,FE,,,,,gap,,,
Empis morosella,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis nitidula,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis sibillina,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Empis stercorea,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,iNat,SyDip",32.0,32.0,1.0,,,402894.0,,
Empis tritava,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Heleodromia (Heleodromia) irwini,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",19.0,23.0,1.0,,,386407.0,,
Heleodromia (Heleodromia) oldenbergi,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Heleodromia (Heleodromia) schachti,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Heleodromia (Neoilliesiella) banatica,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Heleodromia (Neoilliesiella) pectinulata,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Heleodromia wagneri,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hemerodromia adulatoria,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",29.0,29.0,1.0,,,574575.0,,
Hemerodromia baetica,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",0.0,1.0,0.0,,gap,918673.0,,
Hemerodromia cataluna,Arthropoda,Insecta,Diptera,Empididae,FE,,,,,gap,,,
Hemerodromia claripennis,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hemerodromia gaditana,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hemerodromia gagneuri,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hemerodromia gereckei,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hemerodromia laudatoria,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hemerodromia maculata,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hemerodromia mazoviensis,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hemerodromia melangyna,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hemerodromia oratoria,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",4.0,9.0,2.0,,,474565.0,,
Hemerodromia raptoria,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",5.0,6.0,3.0,,,483376.0,,
Hemerodromia slovenica,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hemerodromia unilineata,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hemerodromia zwicki,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara (Hilara) flavitarsis,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara aartseni,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara abdominalis,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",15.0,17.0,2.0,,,467430.0,,
Hilara aeronetha,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara albanica,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara albipennis,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara albitarsis,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",11.0,12.0,2.0,,,483543.0,,
Hilara albiventris,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara algecirasensis,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara allogastra,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara almeriensis,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara alpicola,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara andermattensis,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara anglodanica,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara angustifrons,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara apta,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara arnaudi,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara barbipes,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",5.0,5.0,1.0,,,483651.0,,
Hilara beckeri,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",2.0,2.0,1.0,,,483456.0,,
Hilara biseta,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,769507.0,,
Hilara bistriata,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",13.0,14.0,1.0,,,483652.0,,
Hilara bohemica,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara borealis,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",2.0,2.0,0.0,,,1140732.0,,
Hilara brevipilosa,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara brevistyla,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",13.0,13.0,1.0,,,483420.0,,
Hilara brevivittata,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara caerulescens,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara calinota,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara campinosensis,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",1.0,3.0,1.0,,,483588.0,,
Hilara canescens,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",5.0,6.0,2.0,,,589108.0,,
Hilara cantabrica,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara chorica,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",43.0,45.0,2.0,SyDip,,589107.0,738637.0,
Hilara cineracea,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara cinereomicans,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara clavipes,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",6.0,7.0,1.0,,,643655.0,,
Hilara clypeata,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara coracina,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",3.0,3.0,1.0,,,510617.0,,
Hilara cornicula,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",13.0,14.0,2.0,SyDip,,467431.0,,
Hilara cuneata,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara curtisi,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",3.0,3.0,0.0,SyDip,,1141480.0,,
Hilara curvipes,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara czernyi,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara dalmatina,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara deltaica,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara dimidiata,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara discalis,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara discoidalis,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,976342.0,,
Hilara discolor,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara diversipes,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",5.0,5.0,1.0,,,483434.0,,
Hilara empidoides,Arthropoda,Insecta,Diptera,Empididae,FE,,,,,gap,,,
Hilara escorialensis,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara eviana,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",2.0,2.0,1.0,,,738635.0,,
Hilara femorella,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",11.0,11.0,1.0,,,540910.0,,
Hilara flavidipes,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara flavipes,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,970046.0,,
Hilara flavocoxa,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara flavohalterata,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara fulvibarba,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara fusitibia,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara gallica,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",3.0,3.0,2.0,,,483286.0,,
Hilara gooti,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara griseola,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",8.0,9.0,2.0,,,483419.0,,
Hilara helvetica,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara hirta,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",2.0,2.0,1.0,,,738636.0,,
Hilara hirtella,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara hirtipes,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,1141598.0,,
Hilara hybrida,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",6.0,6.0,2.0,,,483451.0,,
Hilara hyposeta,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara hystrix,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara implicata,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",11.0,11.0,0.0,,,483472.0,1140891.0,
Hilara infuscata,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara intermedia,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",8.0,9.0,1.0,,,495151.0,,
Hilara joannae,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara lacteipennis,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara lactescens,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara lapponica,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",3.0,3.0,2.0,,,589112.0,,
Hilara lasiochira,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara lasiopa,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara laurae,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara lindbergi,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara litorea,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",31.0,31.0,1.0,,,483583.0,,
Hilara longeciliata,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara longicornis,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara longivittata,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",4.0,4.0,2.0,,,483558.0,,
Hilara lurida,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",3.0,4.0,1.0,,,467432.0,,
Hilara macedonica,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara macquarti,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara magica,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara marginipennis,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara martini,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara matroniformis,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara maura,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",8.0,8.0,0.0,,,1140945.0,,
Hilara medeteriformis,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",3.0,3.0,1.0,,,786645.0,,
Hilara media,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara merula,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara merzi,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara miriptera,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara monedula,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",11.0,13.0,2.0,,,738638.0,,
Hilara morata,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara morenae,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara mroga,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara nadolna,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara nigrina,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",11.0,11.0,0.0,,,1140743.0,,
Hilara nigritarsis,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",6.0,6.0,1.0,,,483709.0,,
Hilara nigrocincta,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara nigrohirta,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,1140897.0,,
Hilara nitidorella,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",9.0,9.0,1.0,,,483474.0,,
Hilara nitidula,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",16.0,17.0,1.0,,,483277.0,,
Hilara novakii,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara obscura,Arthropoda,Insecta,Diptera,Empididae,"BOLD,FE,SyDip",2.0,2.0,1.0,,,789012.0,,
Hilara palmarum,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara pectinipes,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
Hilara perversa,Arthropoda,Insecta,Diptera,Empididae,"FE,SyDip",,,,,gap,,,
