x,y,species logistic values
2061.0,2061.0,0.12527859
2062.0,2062.0,0.39015266
2063.0,2063.0,0.4618204
2064.0,2064.0,0.06745812
2065.0,2065.0,0.47945365
2066.0,2066.0,0.081716254
2067.0,2067.0,0.17502591
2068.0,2068.0,0.079484984
2069.0,2069.0,0.40083396
2070.0,2070.0,0.3439552
2071.0,2071.0,0.344092
2072.0,2072.0,6.751711E-4
2073.0,2073.0,0.18696018
2074.0,2074.0,0.097156756
2075.0,2075.0,0.15733553
2076.0,2076.0,0.2200483
2077.0,2077.0,0.20384832
2078.0,2078.0,0.7776453
2079.0,2079.0,0.09084307
2080.0,2080.0,0.6519634
2081.0,2081.0,0.07658525
2082.0,2082.0,0.16513364
2083.0,2083.0,0.2910221
2084.0,2084.0,0.4821724
2085.0,2085.0,0.14714742
2086.0,2086.0,0.11980507
2087.0,2087.0,0.12656048
2088.0,2088.0,0.17069511
2089.0,2089.0,0.38237214
2090.0,2090.0,0.1640369
2091.0,2091.0,0.124659345
2092.0,2092.0,0.015273081
2093.0,2093.0,0.0030334673
2094.0,2094.0,0.37912476
2095.0,2095.0,0.20777194
2096.0,2096.0,0.1716537
2097.0,2097.0,0.36234275
2098.0,2098.0,0.0632439
2099.0,2099.0,0.112722985
2100.0,2100.0,0.80586404
2101.0,2101.0,0.12481885
2102.0,2102.0,0.07904359
2103.0,2103.0,0.20110789
2104.0,2104.0,0.36696744
2105.0,2105.0,0.14476334
2106.0,2106.0,0.06013624
2107.0,2107.0,0.47631922
2108.0,2108.0,0.022318285
2109.0,2109.0,0.22460663
2110.0,2110.0,0.31613952
2111.0,2111.0,0.2564913
2112.0,2112.0,0.36929822
2113.0,2113.0,0.29515085
2114.0,2114.0,0.040998884
2115.0,2115.0,0.17201942
2116.0,2116.0,0.37561423
2117.0,2117.0,0.3146431
2118.0,2118.0,0.17230508
2119.0,2119.0,0.30331832
2120.0,2120.0,0.75180537
2121.0,2121.0,0.06897123
2122.0,2122.0,0.6592654
2123.0,2123.0,0.002756276
2124.0,2124.0,0.19370945
2125.0,2125.0,0.17754464
2126.0,2126.0,0.36837417
2127.0,2127.0,0.38753352
2128.0,2128.0,0.14264134
2129.0,2129.0,0.46304014
2130.0,2130.0,0.5508059
2131.0,2131.0,0.09551025
2132.0,2132.0,0.100950286
2133.0,2133.0,0.1681958
2134.0,2134.0,0.4521836
2135.0,2135.0,0.06532809
2136.0,2136.0,0.78505474
2137.0,2137.0,0.07293089
2138.0,2138.0,0.82457477
2139.0,2139.0,0.30780587
2140.0,2140.0,0.16738306
2141.0,2141.0,0.8340629
2142.0,2142.0,0.1385908
2143.0,2143.0,0.4712072
2144.0,2144.0,0.4464587
2145.0,2145.0,0.19854501
2146.0,2146.0,0.018628744
2147.0,2147.0,0.8324188
2148.0,2148.0,0.7237489
2149.0,2149.0,0.5105607
2150.0,2150.0,0.24198718
2151.0,2151.0,0.45300674
2152.0,2152.0,0.291643
2153.0,2153.0,0.12487631
2154.0,2154.0,6.372751E-4
2155.0,2155.0,0.58993316
2156.0,2156.0,0.09537431
2157.0,2157.0,0.11547297
2158.0,2158.0,0.14280155
2159.0,2159.0,0.07553667
2160.0,2160.0,0.2560728
2161.0,2161.0,0.15116902
2162.0,2162.0,0.44849023
2163.0,2163.0,0.21194988
2164.0,2164.0,0.29047465
2165.0,2165.0,0.34049875
2166.0,2166.0,0.49238828
2167.0,2167.0,0.09981411
2168.0,2168.0,0.35872415
2169.0,2169.0,0.23456663
2170.0,2170.0,1.05572635E-5
2171.0,2171.0,0.011765295
2172.0,2172.0,0.8065283
2173.0,2173.0,0.10164085
2174.0,2174.0,0.21085633
2175.0,2175.0,0.19148563
2176.0,2176.0,0.15668696
2177.0,2177.0,0.19248782
2178.0,2178.0,0.17594227
2179.0,2179.0,0.73650014
2180.0,2180.0,0.5359612
2181.0,2181.0,0.2055121
2182.0,2182.0,0.17675449
2183.0,2183.0,0.32095838
2184.0,2184.0,0.24068195
2185.0,2185.0,0.14597812
2186.0,2186.0,0.034469426
2187.0,2187.0,0.16003788
2188.0,2188.0,0.5296175
2189.0,2189.0,0.55546266
2190.0,2190.0,0.6410203
2191.0,2191.0,1.20698E-5
2192.0,2192.0,0.20171905
2193.0,2193.0,0.121154234
2194.0,2194.0,0.27894378
2195.0,2195.0,0.010524861
2196.0,2196.0,0.41464013
2197.0,2197.0,0.08299836
2198.0,2198.0,0.19102076
2199.0,2199.0,0.35011628
2200.0,2200.0,0.007841563
2201.0,2201.0,0.24533713
2202.0,2202.0,0.13801256
2203.0,2203.0,0.10601771
2204.0,2204.0,0.15994711
2205.0,2205.0,0.0839769
2206.0,2206.0,0.6180175
2207.0,2207.0,0.04759788
2208.0,2208.0,0.21614452
2209.0,2209.0,0.25445238
2210.0,2210.0,0.024131304
2211.0,2211.0,0.541615
2212.0,2212.0,0.1897552
2213.0,2213.0,0.29425108
2214.0,2214.0,0.6311651
2215.0,2215.0,0.3959796
2216.0,2216.0,0.4683545
2217.0,2217.0,0.22775054
2218.0,2218.0,0.16545302
2219.0,2219.0,0.14925897
2220.0,2220.0,0.20185629
2221.0,2221.0,0.12880662
2222.0,2222.0,0.50941616
2223.0,2223.0,0.19741376
2224.0,2224.0,0.3307944
2225.0,2225.0,0.25110412
2226.0,2226.0,0.16085058
2227.0,2227.0,0.014385106
2228.0,2228.0,0.06662032
2229.0,2229.0,0.03259516
2230.0,2230.0,0.37715897
2231.0,2231.0,0.07497239
2232.0,2232.0,0.22157712
2233.0,2233.0,0.045162097
2234.0,2234.0,0.026183823
2235.0,2235.0,0.5046945
2236.0,2236.0,0.17051108
2237.0,2237.0,0.11048763
2238.0,2238.0,0.31407058
2239.0,2239.0,0.1140036
2240.0,2240.0,0.12340649
2241.0,2241.0,0.16795324
2242.0,2242.0,0.11870501
2243.0,2243.0,5.0532046E-5
2244.0,2244.0,0.05956523
2245.0,2245.0,0.23537165
2246.0,2246.0,0.4657654
2247.0,2247.0,0.198369
2248.0,2248.0,0.43055835
2249.0,2249.0,0.20284441
2250.0,2250.0,0.16166021
2251.0,2251.0,0.6300442
2252.0,2252.0,0.25862855
2253.0,2253.0,0.13069645
2254.0,2254.0,0.3995382
2255.0,2255.0,0.1846904
2256.0,2256.0,0.07383532
2257.0,2257.0,0.2988734
2258.0,2258.0,0.1323816
2259.0,2259.0,0.058751848
2260.0,2260.0,0.53765523
2261.0,2261.0,0.086878374
2262.0,2262.0,0.16075039
2263.0,2263.0,0.26959124
2264.0,2264.0,0.19285664
2265.0,2265.0,0.27178663
2266.0,2266.0,0.01098477
2267.0,2267.0,0.2817983
2268.0,2268.0,0.061226033
2269.0,2269.0,0.5142161
2270.0,2270.0,0.46054453
2271.0,2271.0,0.0012286442
2272.0,2272.0,0.18949774
2273.0,2273.0,0.267931
2274.0,2274.0,0.17682068
2275.0,2275.0,0.22479378
2276.0,2276.0,0.05872057
2277.0,2277.0,0.31280854
2278.0,2278.0,0.24076648
2279.0,2279.0,0.20714383
2280.0,2280.0,0.5619237
2281.0,2281.0,0.16231057
2282.0,2282.0,0.45716465
2283.0,2283.0,0.15904036
2284.0,2284.0,0.07902717
2285.0,2285.0,0.18976858
2286.0,2286.0,0.16078678
2287.0,2287.0,0.064678095
2288.0,2288.0,0.2702395
2289.0,2289.0,0.18917003
2290.0,2290.0,0.19655782
2291.0,2291.0,0.3135396
2292.0,2292.0,0.43735024
2293.0,2293.0,0.36722437
2294.0,2294.0,0.20085402
2295.0,2295.0,0.14270763
2296.0,2296.0,0.071289524
2297.0,2297.0,0.054105025
2298.0,2298.0,0.12683445
2299.0,2299.0,0.16538262
2300.0,2300.0,0.4007262
2301.0,2301.0,0.24870431
2302.0,2302.0,0.026977343
2303.0,2303.0,0.18253037
2304.0,2304.0,0.09922052
2305.0,2305.0,0.13279225
2306.0,2306.0,0.50966084
2307.0,2307.0,0.11316923
2308.0,2308.0,0.12469534
2309.0,2309.0,0.17157625
2310.0,2310.0,0.4744653
2311.0,2311.0,0.14276528
2312.0,2312.0,0.52455735
2313.0,2313.0,0.05034502
2314.0,2314.0,0.03765393
2315.0,2315.0,0.098409496
2316.0,2316.0,0.21750595
2317.0,2317.0,0.13880211
2318.0,2318.0,3.4404813E-5
2319.0,2319.0,0.2844764
2320.0,2320.0,0.4310829
2321.0,2321.0,0.25389653
2322.0,2322.0,0.39064753
2323.0,2323.0,0.16866931
2324.0,2324.0,0.11016805
2325.0,2325.0,0.3578428
2326.0,2326.0,4.8760256E-5
2327.0,2327.0,0.0024090258
2328.0,2328.0,0.23048915
2329.0,2329.0,0.17756017
2330.0,2330.0,0.10052111
2331.0,2331.0,0.15741189
2332.0,2332.0,0.20751552
2333.0,2333.0,0.34201902
2334.0,2334.0,0.24773195
2335.0,2335.0,0.09531134
2336.0,2336.0,0.17853805
2337.0,2337.0,0.09610809
2338.0,2338.0,0.16150372
2339.0,2339.0,0.37901214
2340.0,2340.0,0.15266699
2341.0,2341.0,0.113592245
2342.0,2342.0,0.5973775
2343.0,2343.0,0.40347475
2344.0,2344.0,0.12206481
2345.0,2345.0,0.090298
2346.0,2346.0,0.1908695
2347.0,2347.0,0.051715866
2348.0,2348.0,0.07859187
2349.0,2349.0,0.061977018
2350.0,2350.0,0.07659898
2351.0,2351.0,0.4680742
2352.0,2352.0,0.14724691
2353.0,2353.0,0.0031789744
2354.0,2354.0,0.44253382
2355.0,2355.0,0.11780061
2356.0,2356.0,0.22225477
2357.0,2357.0,0.534069
2358.0,2358.0,0.15301052
2359.0,2359.0,0.23233229
2360.0,2360.0,0.7130662
2361.0,2361.0,0.3525359
2362.0,2362.0,0.00498637
2363.0,2363.0,0.11190278
2364.0,2364.0,0.46774733
2365.0,2365.0,0.25152454
2366.0,2366.0,0.5015655
2367.0,2367.0,0.08880514
2368.0,2368.0,0.60219353
2369.0,2369.0,0.11318128
2370.0,2370.0,0.05716736
2371.0,2371.0,0.8175959
2372.0,2372.0,0.2819572
2373.0,2373.0,0.2637567
2374.0,2374.0,0.33315626
2375.0,2375.0,0.34017307
2376.0,2376.0,0.62167126
2377.0,2377.0,0.5256296
2378.0,2378.0,0.20934002
2379.0,2379.0,0.19522657
2380.0,2380.0,0.19810711
2381.0,2381.0,0.13165551
2382.0,2382.0,0.4504498
2383.0,2383.0,0.1810035
2384.0,2384.0,0.74838567
2385.0,2385.0,0.14987478
2386.0,2386.0,0.21654308
2387.0,2387.0,0.02996401
2388.0,2388.0,0.4118012
2389.0,2389.0,0.4697313
2390.0,2390.0,0.16636275
2391.0,2391.0,0.17609271
2392.0,2392.0,0.25500247
2393.0,2393.0,0.11829468
2394.0,2394.0,0.39939052
2395.0,2395.0,0.28769267
2396.0,2396.0,0.12448304
2397.0,2397.0,0.18891312
2398.0,2398.0,0.19565457
2399.0,2399.0,0.15174559
2400.0,2400.0,0.16160199
2401.0,2401.0,0.15474744
2402.0,2402.0,0.21512362
2403.0,2403.0,0.18209286
2404.0,2404.0,0.14545552
2405.0,2405.0,0.1362352
2406.0,2406.0,0.72825015
2407.0,2407.0,0.079802364
2408.0,2408.0,0.08353112
2409.0,2409.0,0.3763517
2410.0,2410.0,0.15433
2411.0,2411.0,0.18412167
2412.0,2412.0,0.25580743
2413.0,2413.0,0.36557344
2414.0,2414.0,0.017618058
2415.0,2415.0,0.004430029
2416.0,2416.0,0.103628084
2417.0,2417.0,0.147915
2418.0,2418.0,0.3403341
2419.0,2419.0,0.18568602
2420.0,2420.0,0.1401262
2421.0,2421.0,0.063502
2422.0,2422.0,0.01079206
2423.0,2423.0,0.122493155
2424.0,2424.0,0.22950913
2425.0,2425.0,0.19786072
2426.0,2426.0,2.9098074E-4
2427.0,2427.0,0.06473493
2428.0,2428.0,0.35964456
2429.0,2429.0,0.11521247
2430.0,2430.0,0.4147385
2431.0,2431.0,0.15155278
2432.0,2432.0,0.38136435
2433.0,2433.0,0.091404215
2434.0,2434.0,0.011524855
2435.0,2435.0,0.26538274
2436.0,2436.0,0.0017120206
2437.0,2437.0,0.21774769
2438.0,2438.0,0.090293296
2439.0,2439.0,0.22002912
2440.0,2440.0,0.059555713
2441.0,2441.0,0.6098621
2442.0,2442.0,0.004092103
2443.0,2443.0,0.10791464
2444.0,2444.0,0.057311647
2445.0,2445.0,0.33828
2446.0,2446.0,0.22471534
2447.0,2447.0,0.38451394
2448.0,2448.0,0.20245437
2449.0,2449.0,0.14341895
2450.0,2450.0,0.2844548
2451.0,2451.0,0.17075533
2452.0,2452.0,0.36445868
2453.0,2453.0,0.06656444
2454.0,2454.0,0.21726586
2455.0,2455.0,0.63879246
2456.0,2456.0,0.17667383
2457.0,2457.0,0.2048485
2458.0,2458.0,0.11249738
2459.0,2459.0,0.46990335
2460.0,2460.0,0.63681895
2461.0,2461.0,0.48034403
2462.0,2462.0,0.021157982
2463.0,2463.0,0.15991849
2464.0,2464.0,0.18524289
2465.0,2465.0,0.05983463
2466.0,2466.0,0.57710403
2467.0,2467.0,0.25230753
2468.0,2468.0,0.801468
2469.0,2469.0,0.10018912
2470.0,2470.0,0.22678694
2471.0,2471.0,0.41202897
2472.0,2472.0,0.38154837
2473.0,2473.0,0.17907462
2474.0,2474.0,0.11054874
2475.0,2475.0,0.53126633
2476.0,2476.0,0.23966889
2477.0,2477.0,0.007463113
2478.0,2478.0,0.16362695
2479.0,2479.0,0.2903305
2480.0,2480.0,0.41165552
2481.0,2481.0,0.1821181
2482.0,2482.0,0.32213277
2483.0,2483.0,0.0017068692
2484.0,2484.0,0.19359352
2485.0,2485.0,0.6538707
2486.0,2486.0,0.21102995
2487.0,2487.0,0.41030103
2488.0,2488.0,0.6238175
2489.0,2489.0,0.47851503
2490.0,2490.0,0.1606798
2491.0,2491.0,0.36085698
2492.0,2492.0,0.287077
2493.0,2493.0,0.11200145
2494.0,2494.0,0.2048876
2495.0,2495.0,0.5449347
2496.0,2496.0,4.801731E-5
2497.0,2497.0,0.14587237
2498.0,2498.0,0.37468013
2499.0,2499.0,0.10301867
2500.0,2500.0,0.17157625
2501.0,2501.0,0.09396665
2502.0,2502.0,0.14173011
2503.0,2503.0,0.082013056
2504.0,2504.0,0.30053097
2505.0,2505.0,0.47640535
2506.0,2506.0,0.061218247
2507.0,2507.0,0.39385852
2508.0,2508.0,0.16283926
2509.0,2509.0,0.06770046
2510.0,2510.0,0.04144428
2511.0,2511.0,0.23640107
2512.0,2512.0,0.2587002
2513.0,2513.0,0.16931391
2514.0,2514.0,0.12985012
2515.0,2515.0,0.009006947
2516.0,2516.0,0.20146939
2517.0,2517.0,0.059587654
2518.0,2518.0,0.18831666
2519.0,2519.0,0.08091918
2520.0,2520.0,0.3453679
2521.0,2521.0,0.3790326
2522.0,2522.0,0.16661869
2523.0,2523.0,0.22739278
2524.0,2524.0,0.06800593
2525.0,2525.0,0.5636255
2526.0,2526.0,0.6018468
2527.0,2527.0,0.1651357
2528.0,2528.0,0.1845394
2529.0,2529.0,0.25309148
2530.0,2530.0,0.1744532
2531.0,2531.0,0.060667682
2532.0,2532.0,0.20658606
2533.0,2533.0,0.39646065
2534.0,2534.0,0.4250413
2535.0,2535.0,0.12795156
2536.0,2536.0,0.0010851625
2537.0,2537.0,0.3410818
2538.0,2538.0,0.29792777
2539.0,2539.0,0.07707025
2540.0,2540.0,0.038673688
2541.0,2541.0,0.28961858
2542.0,2542.0,0.3068105
2543.0,2543.0,0.1579721
2544.0,2544.0,0.81531835
2545.0,2545.0,0.55138534
2546.0,2546.0,0.19400689
2547.0,2547.0,0.4744265
2548.0,2548.0,0.18442976
2549.0,2549.0,0.4914684
2550.0,2550.0,0.22656941
2551.0,2551.0,0.051259227
2552.0,2552.0,0.1363261
2553.0,2553.0,0.23070385
2554.0,2554.0,0.4259897
2555.0,2555.0,0.13527891
2556.0,2556.0,0.27663815
2557.0,2557.0,0.14868774
2558.0,2558.0,0.37785256
2559.0,2559.0,0.2099172
2560.0,2560.0,0.1937963
2561.0,2561.0,0.4541909
2562.0,2562.0,0.25374272
2563.0,2563.0,0.1534931
2564.0,2564.0,0.15367611
2565.0,2565.0,0.056833073
2566.0,2566.0,0.57251376
2567.0,2567.0,0.17962451
2568.0,2568.0,0.19770184
2569.0,2569.0,0.014433681
2570.0,2570.0,0.2387156
2571.0,2571.0,2.200968E-6
2572.0,2572.0,0.3033367
2573.0,2573.0,0.16327812
2574.0,2574.0,0.16987188
2575.0,2575.0,0.12388851
2576.0,2576.0,0.26282877
2577.0,2577.0,0.19177242
2578.0,2578.0,0.45730984
2579.0,2579.0,0.42759424
2580.0,2580.0,0.18442976
2581.0,2581.0,0.13687353
2582.0,2582.0,0.44868222
2583.0,2583.0,0.44472757
2584.0,2584.0,0.57325196
2585.0,2585.0,0.5965139
2586.0,2586.0,0.5458174
2587.0,2587.0,0.39200503
2588.0,2588.0,3.6954525E-4
2589.0,2589.0,0.12633802
2590.0,2590.0,0.54589677
2591.0,2591.0,0.36182624
2592.0,2592.0,0.18436164
2593.0,2593.0,0.6423234
2594.0,2594.0,0.3362446
2595.0,2595.0,0.4696148
2596.0,2596.0,0.118922375
2597.0,2597.0,0.097091146
2598.0,2598.0,0.41880578
2599.0,2599.0,0.030926686
2600.0,2600.0,0.3060836
2601.0,2601.0,0.10442442
2602.0,2602.0,0.29804292
2603.0,2603.0,0.15626599
2604.0,2604.0,4.6611775E-4
2605.0,2605.0,0.055781033
2606.0,2606.0,0.3949735
2607.0,2607.0,0.80175316
2608.0,2608.0,0.17009671
2609.0,2609.0,0.01997588
2610.0,2610.0,0.18815498
2611.0,2611.0,0.26731336
2612.0,2612.0,0.09550211
2613.0,2613.0,0.008041995
2614.0,2614.0,0.0027995773
2615.0,2615.0,0.24296448
2616.0,2616.0,0.47845656
2617.0,2617.0,0.5934396
2618.0,2618.0,0.33000115
2619.0,2619.0,0.47970465
2620.0,2620.0,0.4207606
2621.0,2621.0,0.7234056
2622.0,2622.0,0.27696323
2623.0,2623.0,0.47047114
2624.0,2624.0,0.5985095
2625.0,2625.0,0.4819151
2626.0,2626.0,0.44301036
2627.0,2627.0,0.12057846
2628.0,2628.0,0.62681454
2629.0,2629.0,0.14590605
2630.0,2630.0,0.08106001
2631.0,2631.0,5.801642E-4
2632.0,2632.0,0.103681155
2633.0,2633.0,0.4170422
2634.0,2634.0,0.13879725
2635.0,2635.0,0.102709875
2636.0,2636.0,0.22140679
2637.0,2637.0,0.13696721
2638.0,2638.0,0.331409
2639.0,2639.0,0.008945922
2640.0,2640.0,0.1816974
2641.0,2641.0,0.50742567
2642.0,2642.0,0.14157687
2643.0,2643.0,7.943732E-5
2644.0,2644.0,0.5642862
2645.0,2645.0,0.14338842
2646.0,2646.0,0.77517337
2647.0,2647.0,0.0032295051
2648.0,2648.0,0.25814328
2649.0,2649.0,0.19565955
2650.0,2650.0,0.37405872
2651.0,2651.0,0.288496
2652.0,2652.0,0.19921099
2653.0,2653.0,3.2126525E-4
2654.0,2654.0,0.31837398
2655.0,2655.0,0.15116271
2656.0,2656.0,0.28660637
2657.0,2657.0,0.36059812
2658.0,2658.0,0.17892957
2659.0,2659.0,0.42513552
2660.0,2660.0,0.03935514
2661.0,2661.0,0.32854912
2662.0,2662.0,0.02672756
2663.0,2663.0,0.13336463
2664.0,2664.0,0.28730395
2665.0,2665.0,0.06515136
2666.0,2666.0,0.2041187
2667.0,2667.0,0.39908072
2668.0,2668.0,0.20531802
2669.0,2669.0,0.016764853
2670.0,2670.0,0.18741894
2671.0,2671.0,0.46126807
2672.0,2672.0,0.26155406
2673.0,2673.0,0.44420108
2674.0,2674.0,0.39639091
2675.0,2675.0,0.15336421
2676.0,2676.0,4.4172493E-4
2677.0,2677.0,0.32508117
2678.0,2678.0,0.5077384
2679.0,2679.0,0.14095336
2680.0,2680.0,0.16112222
2681.0,2681.0,0.53698426
2682.0,2682.0,0.0023045465
2683.0,2683.0,0.25182545
2684.0,2684.0,0.22309905
2685.0,2685.0,0.055977307
2686.0,2686.0,0.04799795
2687.0,2687.0,0.37059817
2688.0,2688.0,0.08276767
2689.0,2689.0,0.17296979
2690.0,2690.0,0.15834814
2691.0,2691.0,0.15136258
2692.0,2692.0,0.2102535
2693.0,2693.0,0.4734965
2694.0,2694.0,0.27988067
2695.0,2695.0,0.10707148
2696.0,2696.0,0.15373446
2697.0,2697.0,0.23058926
2698.0,2698.0,0.2158041
2699.0,2699.0,0.13802595
2700.0,2700.0,0.17566292
2701.0,2701.0,0.18260221
2702.0,2702.0,0.82415384
2703.0,2703.0,0.07864531
2704.0,2704.0,0.5256129
2705.0,2705.0,0.110820934
2706.0,2706.0,0.15822418
2707.0,2707.0,0.3492574
2708.0,2708.0,0.25237405
2709.0,2709.0,0.023086227
2710.0,2710.0,0.28833067
2711.0,2711.0,0.815662
2712.0,2712.0,5.1793586E-6
2713.0,2713.0,0.07488922
2714.0,2714.0,0.08747462
2715.0,2715.0,0.30333313
2716.0,2716.0,0.7445258
2717.0,2717.0,0.3814804
2718.0,2718.0,0.27620062
2719.0,2719.0,0.3533353
2720.0,2720.0,0.5261609
2721.0,2721.0,0.044777617
2722.0,2722.0,0.18513125
2723.0,2723.0,0.08999925
2724.0,2724.0,0.3450278
2725.0,2725.0,0.034258123
2726.0,2726.0,0.1234883
2727.0,2727.0,1.6230975E-4
2728.0,2728.0,0.20602621
2729.0,2729.0,0.15811086
2730.0,2730.0,0.19146352
2731.0,2731.0,0.0011423312
2732.0,2732.0,0.1697647
2733.0,2733.0,0.37766615
2734.0,2734.0,0.28421432
2735.0,2735.0,0.58862305
2736.0,2736.0,0.5612854
2737.0,2737.0,0.59857666
2738.0,2738.0,0.044757962
2739.0,2739.0,0.5131736
2740.0,2740.0,0.40722156
2741.0,2741.0,0.20420292
2742.0,2742.0,0.43933636
2743.0,2743.0,0.24915141
2744.0,2744.0,0.68606025
2745.0,2745.0,0.2200249
2746.0,2746.0,2.5258175E-4
2747.0,2747.0,0.5385302
2748.0,2748.0,0.0048449785
2749.0,2749.0,0.0530828
2750.0,2750.0,0.10433032
2751.0,2751.0,0.32029068
2752.0,2752.0,0.32280126
2753.0,2753.0,0.0662757
2754.0,2754.0,0.26629752
2755.0,2755.0,0.16697209
2756.0,2756.0,0.52187574
2757.0,2757.0,0.10396449
2758.0,2758.0,0.17244078
2759.0,2759.0,0.42686158
2760.0,2760.0,0.60625714
2761.0,2761.0,0.36967474
2762.0,2762.0,0.192516
2763.0,2763.0,0.19026092
2764.0,2764.0,0.05529551
2765.0,2765.0,0.12290123
2766.0,2766.0,0.4672553
2767.0,2767.0,0.56247103
2768.0,2768.0,0.091485396
2769.0,2769.0,0.12460155
2770.0,2770.0,0.251895
2771.0,2771.0,0.058227584
2772.0,2772.0,0.15021278
2773.0,2773.0,0.2502728
2774.0,2774.0,3.9605734E-6
2775.0,2775.0,0.4058312
2776.0,2776.0,0.47599393
2777.0,2777.0,0.15392692
2778.0,2778.0,0.012844488
2779.0,2779.0,0.38511235
2780.0,2780.0,0.034482528
2781.0,2781.0,0.16499357
2782.0,2782.0,0.27914134
2783.0,2783.0,0.12525648
2784.0,2784.0,0.40022558
2785.0,2785.0,0.06917814
2786.0,2786.0,0.19196755
2787.0,2787.0,0.43380353
2788.0,2788.0,1.8136975E-4
2789.0,2789.0,0.20311421
2790.0,2790.0,4.7033394E-4
2791.0,2791.0,0.19810711
2792.0,2792.0,0.18745689
2793.0,2793.0,0.507819
2794.0,2794.0,0.16190915
2795.0,2795.0,0.041207578
2796.0,2796.0,0.36819306
2797.0,2797.0,0.090361066
2798.0,2798.0,0.10629508
2799.0,2799.0,0.17582366
2800.0,2800.0,0.06006105
2801.0,2801.0,0.14724156
2802.0,2802.0,0.7831643
2803.0,2803.0,0.4710292
2804.0,2804.0,0.13352437
2805.0,2805.0,0.22884324
2806.0,2806.0,0.14548251
2807.0,2807.0,0.35843864
2808.0,2808.0,0.47299817
2809.0,2809.0,0.14517622
2810.0,2810.0,2.5099536E-7
2811.0,2811.0,0.2766327
2812.0,2812.0,0.21560703
2813.0,2813.0,0.30485925
2814.0,2814.0,0.3579051
2815.0,2815.0,0.35541874
2816.0,2816.0,0.063710205
2817.0,2817.0,0.13970996
2818.0,2818.0,5.74917E-5
2819.0,2819.0,0.59754765
2820.0,2820.0,0.26247266
2821.0,2821.0,0.324281
2822.0,2822.0,0.041271314
2823.0,2823.0,0.03228235
2824.0,2824.0,0.25630936
2825.0,2825.0,0.13878927
2826.0,2826.0,0.12538104
2827.0,2827.0,0.32327935
2828.0,2828.0,0.12634175
2829.0,2829.0,0.035512056
2830.0,2830.0,0.8351589
2831.0,2831.0,0.33979008
2832.0,2832.0,0.23939614
2833.0,2833.0,0.083392516
2834.0,2834.0,0.3007182
2835.0,2835.0,0.22953334
2836.0,2836.0,0.73834455
2837.0,2837.0,0.26902148
2838.0,2838.0,0.58875436
2839.0,2839.0,0.5514796
2840.0,2840.0,0.16176914
2841.0,2841.0,0.22035746
2842.0,2842.0,0.3981334
2843.0,2843.0,0.16065066
2844.0,2844.0,0.24745937
2845.0,2845.0,0.19887796
2846.0,2846.0,0.1802017
2847.0,2847.0,0.21411908
2848.0,2848.0,0.28506857
2849.0,2849.0,6.2254234E-4
2850.0,2850.0,0.080488265
2851.0,2851.0,0.21206728
2852.0,2852.0,1.9375112E-7
2853.0,2853.0,0.5049661
2854.0,2854.0,0.05979145
2855.0,2855.0,0.16795324
2856.0,2856.0,0.6516563
2857.0,2857.0,0.60220486
2858.0,2858.0,0.41467947
2859.0,2859.0,0.023332499
2860.0,2860.0,0.42521033
2861.0,2861.0,0.013085277
2862.0,2862.0,0.075029016
2863.0,2863.0,0.21189784
2864.0,2864.0,2.253241E-4
2865.0,2865.0,0.005416641
2866.0,2866.0,0.37350583
2867.0,2867.0,0.6411255
2868.0,2868.0,0.5294442
2869.0,2869.0,0.13352399
2870.0,2870.0,0.3002084
2871.0,2871.0,0.008659133
2872.0,2872.0,0.8202347
2873.0,2873.0,0.20027418
2874.0,2874.0,0.15147667
2875.0,2875.0,0.29312003
2876.0,2876.0,0.22794408
2877.0,2877.0,0.1546054
2878.0,2878.0,0.17269677
2879.0,2879.0,0.41532043
2880.0,2880.0,0.22383906
2881.0,2881.0,0.22286673
2882.0,2882.0,0.5050549
2883.0,2883.0,1.3010924E-5
2884.0,2884.0,0.86401397
2885.0,2885.0,0.07086174
2886.0,2886.0,0.3362446
2887.0,2887.0,0.23251325
2888.0,2888.0,0.21511245
2889.0,2889.0,0.5976532
2890.0,2890.0,0.25293925
2891.0,2891.0,0.0979435
2892.0,2892.0,0.1141361
2893.0,2893.0,0.5291006
2894.0,2894.0,0.2596288
2895.0,2895.0,0.4850027
2896.0,2896.0,0.16336937
2897.0,2897.0,0.4388631
2898.0,2898.0,0.09156293
2899.0,2899.0,0.5287946
2900.0,2900.0,0.20253427
2901.0,2901.0,0.5834919
2902.0,2902.0,0.14971188
2903.0,2903.0,0.25683203
2904.0,2904.0,0.011219774
2905.0,2905.0,0.3566011
2906.0,2906.0,0.2770353
2907.0,2907.0,0.08436361
2908.0,2908.0,0.2665691
2909.0,2909.0,0.044691436
2910.0,2910.0,0.26185268
2911.0,2911.0,0.16368885
2912.0,2912.0,0.163584
2913.0,2913.0,0.24358957
2914.0,2914.0,0.1206951
2915.0,2915.0,0.14638132
2916.0,2916.0,0.29538494
2917.0,2917.0,0.37104508
2918.0,2918.0,0.51798385
2919.0,2919.0,0.7022791
2920.0,2920.0,0.4609452
2921.0,2921.0,0.24043876
2922.0,2922.0,0.23424385
2923.0,2923.0,0.03210056
2924.0,2924.0,0.08074662
2925.0,2925.0,0.42622435
2926.0,2926.0,0.45819822
2927.0,2927.0,0.2171592
2928.0,2928.0,0.5210914
2929.0,2929.0,0.49659264
2930.0,2930.0,0.0019332969
